ts,in_queue (size), in_queue (number)
1530634653.195442523,9084,6
1530634653.208300810,9084,6
1530634653.221085547,10598,6
1530634653.233800300,12112,6
1530634653.246521842,10598,5
1530634653.259569248,12112,5
1530634653.272364326,12112,5
1530634653.285143075,13626,6
1530634653.297816542,12112,6
1530634653.310523834,13626,7
1530634653.323373787,15140,8
1530634653.336053975,13626,8
1530634653.348708501,15140,9
1530634653.361417503,12112,8
1530634653.374026418,13626,9
1530634653.386910020,13626,9
1530634653.399750329,12112,8
1530634653.412325884,10598,7
1530634653.425116847,9084,6
1530634653.437757468,7570,5
1530634653.450483890,6056,4
1530634653.463425811,6056,4
1530634653.476254372,6056,4
1530634653.489104776,6122,5
1530634653.502004793,4608,4
1530634653.514666425,4608,4
1530634653.527413842,6122,5
1530634653.540310449,6056,4
1530634653.552982401,6056,4
1530634653.565624516,6056,4
1530634653.578365677,6056,4
1530634653.591281356,6056,4
1530634653.603923488,6056,4
1530634653.616605456,6056,4
1530634653.629185710,6056,4
1530634653.642120782,6056,4
1530634653.654898015,6056,4
1530634653.667621520,6056,4
1530634653.680456274,6056,4
1530634653.693016493,6056,4
1530634653.705651046,7570,5
1530634653.718653615,7570,5
1530634653.731330112,7570,5
1530634653.744022773,7570,5
1530634653.756745859,7570,5
1530634653.769291564,9084,6
1530634653.782202345,9084,6
1530634653.794817127,9084,6
1530634653.807678891,7570,5
1530634653.820378425,7570,5
1530634653.833201772,7570,5
1530634653.846055365,7570,5
1530634653.858988019,7570,5
1530634653.871979356,7570,5
1530634653.884766108,6056,4
1530634653.897669261,6056,4
1530634653.910573884,7570,5
1530634653.923414139,7570,5
1530634653.935923125,7570,5
1530634653.948624128,7570,5
1530634653.961234434,7570,5
1530634653.974051702,7570,5
1530634653.986789467,7570,5
1530634653.999566250,9150,7
1530634654.012322233,9084,6
1530634654.025007892,9084,6
1530634654.037836822,9084,6
1530634654.050649115,9084,6
1530634654.063380061,9084,6
1530634654.076093665,10598,7
1530634654.088732640,9084,6
1530634654.101555080,10598,6
1530634654.114387163,10598,6
1530634654.127039523,12112,6
1530634654.139882424,13626,6
1530634654.152483380,12112,5
1530634654.165431883,13626,5
1530634654.178113982,13626,5
1530634654.190904859,12112,5
1530634654.203673816,12112,5
1530634654.216566974,9084,4
1530634654.229189092,7570,3
1530634654.241954026,10598,4
1530634654.254629934,10598,4
1530634654.267483114,10598,4
1530634654.280057577,10598,4
1530634654.292916146,12112,4
1530634654.305515362,12112,4
1530634654.318227829,12112,4
1530634654.331049986,12112,4
1530634654.343944491,12112,4
1530634654.356587667,12112,4
1530634654.369351037,15140,5
1530634654.382027234,12112,4
1530634654.394865975,15140,5
1530634654.407720410,15140,5
1530634654.420407672,15140,5
1530634654.433084981,15140,5
1530634654.445835675,15140,5
1530634654.458627757,15140,5
1530634654.471353112,18168,6
1530634654.484106998,15140,5
1530634654.496770095,18168,6
1530634654.509512967,18168,6
1530634654.522199548,21196,7
1530634654.535260971,18168,6
1530634654.547993388,18168,6
1530634654.560643409,15140,5
1530634654.573313203,12112,4
1530634654.586183380,13626,5
1530634654.599233130,10598,4
1530634654.611850597,13626,5
1530634654.624480037,10598,4
1530634654.637221978,13626,5
1530634654.649763537,13626,5
1530634654.662621150,13626,5
1530634654.675534896,13692,6
1530634654.688251640,15206,6
1530634654.700833722,15206,6
1530634654.713548172,15206,6
1530634654.726346271,18234,7
1530634654.739107240,15206,6
1530634654.751855083,18234,7
1530634654.764692751,15140,5
1530634654.777257856,18168,6
1530634654.790142659,18168,6
1530634654.803147570,18168,6
1530634654.815734322,18168,6
1530634654.828385185,15140,5
1530634654.841153048,15140,5
1530634654.854038303,12112,4
1530634654.866625188,15140,5
1530634654.879648563,12112,4
1530634654.892182632,12112,4
1530634654.904936686,12112,4
1530634654.917549587,12112,4
1530634654.930265797,12112,4
1530634654.943120591,15140,5
1530634654.955870909,12112,4
1530634654.968697620,15140,5
1530634654.981360520,15140,5
1530634654.994170029,15140,5
1530634655.007167002,15140,5
1530634655.019866380,18168,6
1530634655.032872130,15140,5
1530634655.045523601,18168,6
1530634655.058449831,18168,6
1530634655.071143520,15140,5
1530634655.083777995,15140,5
1530634655.096366992,15140,5
1530634655.109049034,18168,6
1530634655.122019128,15140,5
1530634655.134789330,15140,5
1530634655.147743131,15140,5
1530634655.160389532,15140,5
1530634655.173219402,12112,4
1530634655.185954149,12112,4
1530634655.198781171,10598,4
1530634655.211609806,12112,5
1530634655.224390770,10598,5
1530634655.237150034,13626,7
1530634655.250091756,12112,7
1530634655.262800403,12112,7
1530634655.275701442,12112,8
1530634655.288444197,9084,6
1530634655.301136513,9084,6
1530634655.314172442,9084,6
1530634655.327027887,9084,6
1530634655.339762126,9084,6
1530634655.352458767,9150,7
1530634655.365243675,9150,7
1530634655.377936854,10664,7
1530634655.390741403,12178,7
1530634655.403596746,12178,7
1530634655.416556836,12178,7
1530634655.429327672,12178,7
1530634655.442106273,12178,7
1530634655.454944507,13692,8
1530634655.467890458,12178,8
1530634655.480437165,13692,9
1530634655.493164934,12112,8
1530634655.506068918,13626,9
1530634655.518709962,12112,8
1530634655.531652339,12112,8
1530634655.544272225,10598,7
1530634655.557171317,9084,6
1530634655.570013704,9084,6
1530634655.582801020,9084,6
1530634655.595538237,9084,6
1530634655.608458588,9084,6
1530634655.621139753,10598,7
1530634655.633901770,10598,7
1530634655.646736582,12112,7
1530634655.659583891,13626,7
1530634655.672384960,12112,6
1530634655.684997597,12112,6
1530634655.697699986,10598,5
1530634655.710395225,10598,5
1530634655.723046376,12112,6
1530634655.735778097,10598,6
1530634655.748482191,10598,6
1530634655.761285793,10598,6
1530634655.774092738,9084,6
1530634655.787017163,10598,7
1530634655.799726717,10598,7
1530634655.812572311,10598,7
1530634655.825384222,10598,7
1530634655.838260556,10598,7
1530634655.850903218,12112,8
1530634655.863600852,12178,9
1530634655.876303409,12178,9
1530634655.889008130,12178,9
1530634655.901962955,12178,9
1530634655.914701274,12178,9
1530634655.927501385,12220,10
1530634655.940158168,12220,10
1530634655.952977113,13734,11
1530634655.965726275,13734,11
1530634655.978577437,13734,11
1530634655.991353001,15182,10
1530634656.004055693,13668,9
1530634656.016872941,13668,9
1530634656.029642647,15140,8
1530634656.042539214,13626,7
1530634656.055374211,12112,6
1530634656.068188344,12112,6
1530634656.080873711,13626,7
1530634656.093474861,12112,7
1530634656.106132779,12112,7
1530634656.118800241,12112,7
1530634656.131641757,12112,7
1530634656.144406709,12112,7
1530634656.157151568,10598,7
1530634656.169830748,10598,7
1530634656.182638420,10598,7
1530634656.195405423,10598,7
1530634656.207951636,12112,8
1530634656.220578300,10598,7
1530634656.233332748,10598,7
1530634656.246057746,10598,7
1530634656.258795023,9084,6
1530634656.271680966,10598,6
1530634656.284639715,12112,6
1530634656.297301381,13626,6
1530634656.310284705,12112,5
1530634656.323070135,13626,5
1530634656.335939539,12112,4
1530634656.348705515,12112,4
1530634656.361411017,9084,3
1530634656.374209129,9084,3
1530634656.386894018,9084,4
1530634656.399637280,10598,5
1530634656.412373133,9084,5
1530634656.425051609,10598,6
1530634656.437707303,9084,6
1530634656.450551056,9084,6
1530634656.463269940,10598,7
1530634656.475938481,10598,7
1530634656.488814697,9084,6
1530634656.501482065,9084,6
1530634656.514210740,9084,6
1530634656.527013651,9084,6
1530634656.539787578,9084,6
1530634656.552384501,10598,7
1530634656.565208148,10598,7
1530634656.577822350,12112,7
1530634656.590612084,10664,7
1530634656.603297148,12178,7
1530634656.616122491,12178,7
1530634656.628906174,13692,7
1530634656.641632541,16720,8
1530634656.654430377,16720,8
1530634656.667107845,15206,7
1530634656.679952651,18234,8
1530634656.692612610,15140,6
1530634656.705495579,13626,5
1530634656.718529915,12112,4
1530634656.731585807,9084,3
1530634656.744469439,9084,3
1530634656.757265252,7570,3
1530634656.770007234,9084,4
1530634656.782776301,7570,4
1530634656.795638351,9084,5
1530634656.808508565,7570,5
1530634656.821206993,7570,5
1530634656.833775253,9084,6
1530634656.846616906,9084,6
1530634656.859297091,9084,6
1530634656.872271027,9084,6
1530634656.884823860,9084,6
1530634656.897573255,9084,6
1530634656.910524925,9084,6
1530634656.923386157,10598,7
1530634656.935930522,12112,7
1530634656.948630647,10598,6
1530634656.961439127,12112,6
1530634656.974269019,12112,5
1530634656.986939528,10598,4
1530634656.999729640,10598,4
1530634657.012511354,10598,4
1530634657.025267987,9084,4
1530634657.038109531,10598,5
1530634657.050819847,9084,5
1530634657.063531113,10598,6
1530634657.076128679,9084,6
1530634657.088926487,9084,6
1530634657.101645270,9084,6
1530634657.114468384,9084,6
1530634657.127235317,9084,6
1530634657.139938340,9084,6
1530634657.152563331,9084,6
1530634657.165189242,9084,6
1530634657.178213460,10598,7
1530634657.190933007,10598,7
1530634657.203634493,10598,7
1530634657.216580822,9084,6
1530634657.229534878,9084,6
1530634657.242324641,9084,6
1530634657.255013035,9084,6
1530634657.267803213,10598,6
1530634657.280608815,12112,6
1530634657.293233585,10598,5
1530634657.306044422,12112,5
1530634657.318952804,13626,5
1530634657.331665061,12112,4
1530634657.344274023,15140,5
1530634657.356851961,13626,5
1530634657.369511021,13626,5
1530634657.382149773,10598,4
1530634657.394952759,12112,5
1530634657.407713233,10598,5
1530634657.420455530,12112,6
1530634657.433293679,10598,6
1530634657.445847596,12112,7
1530634657.458503381,9084,6
1530634657.471174954,9084,6
1530634657.483892353,9084,6
1530634657.496708537,9084,6
1530634657.509416180,10664,8
1530634657.522323733,10664,8
1530634657.535131818,10664,8
1530634657.547898226,10664,8
1530634657.560825219,10664,8
1530634657.573627872,10664,8
1530634657.586479724,10664,8
1530634657.599286776,10598,7
1530634657.611925348,13626,8
1530634657.624879040,12112,7
1530634657.637608128,13626,7
1530634657.650273249,15140,7
1530634657.663225081,13626,6
1530634657.675955036,15140,6
1530634657.688834521,13626,5
1530634657.701524450,12112,4
1530634657.714377123,10598,4
1530634657.727375181,12112,5
1530634657.740118382,10598,5
1530634657.752924267,12112,6
1530634657.765703234,9084,5
1530634657.778647701,10598,6
1530634657.791644372,9084,6
1530634657.804281781,9084,6
1530634657.816994007,9084,6
1530634657.829752307,9084,6
1530634657.842397500,9084,6
1530634657.855163030,9084,6
1530634657.867801031,9084,6
1530634657.880553147,9084,6
1530634657.893340813,10598,7
1530634657.906333260,10598,7
1530634657.919285471,9084,6
1530634657.932055254,9084,6
1530634657.944755513,10598,6
1530634657.957497013,12112,6
1530634657.970424781,10598,5
1530634657.983411521,10598,5
1530634657.995991931,10598,5
1530634658.008858147,9084,5
1530634658.021657423,10598,6
1530634658.034447812,10598,6
1530634658.047338230,12112,7
1530634658.059904204,10598,7
1530634658.072804289,10598,7
1530634658.085571081,10598,7
1530634658.098370390,12178,9
1530634658.111269389,12178,9
1530634658.123898125,10664,8
1530634658.136579406,12178,9
1530634658.149236317,9150,7
1530634658.162122161,9084,6
1530634658.174927300,9084,6
1530634658.187760632,9084,6
1530634658.200496912,12112,7
1530634658.213284039,10598,6
1530634658.226064120,12112,6
1530634658.238888671,13626,6
1530634658.251713452,12112,5
1530634658.264464346,12112,5
1530634658.277331871,10598,4
1530634658.290114278,10598,4
1530634658.303005135,7570,3
1530634658.315768574,9084,4
1530634658.328350098,9084,5
1530634658.341066996,10598,6
1530634658.353886132,9084,6
1530634658.366714072,9084,6
1530634658.379575639,9084,6
1530634658.392202458,7570,5
1530634658.405026032,7570,5
1530634658.417705770,9084,6
1530634658.430348159,9084,6
1530634658.443321428,9084,6
1530634658.455908378,9084,6
1530634658.468813178,9084,6
1530634658.481559431,9084,6
1530634658.494169793,10598,7
1530634658.506853526,9084,6
1530634658.519525470,9084,6
1530634658.532084592,10598,6
1530634658.544959249,12112,6
1530634658.557644066,13626,6
1530634658.570407642,13626,6
1530634658.583178597,13626,6
1530634658.595873758,15140,6
1530634658.608527321,15140,6
1530634658.621265972,13626,6
1530634658.633926844,13626,6
1530634658.646775367,12112,6
1530634658.659426633,10598,6
1530634658.672230643,12112,7
1530634658.684901835,10598,7
1530634658.697822543,10598,7
1530634658.710615680,10598,7
1530634658.723637893,12178,9
1530634658.736382296,12178,9
1530634658.749006485,12178,9
1530634658.761813660,12178,9
1530634658.774708719,10664,8
1530634658.787595955,10664,8
1530634658.800395036,12112,8
1530634658.813164505,10598,7
1530634658.825942669,10598,7
1530634658.838823397,12112,8
1530634658.851504227,12112,8
1530634658.864146559,13626,8
1530634658.877139497,13626,7
1530634658.889772237,13626,7
1530634658.902462895,15140,7
1530634658.915292499,16654,7
1530634658.927902949,16654,7
1530634658.940798355,16654,7
1530634658.953468793,16654,7
1530634658.966310035,16654,7
1530634658.979312339,18168,8
1530634658.991924628,15140,7
1530634659.004632786,16654,8
1530634659.017543410,15140,8
1530634659.030433559,15140,8
1530634659.043242560,16654,9
1530634659.056123941,15140,9
1530634659.068917747,16654,10
1530634659.081506893,15140,10
1530634659.094233806,16654,11
1530634659.106960410,16654,11
1530634659.119789930,15140,10
1530634659.132513742,13626,9
1530634659.145374859,13626,9
1530634659.158106753,13626,9
1530634659.170753004,13626,9
1530634659.183703165,12112,8
1530634659.196474749,10598,7
1530634659.209439933,12112,7
1530634659.222383549,13626,7
1530634659.235339018,15140,7
1530634659.248153501,13626,6
1530634659.260886701,12112,5
1530634659.273653306,12178,6
1530634659.286356730,12178,6
1530634659.299139023,12178,6
1530634659.311840777,12178,7
1530634659.324462923,12178,7
1530634659.337262383,10664,7
1530634659.350091074,12178,8
1530634659.362865357,10664,8
1530634659.375670956,10664,8
1530634659.388337764,10664,8
1530634659.401181670,10598,7
1530634659.413981373,10598,7
1530634659.426686322,10598,7
1530634659.439551657,10598,7
1530634659.452248460,10598,7
1530634659.465044820,10598,7
1530634659.477641707,10598,7
1530634659.490350648,12112,7
1530634659.503278748,13626,7
1530634659.515999628,12112,6
1530634659.528611919,13626,6
1530634659.541209209,15140,6
1530634659.553961827,13626,5
1530634659.566779584,12112,4
1530634659.579679128,12112,4
1530634659.592491374,10598,4
1530634659.605223532,9084,4
1530634659.618112083,10598,5
1530634659.630997221,9084,5
1530634659.643819874,10598,6
1530634659.656709296,9084,6
1530634659.669455342,9084,6
1530634659.682350893,9084,6
1530634659.695120757,9084,6
1530634659.707806062,9084,6
1530634659.720604582,9084,6
1530634659.733241996,9084,6
1530634659.746002950,9084,6
1530634659.758660955,9084,6
1530634659.771427963,9084,6
1530634659.783930962,9084,6
1530634659.796654463,10598,7
1530634659.809381126,12112,7
1530634659.822135661,10598,6
1530634659.834922328,10598,5
1530634659.847788747,12112,5
1530634659.860405284,10598,4
1530634659.873086170,10598,4
1530634659.885684856,9084,4
1530634659.898611401,9084,4
1530634659.911646093,10664,6
1530634659.924349004,9150,6
1530634659.937085473,10664,7
1530634659.949950773,9150,7
1530634659.962893263,9150,7
1530634659.975688697,9150,7
1530634659.988578471,10598,7
1530634660.001477330,10598,7
1530634660.014345247,10598,7
1530634660.027032714,10598,7
1530634660.039876767,10598,7
1530634660.052618808,10598,7
1530634660.065439095,9084,6
1530634660.078144672,10598,7
1530634660.090900745,10598,7
1530634660.103754010,12112,7
1530634660.116412404,10598,6
1530634660.129234488,13626,7
1530634660.141786207,12112,6
1530634660.154500407,13626,6
1530634660.167157866,15140,6
1530634660.179992687,18168,7
1530634660.193003379,15140,6
1530634660.205687291,13626,5
1530634660.218590637,13626,5
1530634660.231357005,12112,5
1530634660.243956205,12112,5
1530634660.256567790,12112,5
1530634660.269309091,10598,5
1530634660.282000157,12112,6
1530634660.294811084,10598,6
1530634660.307725245,9084,6
1530634660.320455890,9084,6
1530634660.333248846,9084,6
1530634660.346022071,9084,6
1530634660.358947147,10598,7
1530634660.371960241,9084,6
1530634660.384632558,9084,6
1530634660.397517833,9084,6
1530634660.410492325,9084,6
1530634660.423274126,10598,6
1530634660.435991827,12112,6
1530634660.448660120,13692,7
1530634660.461478665,12178,6
1530634660.474195544,15206,7
1530634660.486862915,13692,6
1530634660.499638888,15206,7
1530634660.512417315,12178,6
1530634660.525266698,9150,5
1530634660.538143803,12112,6
1530634660.551200287,10598,6
1530634660.563895157,9084,5
1530634660.576624785,9084,5
1530634660.589168680,10598,6
1530634660.601970764,9084,6
1530634660.614772733,9084,6
1530634660.627585028,9084,6
1530634660.640518742,9084,6
1530634660.653131885,10598,7
1530634660.665927891,10598,7
1530634660.678652667,10598,7
1530634660.691438140,10598,7
1530634660.704009171,10598,7
1530634660.716662893,10598,7
1530634660.729367480,12112,8
1530634660.742218095,12112,8
1530634660.754880247,13626,8
1530634660.767559929,15140,8
1530634660.780372068,12112,6
1530634660.793212520,13626,6
1530634660.805970096,15140,6
1530634660.818878446,16654,6
1530634660.831662272,15140,5
1530634660.844459166,15140,5
1530634660.857098920,12112,4
1530634660.869712374,12112,4
1530634660.882420990,10598,4
1530634660.895290339,12112,5
1530634660.907852080,10598,5
1530634660.920633043,12112,6
1530634660.933402598,10598,6
1530634660.946211402,13626,8
1530634660.959155447,12112,8
1530634660.971901139,12112,8
1530634660.984682901,12112,8
1530634660.997439794,12178,9
1530634661.010473668,12178,9
1530634661.023265930,12178,9
1530634661.036028625,12178,9
1530634661.048580880,12178,9
1530634661.061141230,12178,9
1530634661.073763839,12112,8
1530634661.086418622,13626,8
1530634661.099263253,15140,8
1530634661.111921834,13626,7
1530634661.124620841,15140,7
1530634661.137434274,13626,6
1530634661.150224271,12112,5
1530634661.162852018,10598,4
1530634661.175527760,12112,5
1530634661.188126203,10598,5
1530634661.201011988,10598,5
1530634661.213632619,12112,6
1530634661.226549942,10598,6
1530634661.239333999,12112,7
1530634661.251916502,10598,7
1530634661.264766838,10598,7
1530634661.277524706,9084,6
1530634661.290249593,9084,6
1530634661.303174831,9084,6
1530634661.316009293,10598,7
1530634661.328756278,9084,6
1530634661.341454788,9084,6
1530634661.354173245,7570,5
1530634661.367256236,7570,5
1530634661.379893658,9084,6
1530634661.392617676,10598,6
1530634661.405439653,9084,5
1530634661.418182451,10598,5
1530634661.430802442,12112,5
1530634661.443694115,10598,4
1530634661.456364611,10598,4
1530634661.469098015,12112,5
1530634661.481963555,10598,5
1530634661.494815490,12112,6
1530634661.507645009,10598,6
1530634661.520385040,9084,6
1530634661.533395079,9084,6
1530634661.546117759,9084,6
1530634661.558882741,10598,7
1530634661.571638747,10598,7
1530634661.584340493,10598,7
1530634661.597040836,10664,8
1530634661.610039501,10664,8
1530634661.622743871,10664,8
1530634661.635464587,10664,8
1530634661.648299058,10598,7
1530634661.661133821,10598,7
1530634661.673830022,10598,7
1530634661.686740478,10598,7
1530634661.699466803,12112,8
1530634661.712199611,10598,7
1530634661.724918758,12112,7
1530634661.737880348,13626,7
1530634661.750681584,13626,6
1530634661.763573920,12112,5
1530634661.776364450,12112,5
1530634661.789040780,12112,5
1530634661.801747845,13626,6
1530634661.814626693,12112,6
1530634661.827500567,13626,7
1530634661.840135993,12112,7
1530634661.852946902,12112,7
1530634661.865646802,12112,7
1530634661.878494091,10598,7
1530634661.891323802,10598,7
1530634661.903854714,10598,7
1530634661.916648127,10598,7
1530634661.929303932,10598,7
1530634661.942140159,10598,7
1530634661.955152226,10598,7
1530634661.968072145,12112,8
1530634661.980920197,10598,7
1530634661.993907297,12112,7
1530634662.006692392,13626,7
1530634662.019528099,12112,6
1530634662.032255502,13626,6
1530634662.044890588,13626,6
1530634662.057716903,16654,7
1530634662.070565188,15140,7
1530634662.083267980,16654,8
1530634662.096066841,15140,8
1530634662.108648232,15140,8
1530634662.121304624,13626,7
1530634662.133979504,15140,8
1530634662.146739771,13692,9
1530634662.159576497,13692,9
1530634662.172399625,15206,10
1530634662.185222845,12178,9
1530634662.198005932,13692,10
1530634662.210849818,12178,9
1530634662.223679829,10664,8
1530634662.236502404,10664,8
1530634662.249282425,10598,7
1530634662.262019292,12112,8
1530634662.274899385,12112,8
1530634662.287743657,12112,8
1530634662.300614654,12112,8
1530634662.313292267,12112,8
1530634662.325995286,12112,8
1530634662.338991758,12112,8
1530634662.351805396,13626,8
1530634662.364385736,15140,8
1530634662.377243601,15140,8
1530634662.390135497,15140,8
1530634662.402886014,13626,7
1530634662.415561196,15140,8
1530634662.428397586,15140,8
1530634662.441343142,15140,8
1530634662.454103377,12112,7
1530634662.467038019,13626,8
1530634662.479955987,12112,8
1530634662.492871589,12112,8
1530634662.505427219,12112,8
1530634662.518143336,12112,8
1530634662.530836066,12112,8
1530634662.543571661,12112,8
1530634662.556154172,13626,9
1530634662.568837818,13626,9
1530634662.581648899,13626,9
1530634662.594371825,12112,8
1530634662.607246300,12112,8
1530634662.620137561,12112,8
1530634662.632820779,10598,7
1530634662.645635932,12112,7
1530634662.658291137,13626,7
1530634662.670921136,12112,6
1530634662.683798310,12112,5
1530634662.696602909,13626,5
1530634662.709530380,12112,4
1530634662.722445718,12178,5
1530634662.735352323,10664,5
1530634662.748125202,12178,6
1530634662.761038414,9150,5
1530634662.773679905,9150,5
1530634662.786670786,9150,6
1530634662.799558757,9150,6
1530634662.812337672,10664,7
1530634662.825015144,9084,6
1530634662.837774344,9084,6
1530634662.850644754,7570,5
1530634662.863541543,7570,5
1530634662.876340966,7570,5
1530634662.889046540,7570,5
1530634662.901964559,7570,5
1530634662.914685860,7570,5
1530634662.927536697,7570,5
1530634662.940170445,7570,5
1530634662.953085904,7570,5
1530634662.965776167,7570,5
1530634662.978473753,7570,5
1530634662.991228550,7570,5
1530634663.003916891,9084,5
1530634663.016683553,7570,4
1530634663.029567661,7570,4
1530634663.042279430,9084,4
1530634663.055276046,12112,5
1530634663.068128986,9084,4
1530634663.080935748,10598,4
1530634663.093728327,13626,5
1530634663.106610973,10598,4
1530634663.119447705,12112,5
1530634663.132071831,9084,4
1530634663.144845927,10598,5
1530634663.157663305,9084,5
1530634663.170530722,10598,6
1530634663.183362066,9084,6
1530634663.196006125,9084,6
1530634663.208675497,9084,6
1530634663.221325558,9084,6
1530634663.234242232,10598,7
1530634663.247041876,10598,7
1530634663.259848504,10598,7
1530634663.272577895,10598,7
1530634663.285285112,10598,7
1530634663.298051307,9084,6
1530634663.310753550,9084,6
1530634663.323432509,9084,6
1530634663.336165885,9084,6
1530634663.348948011,9150,7
1530634663.361630459,10664,8
1530634663.374394886,9150,7
1530634663.387151663,9150,7
1530634663.400046050,10664,7
1530634663.412777969,12178,7
1530634663.425427325,10598,5
1530634663.438069311,12112,5
1530634663.450912620,15140,6
1530634663.463649205,13626,6
1530634663.476425636,12112,5
1530634663.489028130,12112,5
1530634663.501803881,10598,5
1530634663.514522161,10598,5
1530634663.527196622,13626,7
1530634663.539813178,10598,6
1530634663.552704486,13626,8
1530634663.565553018,12112,8
1530634663.578314102,12112,8
1530634663.591246554,12112,8
1530634663.604008191,12112,8
1530634663.616590623,12112,8
1530634663.629401647,10598,7
1530634663.642215287,10598,7
1530634663.655097800,10598,7
1530634663.667893424,10598,7
1530634663.680520268,9084,6
1530634663.693214580,7570,5
1530634663.705812022,6056,4
1530634663.718483765,4542,3
1530634663.731362813,6056,4
1530634663.744158307,6056,4
1530634663.756934710,6056,4
1530634663.769611161,6056,4
1530634663.782241470,6056,4
1530634663.795151284,6056,4
1530634663.807976081,6056,4
1530634663.820734121,9084,5
1530634663.833582630,7570,4
1530634663.846501564,7570,4
1530634663.859328910,4542,3
1530634663.871899007,6056,3
1530634663.884523253,6122,4
1530634663.897262189,6122,4
1530634663.910090172,9150,5
1530634663.923111588,9150,5
1530634663.936040941,7636,4
1530634663.948915860,10664,5
1530634663.961451181,10664,5
1530634663.974204248,12112,4
1530634663.987059233,13626,5
1530634663.999856452,13626,5
1530634664.012531205,16654,6
1530634664.025314661,13626,5
1530634664.037978691,16654,6
1530634664.050794148,16654,6
1530634664.063710085,16654,6
1530634664.076593187,16654,6
1530634664.089324639,15140,6
1530634664.101888853,15140,6
1530634664.114614050,15140,6
1530634664.127329533,15140,6
1530634664.140022334,18168,7
1530634664.152647783,18168,7
1530634664.165324738,18168,7
1530634664.177996662,18168,7
1530634664.190675944,19682,7
1530634664.203486484,18168,6
1530634664.216168462,18168,6
1530634664.228923134,15140,5
1530634664.241565043,15140,5
1530634664.254359771,15140,5
1530634664.267277585,18168,6
1530634664.279971815,18168,6
1530634664.292947412,21196,7
1530634664.305463140,18168,6
1530634664.318283987,21196,7
1530634664.331108525,18168,6
1530634664.344119718,18168,6
1530634664.356953252,15140,5
1530634664.369685876,15140,5
1530634664.382765572,18168,6
1530634664.395756233,18168,6
1530634664.408560320,18168,6
1530634664.421242639,18168,6
1530634664.434078638,21196,7
1530634664.446796539,21196,7
1530634664.459651526,21196,7
1530634664.472365690,21196,7
1530634664.484944046,21196,7
1530634664.497747999,21196,7
1530634664.510451893,21196,7
1530634664.523337072,18168,6
1530634664.535919867,18168,6
1530634664.548549339,15140,5
1530634664.561389597,15140,5
1530634664.574194192,13626,5
1530634664.587105993,12112,5
1530634664.599805127,12112,5
1530634664.612648056,10598,5
1530634664.625267512,12112,6
1530634664.638013662,12112,7
1530634664.650833596,12112,7
1530634664.663524127,10598,7
1530634664.676287192,10664,8
1530634664.688994113,10664,8
1530634664.701788379,10664,8
1530634664.714584264,10664,8
1530634664.727594690,12178,9
1530634664.740450502,12112,8
1530634664.753142571,12112,8
1530634664.766016916,12112,8
1530634664.778729971,12112,8
1530634664.791450910,12112,8
1530634664.804144766,12112,8
1530634664.816740583,13626,9
1530634664.829530620,12112,8
1530634664.842459514,13626,8
1530634664.855327731,12112,7
1530634664.868216336,15140,8
1530634664.880974410,13626,7
1530634664.893890218,15140,7
1530634664.906547121,13626,6
1530634664.919425438,13626,6
1530634664.932322432,13626,6
1530634664.945032504,13626,6
1530634664.957721857,15140,7
1530634664.970585721,13626,7
1530634664.983494588,15140,8
1530634664.996114323,12112,7
1530634665.009034697,13626,8
1530634665.021723935,12112,8
1530634665.034475312,12112,8
1530634665.047348328,10598,7
1530634665.060057537,9084,6
1530634665.072965899,7570,5
1530634665.085765048,7570,5
1530634665.098569015,7570,5
1530634665.111420892,7570,5
1530634665.124138038,9084,5
1530634665.136910049,10598,5
1530634665.149585260,9084,4
1530634665.162360660,10598,4
1530634665.175169899,12112,4
1530634665.187950985,12112,4
1530634665.200663801,12112,4
1530634665.213507155,12112,4
1530634665.226208329,10598,4
1530634665.239146346,12112,5
1530634665.251892307,10598,5
1530634665.264593320,12112,6
1530634665.277333998,9084,5
1530634665.290172867,7570,5
1530634665.303149529,7636,6
1530634665.315765605,7636,6
1530634665.328400418,7636,6
1530634665.341177233,7636,6
1530634665.353990446,7636,6
1530634665.366860533,7636,6
1530634665.379725458,7636,6
1530634665.392500890,7570,5
1530634665.405224866,7570,5
1530634665.417927794,7570,5
1530634665.430954395,7570,5
1530634665.443682798,7570,5
1530634665.456530975,9084,6
1530634665.469287205,10598,6
1530634665.481968574,9084,5
1530634665.494770411,10598,5
1530634665.507457833,12112,5
1530634665.520303157,12154,5
1530634665.533211693,12154,5
1530634665.545803309,9126,4
1530634665.558788601,10640,5
1530634665.571731236,9126,5
1530634665.584544735,10640,6
1530634665.597103885,9126,6
1530634665.609687464,9126,6
1530634665.622579145,7570,5
1530634665.635526515,7570,5
1530634665.648402463,7570,5
1530634665.661136916,7570,5
1530634665.674134055,9084,6
1530634665.687044616,9084,6
1530634665.699846523,9084,6
1530634665.712605137,9084,6
1530634665.725444776,9084,6
1530634665.738340358,9084,6
1530634665.751354400,9084,6
1530634665.764226223,9084,6
1530634665.777080912,10598,6
1530634665.789841346,9084,5
1530634665.802678172,10598,5
1530634665.815544769,12112,5
1530634665.828427284,10598,4
1530634665.841169898,9084,3
1530634665.854069466,10598,4
1530634665.866948133,9084,4
1530634665.879749401,9084,4
1530634665.892513824,7570,4
1530634665.905255863,10598,6
1530634665.918245821,9084,6
1530634665.930970559,7570,5
