ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529689778.565177980,224,22.692,0.163,1448,1500,536,1448,372,433547166,299604,33861,299602,98.2e6,20.09,1.25,2,189.9e6,127.1e6,95.9e6,37020ms
1529689778.576960150,224,22.663,0.139,1448,1500,536,1448,372,433691966,299694,33872,299692,98.2e6,20.09,1.25,2,190.1e6,127.1e6,93.9e6,37032ms
1529689778.588875182,224,22.637,0.152,1448,1500,536,1448,372,433836766,299794,33883,299792,98.2e6,20.09,1.25,2,190.4e6,127.1e6,95.4e6,37044ms
1529689778.600787296,224,22.755,0.27,1448,1500,536,1448,372,433967086,299899,33893,299897,98.2e6,20.09,1.25,2,189.4e6,127.1e6,95.5e6,37056ms
1529689778.612393305,224,22.669,0.141,1448,1500,536,1448,372,434119126,299999,33905,299997,98.2e6,20.09,1.25,2,190.1e6,127.1e6,95.7e6,37068ms
1529689778.624265204,224,22.643,0.122,1448,1500,536,1448,372,434249446,300089,33915,300087,98.2e6,20.09,1.25,2,190.3e6,127.1e6,95.7e6,37080ms
1529689778.636079286,224,22.674,0.19,1448,1500,536,1448,372,434394246,300189,33926,300187,98.2e6,20.09,1.25,2,190.1e6,127.1e6,97.9e6,37092ms
1529689778.647660603,224,22.648,0.183,1448,1500,536,1448,372,434539046,300279,33937,300277,98.2e6,20.09,1.25,2,190.3e6,127.1e6,93.8e6,37104ms
1529689778.659575894,224,22.663,0.178,1448,1500,536,1448,372,434667918,300379,33947,300377,98.2e6,20.09,1.25,2,190.1e6,127.1e6,93.3e6,37116ms
1529689778.671619755,224,22.689,0.192,1448,1500,536,1448,372,434814166,300484,33958,300482,98.2e6,20.09,1.25,2,189.9e6,127.1e6,95.6e6,37128ms
1529689778.683574788,224,22.658,0.138,1448,1500,536,1448,372,434966206,300584,33971,300582,98.2e6,20.09,1.25,2,190.2e6,127.1e6,95.1e6,37140ms
1529689778.695442821,224,22.667,0.156,1448,1500,536,1448,372,435111006,300674,33982,300672,98.2e6,20.09,1.25,2,190.1e6,127.1e6,96.0e6,37152ms
1529689778.707539706,224,22.642,0.17,1448,1500,536,1448,372,435255806,300774,33993,300772,98.2e6,20.09,1.25,2,190.3e6,127.1e6,93.9e6,37164ms
1529689778.719164825,224,22.66,0.169,1448,1500,536,1448,372,435386126,300874,34003,300872,98.2e6,20.09,1.25,2,190.2e6,127.1e6,93.8e6,37176ms
1529689778.730902602,224,22.642,0.136,1448,1500,536,1448,372,435530926,300969,34014,300967,98.2e6,20.09,1.25,2,190.3e6,127.1e6,95.5e6,37188ms
1529689778.742844607,224,22.624,0.139,1448,1500,536,1448,372,435668486,301069,34025,301067,98.2e6,20.09,1.25,2,190.5e6,127.1e6,93.1e6,37200ms
1529689778.754744586,224,22.632,0.108,1448,1500,536,1448,372,435813286,301169,34036,301167,98.2e6,20.09,1.25,2,190.4e6,127.1e6,95.7e6,37212ms
1529689778.766870254,224,22.681,0.141,1448,1500,536,1448,372,435958086,301269,34048,301267,98.1e6,20.09,1.25,2,190.0e6,127.0e6,95.9e6,37224ms
1529689778.778732956,224,22.659,0.185,1448,1500,536,1448,372,436102886,301359,34059,301357,98.1e6,20.09,1.25,2,190.2e6,127.0e6,93.8e6,37236ms
1529689778.790342301,224,22.649,0.162,1448,1500,536,1448,372,436247686,301459,34070,301457,98.1e6,20.09,1.25,2,190.3e6,127.0e6,95.4e6,37248ms
1529689778.802191105,224,22.638,0.125,1448,1500,536,1448,372,436378006,301564,34080,301562,98.1e6,20.09,1.25,2,190.4e6,127.0e6,95.6e6,37260ms
1529689778.813775275,224,22.619,0.144,1448,1500,536,1448,372,436515566,301654,34091,301652,98.1e6,20.09,1.25,2,190.5e6,127.0e6,93.1e6,37272ms
1529689778.825522307,224,22.641,0.108,1448,1500,536,1448,372,436660366,301754,34102,301752,98.1e6,20.09,1.25,2,190.3e6,127.0e6,95.6e6,37284ms
1529689778.837289729,224,22.726,0.207,1448,1500,536,1448,372,436805166,301844,34113,301842,98.1e6,20.09,1.25,2,189.6e6,127.0e6,95.6e6,37296ms
1529689778.848737912,224,22.681,0.158,1448,1500,536,1448,372,436935486,301944,34123,301942,98.1e6,20.09,1.25,2,190.0e6,127.0e6,95.9e6,37304ms
1529689778.860520355,224,22.64,0.143,1448,1500,536,1448,372,437080286,302044,34135,302042,98.1e6,20.09,1.25,2,190.3e6,127.0e6,93.9e6,37316ms
1529689778.872154969,224,22.649,0.155,1448,1500,536,1448,372,437210606,302134,34145,302132,98.1e6,20.09,1.25,2,190.3e6,127.0e6,93.9e6,37328ms
1529689778.884144670,224,22.735,0.276,1448,1500,536,1448,372,437355406,302239,34156,302237,98.1e6,20.09,1.25,2,189.5e6,127.0e6,95.6e6,37340ms
1529689778.895913771,224,22.585,0.139,1448,1500,536,1448,372,437507446,302339,34168,302337,98.1e6,20.09,1.25,2,190.8e6,127.0e6,96.0e6,37352ms
1529689778.907929754,224,22.627,0.117,1448,1500,536,1448,372,437637766,302429,34178,302427,98.1e6,20.09,1.25,2,190.4e6,127.0e6,95.6e6,37364ms
1529689778.919970829,224,22.734,0.249,1448,1500,536,1448,372,437782566,302529,34189,302527,98.1e6,20.09,1.25,2,189.6e6,127.0e6,95.6e6,37376ms
1529689778.931877924,224,22.67,0.17,1448,1500,536,1448,372,437927366,302629,34200,302627,98.1e6,20.09,1.25,2,190.1e6,127.0e6,93.8e6,37388ms
1529689778.943757260,224,22.655,0.149,1448,1500,536,1448,372,438072166,302724,34211,302722,98.1e6,20.09,1.25,2,190.2e6,127.0e6,95.3e6,37400ms
1529689778.955709968,224,22.624,0.144,1448,1500,536,1448,372,438209726,302824,34223,302822,98.1e6,20.09,1.25,2,190.5e6,127.0e6,93.1e6,37412ms
1529689778.967216486,224,22.629,0.129,1448,1500,536,1448,372,438354526,302924,34234,302922,98.1e6,20.09,1.25,2,190.4e6,127.0e6,95.8e6,37424ms
1529689778.978742937,224,22.676,0.163,1448,1500,536,1448,372,438499326,303014,34245,303012,98.1e6,20.09,1.25,2,190.0e6,127.0e6,95.8e6,37436ms
1529689778.990656208,224,22.667,0.196,1448,1500,536,1448,372,438629646,303114,34255,303112,98.1e6,20.09,1.25,2,190.1e6,127.0e6,95.7e6,37448ms
1529689779.002568852,224,22.741,0.368,1448,1500,536,1448,372,438774446,303214,34266,303212,98.1e6,20.09,1.25,2,189.5e6,127.0e6,93.9e6,37460ms
1529689779.014172508,224,22.651,0.168,1448,1500,536,1448,372,438919246,303309,34277,303307,98.1e6,20.09,1.25,2,190.2e6,127.0e6,95.7e6,37472ms
1529689779.026006231,224,22.615,0.151,1448,1500,536,1448,366,439056806,303409,34288,303407,96.4e6,20.09,1.25,2,187.5e6,124.9e6,93.1e6,37484ms
1529689779.037492643,224,22.638,0.134,1448,1500,536,1448,366,439201606,303509,34299,303507,96.4e6,20.09,1.25,2,187.3e6,124.9e6,95.6e6,37496ms
1529689779.048958466,224,22.647,0.104,1448,1500,536,1448,366,439331926,303599,34309,303597,96.4e6,20.09,1.25,2,187.2e6,124.9e6,95.7e6,37504ms
1529689779.060567550,224,22.684,0.168,1448,1500,536,1448,366,439476726,303689,34321,303687,96.4e6,20.09,1.25,2,186.9e6,124.9e6,95.8e6,37516ms
1529689779.072115906,224,22.684,0.152,1448,1500,536,1448,366,439607046,303789,34331,303787,96.4e6,20.09,1.25,2,186.9e6,124.9e6,95.6e6,37528ms
1529689779.083689650,224,22.738,0.264,1448,1500,536,1448,372,439751846,303879,34342,303877,98.3e6,20.09,1.25,2,189.5e6,127.3e6,94.0e6,37540ms
1529689779.095667246,224,22.649,0.138,1448,1500,536,1448,372,439896646,303979,34354,303977,98.3e6,20.09,1.25,2,190.3e6,127.3e6,95.7e6,37552ms
1529689779.107112596,224,22.635,0.151,1448,1500,536,1448,372,440026966,304074,34364,304072,98.3e6,20.09,1.25,2,190.4e6,127.3e6,95.4e6,37564ms
1529689779.118851395,224,22.623,0.143,1448,1500,536,1448,372,440164526,304174,34375,304172,98.3e6,20.09,1.25,2,190.5e6,127.3e6,93.1e6,37576ms
1529689779.130666371,224,22.645,0.124,1448,1500,536,1448,372,440309326,304274,34386,304272,98.3e6,20.09,1.25,2,190.3e6,127.3e6,95.7e6,37588ms
1529689779.142681255,224,22.68,0.194,1448,1500,536,1448,372,440454126,304364,34398,304362,98.3e6,20.09,1.25,2,190.0e6,127.3e6,95.7e6,37600ms
1529689779.154474596,224,22.665,0.156,1448,1500,536,1448,372,440598926,304464,34409,304462,98.3e6,20.09,1.25,2,190.1e6,127.3e6,93.9e6,37612ms
1529689779.166099172,224,22.664,0.152,1448,1500,536,1448,372,440729246,304564,34419,304562,98.3e6,20.09,1.25,2,190.1e6,127.3e6,93.8e6,37624ms
1529689779.177439799,224,22.641,0.147,1448,1500,536,1448,372,440872598,304654,34430,304652,98.3e6,20.09,1.25,2,190.3e6,127.3e6,95.1e6,37636ms
1529689779.189209051,224,22.686,0.18,1448,1500,536,1448,372,441004366,304759,34440,304757,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.3e6,37648ms
1529689779.200953365,224,22.646,0.129,1448,1500,536,1448,372,441141926,304849,34452,304847,98.6e6,20.09,1.25,2,190.3e6,127.6e6,93.5e6,37656ms
1529689779.212763738,224,22.65,0.136,1448,1500,536,1448,372,441286726,304949,34464,304947,98.6e6,20.09,1.25,2,190.3e6,127.6e6,95.1e6,37668ms
1529689779.224661454,224,22.674,0.152,1448,1500,536,1448,372,441431526,305049,34475,305047,98.6e6,20.09,1.25,2,190.1e6,127.6e6,95.8e6,37680ms
1529689779.236384080,224,22.665,0.14,1448,1500,536,1448,372,441576326,305139,34486,305137,98.6e6,20.09,1.25,2,190.1e6,127.6e6,94.0e6,37692ms
1529689779.248227425,224,22.653,0.162,1448,1500,536,1448,372,441706646,305239,34496,305237,98.6e6,20.09,1.25,2,190.2e6,127.6e6,93.8e6,37704ms
1529689779.259947633,224,22.631,0.158,1448,1500,536,1448,372,441851446,305334,34507,305332,98.6e6,20.09,1.25,2,190.4e6,127.6e6,95.6e6,37716ms
1529689779.271798981,224,22.691,0.23,1448,1500,536,1448,372,441989006,305434,34518,305432,98.6e6,20.09,1.25,2,189.9e6,127.6e6,93.1e6,37728ms
1529689779.283415498,224,22.654,0.119,1448,1500,536,1448,372,442133806,305534,34529,305532,98.6e6,20.09,1.25,2,190.2e6,127.6e6,95.6e6,37740ms
1529689779.295275367,224,22.684,0.173,1448,1500,536,1448,372,442278606,305624,34540,305622,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.6e6,37752ms
1529689779.307158130,224,22.699,0.194,1448,1500,536,1448,372,442423406,305724,34552,305722,98.6e6,20.09,1.25,2,189.8e6,127.6e6,93.8e6,37764ms
1529689779.318690405,224,22.662,0.162,1448,1500,536,1448,372,442553726,305824,34562,305822,98.6e6,20.09,1.25,2,190.2e6,127.6e6,93.8e6,37776ms
1529689779.330623512,224,22.65,0.127,1448,1500,536,1448,372,442698526,305919,34573,305917,98.6e6,20.09,1.25,2,190.3e6,127.6e6,95.2e6,37788ms
1529689779.342245590,224,22.61,0.153,1448,1500,536,1448,372,442836086,306019,34584,306017,98.6e6,20.09,1.25,2,190.6e6,127.6e6,93.1e6,37800ms
1529689779.353961033,224,22.744,0.321,1448,1500,536,1448,372,442980886,306119,34595,306117,98.6e6,20.09,1.25,2,189.5e6,127.6e6,96.2e6,37812ms
1529689779.365440613,224,22.685,0.135,1448,1500,536,1448,372,443111206,306209,34605,306207,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.5e6,37824ms
1529689779.377139591,224,22.693,0.176,1448,1500,536,1448,372,443256006,306309,34616,306307,98.6e6,20.09,1.25,2,189.9e6,127.6e6,95.5e6,37832ms
1529689779.388909218,224,22.721,0.226,1448,1500,536,1448,372,443400806,306399,34628,306397,98.6e6,20.09,1.25,2,189.7e6,127.6e6,93.8e6,37844ms
1529689779.400895617,224,22.681,0.139,1448,1500,536,1448,372,443545606,306499,34639,306497,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.3e6,37856ms
1529689779.413042759,224,22.731,0.325,1448,1500,536,1448,372,443683166,306604,34650,306602,98.6e6,20.09,1.25,2,189.6e6,127.6e6,93.1e6,37868ms
1529689779.424501935,224,22.656,0.161,1448,1500,536,1448,372,443827966,306704,34661,306702,98.6e6,20.09,1.25,2,190.2e6,127.6e6,95.6e6,37880ms
1529689779.436324762,224,22.658,0.133,1448,1500,536,1448,372,443958286,306794,34672,306792,98.1e6,20.09,1.25,2,190.2e6,127.0e6,95.4e6,37892ms
1529689779.447972334,224,22.685,0.176,1448,1500,536,1448,372,444103086,306894,34683,306892,98.1e6,20.09,1.25,2,190.0e6,127.0e6,97.9e6,37904ms
1529689779.460127197,224,22.763,0.259,1448,1500,536,1448,372,444247886,306984,34694,306982,98.1e6,20.09,1.25,2,189.3e6,127.0e6,93.8e6,37916ms
1529689779.472135189,224,22.668,0.179,1448,1500,536,1448,372,444392686,307084,34705,307082,98.1e6,20.09,1.25,2,190.1e6,127.0e6,95.4e6,37928ms
1529689779.483990347,224,22.744,0.362,1448,1500,536,1448,372,444530246,307189,34716,307187,98.1e6,20.09,1.25,2,189.5e6,127.0e6,93.2e6,37940ms
1529689779.495799540,224,22.657,0.125,1448,1500,536,1448,372,444675046,307289,34728,307287,98.1e6,20.09,1.25,2,190.2e6,127.0e6,95.7e6,37952ms
1529689779.507501230,224,22.674,0.16,1448,1500,536,1448,372,444819846,307379,34739,307377,98.1e6,20.09,1.25,2,190.1e6,127.0e6,95.8e6,37964ms
1529689779.519296357,224,22.709,0.193,1448,1500,536,1448,372,444950166,307479,34749,307477,98.1e6,20.09,1.25,2,189.8e6,127.0e6,95.9e6,37976ms
1529689779.530946516,224,22.676,0.183,1448,1500,536,1448,372,445094966,307579,34761,307577,98.1e6,20.09,1.25,2,190.0e6,127.0e6,93.9e6,37988ms
1529689779.542603492,224,22.651,0.156,1448,1500,536,1448,372,445239766,307669,34772,307667,98.1e6,20.09,1.25,2,190.2e6,127.0e6,95.5e6,38000ms
1529689779.554240758,224,22.627,0.162,1448,1500,536,1448,372,445370086,307764,34782,307762,98.1e6,20.09,1.25,2,190.4e6,127.0e6,95.7e6,38012ms
1529689779.565956123,224,22.676,0.189,1448,1500,536,1448,372,445507646,307864,34793,307862,98.1e6,20.09,1.25,2,190.0e6,127.0e6,93.1e6,38024ms
1529689779.577650049,224,22.78,0.323,1448,1500,536,1448,372,445652446,307964,34804,307962,98.1e6,20.09,1.25,2,189.2e6,127.0e6,95.4e6,38036ms
1529689779.589006551,224,22.67,0.154,1448,1500,536,1448,372,445782766,308054,34814,308052,98.1e6,20.09,1.25,2,190.1e6,127.0e6,95.7e6,38044ms
1529689779.600770047,224,22.68,0.164,1448,1500,536,1448,372,445927566,308154,34825,308152,98.1e6,20.09,1.25,2,190.0e6,127.0e6,95.9e6,38056ms
1529689779.612754231,224,22.649,0.184,1448,1500,536,1448,372,446072366,308254,34836,308252,98.1e6,20.09,1.25,2,190.3e6,127.0e6,93.8e6,38068ms
1529689779.624477546,224,22.647,0.131,1448,1500,536,1448,372,446217166,308344,34848,308342,98.1e6,20.09,1.25,2,190.3e6,127.0e6,95.2e6,38080ms
1529689779.636162626,224,22.696,0.236,1448,1500,536,1448,372,446347486,308449,34858,308447,98.2e6,20.09,1.25,2,189.9e6,127.1e6,95.7e6,38092ms
1529689779.648028182,224,22.638,0.124,1448,1500,536,1448,372,446499526,308539,34870,308537,98.2e6,20.09,1.25,2,190.4e6,127.1e6,95.9e6,38104ms
1529689779.659943940,224,22.621,0.139,1448,1500,536,1448,372,446629846,308639,34880,308637,98.2e6,20.09,1.25,2,190.5e6,127.1e6,95.4e6,38116ms
1529689779.671744729,224,22.666,0.171,1448,1500,536,1448,372,446774646,308739,34891,308737,98.2e6,20.09,1.25,2,190.1e6,127.1e6,95.8e6,38128ms
1529689779.683816411,224,22.638,0.165,1448,1500,536,1448,372,446919446,308839,34902,308837,98.2e6,20.09,1.25,2,190.4e6,127.1e6,93.8e6,38140ms
1529689779.695764999,224,22.622,0.153,1448,1500,536,1448,372,447064246,308934,34914,308932,98.2e6,20.09,1.25,2,190.5e6,127.1e6,95.6e6,38152ms
1529689779.707234211,224,22.66,0.148,1448,1500,536,1448,372,447201806,309034,34925,309032,98.2e6,20.09,1.25,2,190.2e6,127.1e6,93.1e6,38164ms
1529689779.719251383,224,22.635,0.12,1448,1500,536,1448,372,447346606,309134,34936,309132,98.2e6,20.09,1.25,2,190.4e6,127.1e6,95.4e6,38176ms
1529689779.730906220,224,22.664,0.178,1448,1500,536,1448,372,447491406,309224,34947,309222,98.6e6,20.09,1.25,2,190.1e6,127.6e6,95.6e6,38188ms
1529689779.742462436,224,22.683,0.176,1448,1500,536,1448,372,447621726,309324,34958,309322,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.7e6,38200ms
1529689779.754185167,224,22.668,0.179,1448,1500,536,1448,372,447766526,309414,34969,309412,98.6e6,20.09,1.25,2,190.1e6,127.6e6,93.8e6,38212ms
1529689779.765884105,224,22.633,0.151,1448,1500,536,1448,372,447896846,309514,34980,309512,98.6e6,20.09,1.25,2,190.4e6,127.6e6,93.9e6,38224ms
1529689779.777584821,224,22.637,0.136,1448,1500,536,1448,372,448041646,309609,34991,309607,98.6e6,20.09,1.25,2,190.4e6,127.6e6,95.6e6,38236ms
1529689779.789142890,224,22.617,0.133,1448,1500,536,1448,372,448179206,309709,35003,309707,98.6e6,20.09,1.25,2,190.5e6,127.6e6,93.1e6,38248ms
1529689779.800611883,224,22.63,0.133,1448,1500,536,1448,372,448324006,309809,35014,309807,98.6e6,20.09,1.25,2,190.4e6,127.6e6,95.7e6,38256ms
1529689779.812508940,224,22.666,0.151,1448,1500,536,1448,372,448454326,309899,35025,309897,98.6e6,20.09,1.25,2,190.1e6,127.6e6,95.7e6,38268ms
1529689779.824545692,224,22.682,0.174,1448,1500,536,1448,372,448599126,309999,35037,309997,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.6e6,38280ms
1529689779.836137611,224,22.646,0.176,1448,1500,536,1448,372,448743926,310099,35049,310097,98.6e6,20.09,1.25,2,190.3e6,127.6e6,93.8e6,38292ms
1529689779.847987490,224,22.663,0.143,1448,1500,536,1448,372,448888726,310189,35060,310187,98.6e6,20.09,1.25,2,190.1e6,127.6e6,95.5e6,38304ms
1529689779.859694741,224,22.642,0.15,1448,1500,536,1448,372,449019046,310294,35071,310292,98.6e6,20.09,1.25,2,190.3e6,127.6e6,95.4e6,38316ms
1529689779.871675801,224,22.646,0.13,1448,1500,536,1448,372,449171086,310394,35083,310392,98.6e6,20.09,1.25,2,190.3e6,127.6e6,95.7e6,38328ms
1529689779.883902982,224,22.679,0.198,1448,1500,536,1448,372,449315886,310484,35094,310482,98.6e6,20.09,1.25,2,190.0e6,127.6e6,95.6e6,38340ms
1529689779.895861915,224,22.663,0.162,1448,1500,536,1448,372,449460686,310584,35105,310582,98.6e6,20.09,1.25,2,190.1e6,127.6e6,93.8e6,38352ms
1529689779.907418802,224,22.699,0.142,1448,1500,536,1448,372,449591006,310684,35116,310682,98.6e6,20.09,1.25,2,189.8e6,127.6e6,93.8e6,38364ms
1529689779.918848575,224,22.688,0.13,1448,1500,536,1448,372,449735806,310774,35127,310772,98.6e6,20.09,1.25,2,189.9e6,127.6e6,95.6e6,38376ms
1529689779.930283215,224,22.668,0.15,1448,1500,536,1448,372,449866126,310869,35137,310867,98.6e6,20.09,1.25,2,190.1e6,127.6e6,95.7e6,38388ms
1529689779.941804514,224,22.615,0.147,1448,1500,536,1448,372,450003686,310969,35149,310967,98.6e6,20.09,1.25,2,190.5e6,127.6e6,93.1e6,38400ms
1529689779.953183656,224,22.619,0.122,1448,1500,536,1448,372,450148486,311069,35161,311067,98.6e6,20.09,1.25,2,190.5e6,127.6e6,95.5e6,38412ms
1529689779.964846512,224,22.647,0.114,1448,1500,536,1448,372,450278806,311159,35171,311157,98.6e6,20.09,1.25,2,190.3e6,127.6e6,95.5e6,38420ms
1529689779.976434615,224,22.707,0.168,1448,1500,536,1448,372,450423606,311249,35182,311247,98.4e6,20.09,1.25,2,189.8e6,127.4e6,95.4e6,38432ms
1529689779.987792038,224,22.688,0.155,1448,1500,536,1448,372,450553926,311349,35192,311347,98.4e6,20.09,1.25,2,189.9e6,127.4e6,95.8e6,38444ms
1529689779.999196262,224,22.731,0.172,1448,1500,536,1448,372,450698726,311439,35203,311437,98.4e6,20.09,1.25,2,189.6e6,127.4e6,93.8e6,38456ms
1529689780.010514530,224,22.704,0.175,1448,1500,536,1448,372,450829046,311539,35214,311537,98.4e6,20.09,1.25,2,189.8e6,127.4e6,93.8e6,38468ms
1529689780.021913413,224,22.677,0.146,1448,1500,536,1448,372,450959366,311629,35224,311627,98.4e6,20.09,1.25,2,190.0e6,127.4e6,93.8e6,38480ms
1529689780.033258861,224,22.777,0.22,1448,1500,536,1448,372,451104166,311719,35235,311717,98.4e6,20.09,1.25,2,189.2e6,127.4e6,95.3e6,38492ms
1529689780.044936008,224,22.67,0.163,1448,1500,536,1448,372,451234486,311824,35245,311822,98.4e6,20.09,1.25,2,190.1e6,127.4e6,95.7e6,38500ms
1529689780.056271154,224,22.673,0.203,1448,1500,536,1448,372,451372046,311914,35257,311912,98.4e6,20.09,1.25,2,190.1e6,127.4e6,93.1e6,38512ms
1529689780.067885063,224,22.783,0.349,1448,1500,536,1448,370,451516846,312014,35268,312012,98.0e6,20.09,1.25,2,188.1e6,126.9e6,95.7e6,38524ms
1529689780.079239835,224,22.824,0.343,1448,1500,536,1448,370,451647166,312104,35278,312102,98.0e6,20.09,1.25,2,187.8e6,126.9e6,95.7e6,38536ms
1529689780.090745481,224,22.723,0.187,1448,1500,536,1448,370,451791966,312194,35290,312192,98.0e6,20.09,1.25,2,188.6e6,126.9e6,95.5e6,38548ms
1529689780.101975469,224,22.694,0.137,1448,1500,536,1448,370,451922286,312294,35300,312292,98.0e6,20.09,1.25,2,188.9e6,126.9e6,96.1e6,38560ms
1529689780.113401146,224,22.684,0.163,1448,1500,536,1448,372,452052606,312384,35310,312382,98.4e6,20.09,1.25,2,190.0e6,127.4e6,95.6e6,38572ms
1529689780.124662088,224,22.746,0.26,1448,1500,536,1448,372,452197406,312474,35321,312472,98.4e6,20.09,1.25,2,189.5e6,127.4e6,93.9e6,38580ms
1529689780.136191310,224,22.675,0.192,1448,1500,536,1448,372,452327726,312574,35331,312572,98.4e6,20.09,1.25,2,190.0e6,127.4e6,93.9e6,38592ms
1529689780.147694534,224,22.768,0.254,1448,1500,536,1448,372,452472526,312664,35342,312662,98.4e6,20.09,1.25,2,189.3e6,127.4e6,95.3e6,38604ms
1529689780.158976005,224,22.691,0.168,1448,1500,536,1448,372,452602846,312759,35352,312757,98.4e6,20.09,1.25,2,189.9e6,127.4e6,95.3e6,38616ms
1529689780.170312070,224,22.645,0.151,1448,1500,536,1448,372,452740406,312859,35363,312857,98.4e6,20.09,1.25,2,190.3e6,127.4e6,93.1e6,38628ms
1529689780.181755641,224,22.632,0.145,1448,1500,536,1448,372,452870726,312949,35373,312947,98.4e6,20.09,1.25,2,190.4e6,127.4e6,93.2e6,38640ms
1529689780.193215709,224,22.816,0.339,1448,1500,536,1448,372,453015526,313049,35385,313047,98.4e6,20.09,1.25,2,188.9e6,127.4e6,95.6e6,38652ms
1529689780.204812568,224,22.681,0.152,1448,1500,536,1448,372,453145846,313139,35395,313137,98.4e6,20.09,1.25,2,190.0e6,127.4e6,95.8e6,38660ms
1529689780.216221124,224,22.68,0.176,1448,1500,536,1448,372,453290646,313229,35406,313227,98.4e6,20.09,1.25,2,190.0e6,127.4e6,95.9e6,38672ms
1529689780.227585893,224,22.667,0.168,1448,1500,536,1448,372,453419518,313329,35416,313327,98.4e6,20.09,1.25,2,190.1e6,127.4e6,95.3e6,38684ms
1529689780.239134819,224,22.737,0.178,1448,1500,536,1448,372,453565766,313419,35427,313417,98.4e6,20.09,1.25,2,189.5e6,127.4e6,93.8e6,38696ms
1529689780.250772031,224,22.668,0.171,1448,1500,536,1448,372,453696086,313519,35437,313517,98.4e6,20.09,1.25,2,190.1e6,127.4e6,94.4e6,38708ms
1529689780.262295316,224,22.66,0.142,1448,1500,536,1448,372,453840886,313609,35448,313607,98.5e6,20.09,1.25,2,190.2e6,127.6e6,95.3e6,38720ms
1529689780.273927784,224,22.67,0.104,1448,1500,536,1448,372,453971206,313714,35458,313712,98.5e6,20.09,1.25,2,190.1e6,127.6e6,95.0e6,38732ms
1529689780.285297129,224,22.668,0.135,1448,1500,536,1448,372,454108766,313804,35470,313802,98.5e6,20.09,1.25,2,190.1e6,127.6e6,93.2e6,38744ms
1529689780.296494168,224,22.648,0.12,1448,1500,536,1448,372,454253566,313904,35481,313902,98.5e6,20.09,1.25,2,190.3e6,127.6e6,96.0e6,38752ms
1529689780.308039006,224,22.634,0.129,1448,1500,536,1448,372,454383886,313994,35491,313992,98.5e6,20.09,1.25,2,190.4e6,127.6e6,95.9e6,38764ms
1529689780.319480734,224,22.762,0.244,1448,1500,536,1448,372,454528686,314084,35502,314082,98.5e6,20.09,1.25,2,189.3e6,127.6e6,95.5e6,38776ms
1529689780.331273198,224,22.712,0.184,1448,1500,536,1448,372,454659006,314184,35512,314182,98.5e6,20.09,1.25,2,189.7e6,127.6e6,95.5e6,38788ms
1529689780.343272865,224,22.68,0.174,1448,1500,536,1448,372,454803806,314284,35523,314282,98.5e6,20.09,1.25,2,190.0e6,127.6e6,93.9e6,38800ms
