ts,in_queue(size), in_queue(number)
1530224871.623065441,1848,28
1530224871.635674409,1848,28
1530224871.648385337,1848,28
1530224871.661072664,1782,27
1530224871.673556805,1782,27
1530224871.686180320,1848,28
1530224871.698746424,1782,27
1530224871.711576441,1848,28
1530224871.724061668,1848,28
1530224871.736624051,1914,29
1530224871.749197467,1980,30
1530224871.761980972,2112,32
1530224871.774589543,1914,29
1530224871.787426401,1914,29
1530224871.800072123,2e3,31
1530224871.812792638,1848,28
1530224871.825549944,1848,28
1530224871.838238848,1980,30
1530224871.850961062,1914,30
1530224871.863448735,1914,29
1530224871.875896550,1980,30
1530224871.888472976,2178,33
1530224871.901109078,2442,37
1530224871.913694947,2178,33
1530224871.926405581,1914,29
1530224871.939163597,1848,28
1530224871.951742831,1914,29
1530224871.964416564,1914,29
1530224871.977009107,1914,29
1530224871.989651373,1980,30
1530224872.002227872,1980,30
1530224872.014821971,1848,28
1530224872.027430649,1782,27
1530224872.039942982,1914,29
1530224872.052423265,1914,29
1530224872.064893690,1914,29
1530224872.077496670,1914,29
1530224872.090094260,1914,29
1530224872.102674576,1914,29
1530224872.115254063,1914,29
1530224872.127890927,1914,29
1530224872.140584011,1848,28
1530224872.153131919,1914,29
1530224872.165609956,1848,28
1530224872.178248356,1782,27
1530224872.191117824,2e3,31
1530224872.203728136,1980,30
1530224872.216200704,2e3,31
1530224872.228724922,1980,30
1530224872.241172962,1914,29
1530224872.253716054,1914,29
1530224872.266478174,1914,29
1530224872.279140272,2e3,31
1530224872.291712278,1980,30
1530224872.304342244,1914,29
1530224872.316947367,1848,28
1530224872.329544007,2112,32
1530224872.342114331,2112,32
1530224872.354628824,2112,32
1530224872.376695354,1782,27
1530224872.389249060,1914,29
1530224872.401896921,1914,29
1530224872.414624141,1980,30
1530224872.427154245,1848,28
1530224872.439760541,1782,27
1530224872.452387098,1782,27
1530224872.465055526,1980,30
1530224872.477808463,1914,29
1530224872.490300058,1782,27
1530224872.503017004,1848,28
1530224872.515527060,1782,27
1530224872.528058190,1848,28
1530224872.540592920,1980,30
1530224872.553056169,1980,30
1530224872.565741341,1848,28
1530224872.578263554,1782,27
1530224872.591005921,1848,28
1530224872.603732503,1980,30
1530224872.616219792,2310,35
1530224872.628910870,2442,37
1530224872.641529862,1980,30
1530224872.654208090,1914,29
1530224872.666824627,1914,29
1530224872.679378673,1848,28
1530224872.691956071,1848,28
1530224872.704557888,1914,29
1530224872.717120976,1848,28
1530224872.729815024,1914,29
1530224872.742518099,2e3,31
1530224872.755328107,1914,29
1530224872.767858541,1848,28
1530224872.780551168,1914,29
1530224872.793082906,2178,33
1530224872.805866595,2310,35
1530224872.818687779,2310,35
1530224872.831395365,1980,30
1530224872.843865369,1848,28
1530224872.856578077,1980,30
1530224872.869055998,2e3,31
1530224872.881528973,2e3,31
1530224872.894109492,1980,30
1530224872.906694303,1914,29
1530224872.919384815,2e3,31
1530224872.931979445,2e3,31
1530224872.944620144,1980,30
1530224872.957134402,1980,30
1530224872.969688816,1848,28
1530224872.982248880,1848,28
1530224872.994917397,1848,28
1530224873.007491058,1914,29
1530224873.020012899,1914,29
1530224873.032522563,2e3,31
1530224873.045092896,1914,29
1530224873.057740053,1980,30
1530224873.070282981,1980,30
1530224873.082935941,1980,30
1530224873.095644049,1980,30
1530224873.108350708,1980,30
1530224873.121052060,2e3,31
1530224873.133548943,1980,30
1530224873.146371523,2e3,31
1530224873.158912480,1848,28
1530224873.171656236,1782,27
1530224873.184118102,1848,28
1530224873.196738743,1848,28
1530224873.209504260,1980,30
1530224873.222254678,1980,30
1530224873.235147514,1980,30
1530224873.247870483,1848,28
1530224873.260530112,2e3,31
1530224873.272972886,2244,34
1530224873.285576519,2508,38
1530224873.298017225,2574,39
1530224873.310689771,2244,34
1530224873.323413901,1848,28
1530224873.335970174,1848,28
1530224873.348465705,1914,29
1530224873.360956014,1848,28
1530224873.373546326,1848,28
1530224873.386191893,1914,29
1530224873.398776365,1914,29
1530224873.411437064,1782,27
1530224873.423895487,1914,29
1530224873.436445141,1848,28
1530224873.448972556,1848,28
1530224873.461496106,1782,27
1530224873.474080076,1914,29
1530224873.486830283,1848,28
1530224873.499483539,1782,27
1530224873.512056825,1848,28
1530224873.524766789,1782,27
1530224873.537430818,1980,30
1530224873.550075826,2178,33
1530224873.562831018,2112,32
1530224873.575596435,1914,29
1530224873.588308041,1980,30
1530224873.600990582,1980,30
1530224873.613737680,2e3,31
1530224873.626438298,1914,29
1530224873.639046924,1980,30
1530224873.651629853,1980,30
1530224873.664184018,1848,28
1530224873.676725624,1848,28
1530224873.689263477,1914,29
1530224873.701912649,2376,36
1530224873.714647618,2772,42
1530224873.727219938,2772,42
1530224873.739810681,2706,41
1530224873.752414636,2376,36
1530224873.765049769,1914,29
1530224873.777632254,1914,29
1530224873.790395302,1848,28
1530224873.802930517,1782,27
1530224873.815558625,1914,29
1530224873.828035720,2112,32
1530224873.840641565,1980,30
1530224873.853249939,1980,30
1530224873.865842219,1914,29
1530224873.878457898,1848,28
1530224873.890953594,1782,27
1530224873.903541435,1914,29
1530224873.916004155,2112,32
1530224873.928662453,2112,32
1530224873.941208545,2112,32
1530224873.953698542,2112,32
1530224873.966281323,1782,27
1530224873.978897826,1848,28
1530224873.991542292,1848,28
1530224874.004021340,1914,29
1530224874.016582378,2112,32
1530224874.029155131,2310,35
1530224874.041638696,2244,34
1530224874.054197455,1980,30
1530224874.066968829,1980,30
1530224874.079751394,1848,28
1530224874.092402573,1848,28
1530224874.104945161,2112,32
1530224874.117614113,2e3,31
1530224874.130395011,1848,28
1530224874.143195077,2e3,31
1530224874.155869551,2e3,31
1530224874.168454185,1980,30
1530224874.181073139,1980,30
1530224874.193656383,1914,29
1530224874.206194619,1848,28
1530224874.218819582,1848,28
1530224874.231588056,1980,30
1530224874.244276642,1980,30
1530224874.256996532,2e3,31
1530224874.269492121,2e3,31
1530224874.282110975,1980,30
1530224874.294939496,1980,30
1530224874.307632813,1980,30
1530224874.320275631,1782,27
1530224874.332953088,1782,27
1530224874.345606163,1848,28
1530224874.358330262,1914,29
1530224874.370969518,1914,29
1530224874.383695910,1980,30
1530224874.396374951,1848,28
1530224874.409072379,1782,27
1530224874.421596282,1848,28
1530224874.434213016,1914,29
1530224874.446853084,1980,30
1530224874.459373792,2112,32
1530224874.471905272,2112,32
1530224874.484453465,1980,30
1530224874.496990381,1782,27
1530224874.509676585,1848,28
1530224874.522415776,1848,28
1530224874.534886289,1914,29
1530224874.547401034,1848,28
1530224874.560043927,1848,28
1530224874.572771751,1848,28
1530224874.585451028,1848,28
1530224874.598187954,1848,28
1530224874.610698699,1848,28
1530224874.623299122,1980,30
1530224874.635948187,1914,29
1530224874.648562509,1848,28
1530224874.661232078,1914,29
1530224874.673773179,1848,28
1530224874.686611751,1848,28
1530224874.699249897,1980,30
1530224874.711928027,1980,30
1530224874.724602433,1980,30
1530224874.737150324,1914,29
1530224874.749691569,1848,28
1530224874.762478866,1848,28
1530224874.775117592,2e3,31
1530224874.787770631,2e3,31
1530224874.800385194,1914,29
1530224874.813057245,1848,28
1530224874.825617410,1914,29
1530224874.838217063,1914,29
1530224874.850910438,1980,30
1530224874.863420107,2112,32
1530224874.875944416,2244,34
1530224874.888513708,1980,30
1530224874.900984505,2e3,31
1530224874.913637437,1980,30
1530224874.926275217,2112,32
1530224874.938997492,1980,30
1530224874.951559548,1980,30
1530224874.964123793,1782,27
1530224874.976695640,1782,27
1530224874.989232218,2112,32
1530224875.002035010,2e3,31
1530224875.014643499,1782,27
1530224875.027463760,1848,28
1530224875.039967456,1782,27
1530224875.052699507,1848,28
1530224875.065168793,1914,29
1530224875.077875769,1914,29
1530224875.090656347,1848,28
1530224875.103263443,1848,28
1530224875.115895867,1848,28
1530224875.128408434,1914,29
1530224875.140970365,1980,30
1530224875.153565622,1848,28
1530224875.166252373,1782,27
1530224875.179029986,1848,28
1530224875.191597373,1782,27
1530224875.204353898,1848,28
1530224875.217046659,1980,30
1530224875.229565714,1752,26
1530224875.256622174,0,0
1530224875.269110188,546,7
1530224875.281552915,1404,18
1530224875.294100323,1794,23
1530224875.306694895,1794,23
1530224875.319405777,2028,26
1530224875.331877575,2886,37
1530224875.344405886,3510,45
1530224875.356760217,2886,39
1530224875.369140839,2160,32
1530224875.381630126,2e3,31
1530224875.394072770,2e3,31
1530224875.406573812,1914,29
1530224875.419004211,1980,30
1530224875.431640439,1980,30
1530224875.444078726,1914,29
1530224875.456591238,1914,29
1530224875.469154628,1914,29
1530224875.481653246,1782,27
1530224875.494497323,1848,28
1530224875.507306985,1848,28
1530224875.519882436,1782,27
1530224875.532612561,1848,28
1530224875.545298448,1914,29
1530224875.558058994,1782,27
1530224875.570632845,1848,28
1530224875.583246932,1914,29
1530224875.595906349,2112,32
1530224875.608533448,2e3,31
1530224875.621050543,1848,28
1530224875.633781681,1782,27
1530224875.646277227,1518,23
1530224875.658923079,1518,23
1530224875.671678808,1452,22
1530224875.684265594,1518,23
1530224875.697026164,1518,23
1530224875.709747915,1452,22
1530224875.722448948,1518,23
1530224875.734995478,1584,24
1530224875.747646660,1518,23
1530224875.760323324,1518,23
1530224875.772977985,1584,24
1530224875.785528648,1584,24
1530224875.798131479,1452,22
1530224875.810694836,1518,23
1530224875.823571500,1584,24
1530224875.835995452,1584,24
1530224875.848539487,1518,23
1530224875.861228446,1518,23
1530224875.874025182,1518,23
1530224875.886810725,1518,23
1530224875.899462835,1518,23
1530224875.911981222,1584,24
1530224875.924572207,1650,25
1530224875.937202836,1518,23
1530224875.949716734,1584,24
1530224875.962328772,1650,25
1530224875.975062747,1650,25
1530224875.987783135,1650,25
1530224876.000483868,1584,24
1530224876.012956390,1584,24
1530224876.025487937,1518,23
1530224876.037997131,1518,23
1530224876.050668687,1650,25
1530224876.063314537,1584,24
1530224876.075859800,1518,23
1530224876.088599475,1518,23
1530224876.101132286,1518,23
1530224876.113645489,1584,24
1530224876.126266154,1584,24
1530224876.138915180,1518,23
1530224876.151579842,1650,25
1530224876.164260050,1716,26
1530224876.176952053,1518,23
1530224876.189388057,1452,22
1530224876.202063081,1518,23
1530224876.214736025,1584,24
1530224876.227263272,1584,24
1530224876.239875399,1518,23
1530224876.252431982,1518,23
1530224876.264900089,1584,24
1530224876.277476676,1584,24
1530224876.290052953,1584,24
1530224876.302678828,1584,24
1530224876.315331303,1584,24
1530224876.327924206,1584,24
1530224876.340491910,1518,23
1530224876.353117357,1452,22
1530224876.365583100,1584,24
1530224876.378225058,1584,24
1530224876.390960229,1452,22
1530224876.403711289,1518,23
1530224876.416397121,1716,26
1530224876.428915236,1716,26
1530224876.441584063,1452,22
1530224876.454110731,1518,23
1530224876.466694039,1518,23
1530224876.479256384,1518,23
1530224876.491794665,1518,23
1530224876.504432425,1518,23
1530224876.516945686,1584,24
1530224876.529543789,1650,25
1530224876.542167876,1584,24
1530224876.554720388,1518,23
1530224876.567243823,1518,23
1530224876.579863231,1716,26
1530224876.592376456,1650,25
1530224876.605018960,1584,24
1530224876.617567789,1650,25
1530224876.630166267,1584,24
1530224876.642665373,1584,24
1530224876.655372759,1518,23
1530224876.667930693,1518,23
1530224876.680436350,1518,23
1530224876.693226134,1584,24
1530224876.705746714,1584,24
1530224876.718446412,1518,23
1530224876.731227203,1650,25
1530224876.743734429,1650,25
1530224876.756411768,1584,24
1530224876.768924546,1584,24
1530224876.781445593,1584,24
1530224876.794030185,1518,23
1530224876.806845927,1518,23
1530224876.819544149,1650,25
1530224876.832253776,1584,24
1530224876.844928360,1518,23
1530224876.857464884,1518,23
1530224876.870137028,1584,24
1530224876.882737512,1518,23
1530224876.895487391,1518,23
1530224876.908120274,1650,25
1530224876.920617709,1716,26
1530224876.933291810,1584,24
1530224876.945968078,1518,23
1530224876.958727223,1518,23
1530224876.971414763,1518,23
1530224876.984009856,1518,23
1530224876.996483118,1518,23
1530224877.009144590,1584,24
1530224877.021605932,1584,24
1530224877.034322367,1584,24
1530224877.047028424,1584,24
1530224877.059760876,1584,24
1530224877.072503340,1518,23
1530224877.085065356,1584,24
1530224877.097572359,1650,25
1530224877.110127143,1584,24
1530224877.122723903,1518,23
1530224877.135219073,1518,23
1530224877.147854344,1518,23
1530224877.160566988,1650,25
1530224877.173244645,1650,25
1530224877.185934679,1584,24
1530224877.198659366,1518,23
1530224877.211386138,1518,23
1530224877.223852966,1584,24
1530224877.236541218,1584,24
1530224877.248984469,1650,25
1530224877.261531185,1584,24
1530224877.274198824,1452,22
1530224877.286741619,1518,23
1530224877.299590555,1518,23
1530224877.312116460,1452,22
1530224877.324838809,1584,24
1530224877.337445466,1650,25
1530224877.350077524,1518,23
1530224877.362739091,1518,23
1530224877.393953828,1452,22
1530224877.406746032,1518,23
1530224877.419532527,1518,23
1530224877.431942427,1452,22
1530224877.444689542,1584,24
1530224877.457234878,1650,25
1530224877.469925874,1518,23
1530224877.482657999,1518,23
1530224877.495320252,1518,23
1530224877.507871796,1584,24
1530224877.520485362,1650,25
1530224877.532956109,1650,25
1530224877.545649677,1716,26
1530224877.558273858,1584,24
1530224877.570980601,1518,23
1530224877.583601746,1518,23
1530224877.596194383,1518,23
1530224877.608925397,1518,23
1530224877.621392767,1584,24
1530224877.634057912,1584,24
1530224877.646708194,1584,24
1530224877.659428033,1518,23
1530224877.671913280,1452,22
1530224877.684522847,1650,25
1530224877.697112233,1716,26
1530224877.709626681,1584,24
1530224877.722423326,1716,26
1530224877.735216680,1650,25
1530224877.747877170,1584,24
1530224877.760494747,1518,23
1530224877.773109842,1584,24
1530224877.785739391,1650,25
1530224877.798350888,1518,23
1530224877.810955598,1584,24
1530224877.823579582,1650,25
1530224877.836240176,1518,23
1530224877.848710248,1518,23
1530224877.861403302,1584,24
1530224877.873941707,1650,25
1530224877.886402365,1584,24
1530224877.898965306,1584,24
1530224877.911493643,1584,24
1530224877.923929370,1518,23
1530224877.936408924,1584,24
1530224877.948961495,1518,23
1530224877.961581709,1518,23
1530224877.974217810,1518,23
1530224877.986709138,1518,23
1530224877.999343342,1518,23
1530224878.011932547,1650,25
1530224878.024528417,1584,24
1530224878.037075161,1452,22
1530224878.049739261,1518,23
1530224878.062240661,1650,25
1530224878.074763690,1650,25
1530224878.087292047,1518,23
1530224878.099777380,1518,23
1530224878.112402390,1584,24
1530224878.125061130,1584,24
1530224878.137832834,1518,23
1530224878.150562096,1584,24
1530224878.163319077,1584,24
1530224878.176063454,1584,24
1530224878.188545555,1518,23
1530224878.201093486,1584,24
1530224878.213597179,1716,26
1530224878.226284774,1584,24
1530224878.238826922,1518,23
1530224878.251308504,1650,25
1530224878.263910265,1650,25
1530224878.276567803,1518,23
1530224878.289185776,1452,22
1530224878.301936932,1518,23
1530224878.314632501,1518,23
1530224878.327369637,1452,22
1530224878.339818705,1584,24
1530224878.352544587,1584,24
1530224878.365202419,1452,22
1530224878.377669000,1518,23
1530224878.390280998,1518,23
1530224878.402941515,1584,24
1530224878.415786512,1584,24
1530224878.428427909,1584,24
1530224878.441055310,1584,24
1530224878.453582515,1650,25
1530224878.466173298,1650,25
1530224878.478970084,1518,23
1530224878.491478603,1518,23
1530224878.504070419,1518,23
1530224878.516699220,1518,23
1530224878.529219093,1584,24
1530224878.542021541,1650,25
1530224878.554586901,1584,24
1530224878.567208229,1518,23
1530224878.579745166,1584,24
1530224878.592376781,1518,23
1530224878.605041387,1518,23
1530224878.617617172,1650,25
1530224878.630198108,1782,27
1530224878.642857695,1650,25
1530224878.655397626,1518,23
1530224878.668071641,1584,24
1530224878.680829866,1584,24
1530224878.693566211,1584,24
1530224878.706329436,1650,25
1530224878.718976192,1584,24
1530224878.731712964,1584,24
1530224878.744409089,1584,24
1530224878.757094685,1518,23
1530224878.769609798,1584,24
1530224878.782293948,1584,24
1530224878.795196051,1650,25
1530224878.807704623,1650,25
1530224878.820215039,1518,23
1530224878.832680128,1584,24
1530224878.845165744,1518,23
1530224878.857874878,1518,23
1530224878.870623953,1584,24
1530224878.883423501,1584,24
1530224878.895931296,1518,23
1530224878.908624610,1518,23
1530224878.921138476,1452,22
1530224878.933702415,1518,23
1530224878.946233206,1584,24
1530224878.959057003,1584,24
1530224878.971617198,1518,23
1530224878.984212507,1518,23
1530224878.996911192,1650,25
1530224879.009613542,1650,25
1530224879.022481598,1518,23
1530224879.035151203,1518,23
1530224879.047806169,1518,23
1530224879.060476962,1584,24
1530224879.073059437,1650,25
1530224879.085737912,1650,25
1530224879.098303592,1518,23
1530224879.110932534,1452,22
1530224879.123562815,1518,23
1530224879.136318293,1518,23
1530224879.148980251,1518,23
1530224879.161671249,1584,24
1530224879.174251921,1518,23
1530224879.187005586,1518,23
1530224879.199726501,1650,25
1530224879.212386926,1584,24
1530224879.225006960,1518,23
1530224879.237477681,1452,22
1530224879.250070200,1518,23
1530224879.262742418,1518,23
1530224879.275390436,1452,22
1530224879.287974728,1518,23
1530224879.300408467,1518,23
1530224879.312931962,1650,25
1530224879.325489104,1716,26
1530224879.338149220,1518,23
1530224879.350823595,1518,23
1530224879.363552917,1518,23
1530224879.376043412,1518,23
1530224879.388713651,1452,22
1530224879.401340657,1518,23
1530224879.414139853,1518,23
1530224879.426801148,1452,22
1530224879.439329749,1452,22
1530224879.451869957,1518,23
1530224879.464527946,1518,23
1530224879.477034127,1518,23
1530224879.489546074,1716,26
1530224879.502146013,1650,25
1530224879.514684600,1518,23
1530224879.527231061,1584,24
1530224879.539819953,1518,23
1530224879.552387419,1518,23
1530224879.564822046,1584,24
1530224879.577504969,1584,24
1530224879.590159992,1518,23
1530224879.602700505,1452,22
1530224879.615236616,1518,23
1530224879.628020380,1584,24
1530224879.640665659,1518,23
1530224879.653310946,1518,23
1530224879.665854881,1584,24
1530224879.678398478,1584,24
1530224879.691036113,1584,24
1530224879.703579994,1584,24
1530224879.716270087,1584,24
1530224879.728920416,1650,25
1530224879.741516399,1584,24
1530224879.754361085,1518,23
1530224879.767065830,1650,25
1530224879.779611118,1584,24
1530224879.792114105,1452,22
1530224879.804859766,1584,24
1530224879.817317123,1584,24
1530224879.829956387,1518,23
1530224879.842704495,1518,23
1530224879.855419049,1584,24
1530224879.868010219,1518,23
1530224879.880615920,1518,23
1530224879.893128299,1584,24
1530224879.905723429,1584,24
1530224879.918514543,1518,23
1530224879.931259878,1518,23
1530224879.943977656,1518,23
1530224879.956541060,1518,23
1530224879.969031373,1518,23
1530224879.981497612,1584,24
1530224879.994099889,1650,25
1530224880.006712325,1584,24
1530224880.019489352,1518,23
1530224880.032094799,1518,23
1530224880.044829085,1650,25
1530224880.057302707,1650,25
1530224880.069828621,1584,24
1530224880.082602845,1518,23
1530224880.095419601,1584,24
1530224880.107887499,1584,24
1530224880.120340140,1452,22
1530224880.132796747,1518,23
1530224880.145421249,1716,26
1530224880.158001022,1650,25
1530224880.170796835,1584,24
1530224880.183375975,1584,24
1530224880.195987483,1518,23
1530224880.208511525,1650,25
1530224880.221064976,1584,24
1530224880.233601352,1452,22
1530224880.246240613,1518,23
1530224880.258855950,1518,23
1530224880.271420317,1518,23
1530224880.283979312,1452,22
1530224880.296567234,1584,24
1530224880.309098154,1650,25
1530224880.321659714,1518,23
1530224880.334198076,1584,24
1530224880.346855333,1584,24
1530224880.359567291,1584,24
1530224880.372159830,1584,24
1530224880.384689066,1518,23
1530224880.397458094,1518,23
1530224880.410198955,1584,24
1530224880.422713396,1518,23
1530224880.435434176,1452,22
1530224880.447855552,1518,23
1530224880.460546596,1518,23
1530224880.473195628,1518,23
1530224880.485936721,1584,24
1530224880.498481956,1650,25
1530224880.511291029,1650,25
1530224880.523933298,1650,25
1530224880.536397012,1584,24
1530224880.549021317,1584,24
1530224880.561488404,1650,25
1530224880.574159816,1584,24
1530224880.586884661,1650,25
1530224880.599703243,1584,24
1530224880.612425698,1584,24
1530224880.625135621,1716,26
1530224880.637748886,1584,24
1530224880.650343188,1518,23
1530224880.663155894,1518,23
1530224880.675690522,1584,24
1530224880.688434176,1584,24
1530224880.700975418,1518,23
1530224880.713577819,1584,24
1530224880.726232922,1650,25
1530224880.738847084,1518,23
1530224880.751390764,1452,22
1530224880.763957804,1518,23
1530224880.776549963,1584,24
1530224880.789147967,1584,24
1530224880.801686095,1452,22
1530224880.814182011,1584,24
1530224880.826760373,1650,25
1530224880.839352637,1518,23
1530224880.851812443,1518,23
1530224880.864388941,1518,23
1530224880.876935006,1452,22
1530224880.889650348,1518,23
1530224880.902292086,1518,23
1530224880.914931531,1452,22
1530224880.927475706,1650,25
1530224880.939987305,1650,25
1530224880.952542978,1518,23
1530224880.965070279,1518,23
1530224880.977621811,1518,23
1530224880.990250340,1584,24
1530224881.002805227,1518,23
1530224881.015611866,1518,23
1530224881.028047487,1518,23
1530224881.040576074,1518,23
1530224881.053151752,1518,23
1530224881.065626897,1518,23
1530224881.078445512,1452,22
1530224881.091157325,1518,23
1530224881.103751441,1518,23
1530224881.116210049,1518,23
1530224881.128690444,1452,22
1530224881.141145641,1518,23
1530224881.153673829,1518,23
1530224881.166257741,1518,23
1530224881.178929942,1518,23
1530224881.191545476,1518,23
1530224881.204036027,1518,23
1530224881.216548207,1584,24
1530224881.229088438,1650,25
1530224881.241675346,1584,24
1530224881.254295437,1518,23
1530224881.267033049,1584,24
1530224881.279663193,1518,23
1530224881.292463764,1518,23
1530224881.305086406,1518,23
1530224881.317527286,1584,24
1530224881.330225733,1518,23
1530224881.342898038,1518,23
1530224881.355677797,1584,24
1530224881.368377519,1518,23
1530224881.380995823,1584,24
1530224881.393575982,1584,24
1530224881.406138571,1584,24
1530224881.418902934,1584,24
1530224881.431619303,1518,23
1530224881.444252240,1518,23
1530224881.456826410,1584,24
1530224881.469330205,1650,25
1530224881.481902657,1518,23
1530224881.494455060,1518,23
1530224881.506994411,1584,24
1530224881.519749622,1584,24
1530224881.532434962,1584,24
1530224881.545114130,1584,24
1530224881.557622521,1584,24
1530224881.570269899,1584,24
1530224881.582976208,1584,24
1530224881.595706341,1650,25
1530224881.608153964,1584,24
1530224881.620676121,1584,24
1530224881.633160807,1584,24
1530224881.645682834,1518,23
1530224881.658315024,1584,24
1530224881.671069527,1518,23
1530224881.683787441,1518,23
1530224881.696426829,1584,24
1530224881.708952867,1518,23
1530224881.721640955,1518,23
1530224881.734206646,1650,25
1530224881.746779838,1584,24
1530224881.759417158,1584,24
1530224881.771905088,1518,23
1530224881.784390286,1584,24
1530224881.797004073,1650,25
1530224881.809467439,1584,24
1530224881.822155527,1584,24
1530224881.834699192,1584,24
1530224881.847376728,1584,24
1530224881.859976603,1584,24
1530224881.872567206,1518,23
1530224881.885190687,1518,23
1530224881.897711529,1584,24
1530224881.910269895,1518,23
1530224881.922915912,1518,23
1530224881.935536793,1452,22
1530224881.947944901,1584,24
1530224881.960493128,1650,25
1530224881.973190010,1518,23
1530224881.985705589,1518,23
1530224881.998504615,1584,24
1530224882.011019168,1584,24
1530224882.023745082,1716,26
1530224882.036447442,1650,25
1530224882.049041518,1518,23
1530224882.061703583,1584,24
1530224882.074465711,1518,23
1530224882.087143475,1584,24
1530224882.099802931,1650,25
1530224882.112427482,1584,24
1530224882.124860992,1518,23
1530224882.137548608,1584,24
1530224882.150155126,1584,24
1530224882.162780859,1518,23
1530224882.175590507,1518,23
1530224882.188024027,1518,23
1530224882.200497372,1584,24
1530224882.213141332,1584,24
1530224882.225796599,1584,24
1530224882.238639666,1584,24
1530224882.251327007,1518,23
1530224882.263832534,1518,23
1530224882.276531828,1518,23
1530224882.288973837,1518,23
1530224882.301499350,1584,24
1530224882.314241274,1584,24
1530224882.326972394,1716,26
1530224882.339572438,1716,26
1530224882.352017659,1584,24
1530224882.364580098,1584,24
1530224882.394211206,1716,26
1530224882.406773735,1518,23
1530224882.419582061,1650,25
1530224882.432060587,1716,26
1530224882.444760903,1584,24
1530224882.457261406,1452,22
1530224882.469971569,1518,23
1530224882.482536026,1518,23
1530224882.495166932,1584,24
1530224882.507821764,1518,23
1530224882.520417167,1584,24
1530224882.532950951,1584,24
1530224882.545432660,1518,23
1530224882.558063338,1650,25
1530224882.570583016,1650,25
1530224882.583168151,1518,23
1530224882.595717972,1584,24
1530224882.608429727,1518,23
1530224882.620889801,1452,22
1530224882.633369112,1584,24
1530224882.646032232,1716,26
1530224882.658623255,1650,25
1530224882.671282500,1518,23
1530224882.683793193,1518,23
1530224882.696485339,1518,23
1530224882.709007305,1518,23
1530224882.721528844,1518,23
1530224882.734154801,1584,24
1530224882.746851214,1584,24
1530224882.759470918,1518,23
1530224882.772058685,1584,24
1530224882.784587382,1518,23
1530224882.797120503,1518,23
1530224882.809622607,1518,23
1530224882.822209897,1584,24
1530224882.834847564,1518,23
1530224882.847280246,1518,23
1530224882.859973386,1518,23
1530224882.872488144,1518,23
1530224882.885008360,1584,24
1530224882.897710508,1584,24
1530224882.910393208,1518,23
1530224882.923030533,1584,24
1530224882.935737298,1584,24
1530224882.948248332,1518,23
1530224882.960731795,1518,23
1530224882.973446502,1584,24
1530224882.986079674,1518,23
1530224882.998659414,1518,23
1530224883.011400747,1518,23
1530224883.024053887,1518,23
1530224883.036521852,1452,22
1530224883.049064775,1518,23
1530224883.061686342,1584,24
1530224883.074249210,1584,24
1530224883.086860032,1518,23
1530224883.099540629,1584,24
1530224883.112085964,1650,25
1530224883.124787766,1584,24
1530224883.137529311,1518,23
1530224883.150116856,1518,23
1530224883.162736289,1518,23
1530224883.175473450,1518,23
1530224883.187913280,1518,23
1530224883.200461525,1584,24
1530224883.212997216,1518,23
1530224883.225677533,1584,24
1530224883.238189429,1584,24
1530224883.250844473,1584,24
1530224883.263569708,1584,24
1530224883.276106801,1518,23
1530224883.288659690,1518,23
1530224883.301204360,1584,24
1530224883.313741353,1716,26
1530224883.326557797,1716,26
1530224883.339277844,1650,25
1530224883.351912312,1650,25
1530224883.364454735,1650,25
1530224883.377006912,1650,25
1530224883.389572341,1518,23
1530224883.402225727,1518,23
1530224883.414776801,1518,23
1530224883.427470708,1452,22
1530224883.440036024,1518,23
1530224883.452558556,1584,24
1530224883.465071281,1584,24
1530224883.477839688,1452,22
1530224883.490584868,1518,23
1530224883.503274337,1518,23
1530224883.516023240,1518,23
1530224883.528590143,1584,24
1530224883.541089121,1650,25
1530224883.553597808,1584,24
1530224883.566380423,1650,25
1530224883.578859706,1650,25
1530224883.591421976,1518,23
1530224883.603995933,1518,23
1530224883.616617733,1584,24
1530224883.629061711,1584,24
1530224883.641513113,1518,23
1530224883.654125563,1518,23
1530224883.666808424,1584,24
1530224883.679509878,1518,23
1530224883.691935343,1518,23
1530224883.704580917,1584,24
1530224883.717025078,1518,23
1530224883.729536161,1518,23
1530224883.742055849,1584,24
1530224883.754608003,1518,23
1530224883.767266906,1518,23
1530224883.779895201,1518,23
1530224883.792433567,1518,23
1530224883.805020795,1650,25
1530224883.817691506,1716,26
1530224883.830273089,1518,23
1530224883.842852686,1452,22
1530224883.855700695,1518,23
1530224883.868288073,1650,25
1530224883.881003538,1650,25
1530224883.893525550,1518,23
1530224883.906176112,1518,23
1530224883.918954526,1584,24
1530224883.931536894,1584,24
1530224883.944229998,1518,23
1530224883.956944272,1518,23
1530224883.969465094,1518,23
1530224883.982227262,1518,23
1530224883.994800443,1518,23
1530224884.007492291,1518,23
1530224884.019958856,1518,23
1530224884.032563586,1518,23
1530224884.044999574,1584,24
1530224884.057628597,1518,23
1530224884.070163349,1518,23
1530224884.082707607,1452,22
1530224884.095420723,1584,24
1530224884.107879682,1650,25
1530224884.120474690,1584,24
1530224884.132936596,1584,24
1530224884.145581905,1584,24
1530224884.158208894,1650,25
1530224884.170910745,1650,25
1530224884.183472459,1518,23
1530224884.195960944,1518,23
1530224884.208610369,1584,24
1530224884.221083367,1584,24
1530224884.233586770,1650,25
1530224884.246219673,1584,24
