ts,in_queue (size), in_queue (number)
1530618426.239292426,12112,8
1530618426.251936043,12112,8
1530618426.264906006,12112,8
1530618426.277776560,12112,8
1530618426.290627438,12112,8
1530618426.303563888,12112,8
1530618426.316341805,12112,8
1530618426.328985036,12112,8
1530618426.341713408,12112,8
1530618426.354656875,13626,9
1530618426.367549950,13626,9
1530618426.380405230,13626,9
1530618426.393026647,13626,9
1530618426.405707470,13626,9
1530618426.418437423,13626,9
1530618426.431371140,13626,9
1530618426.444007710,15140,9
1530618426.456731472,16654,9
1530618426.469602924,13626,7
1530618426.482497844,15140,7
1530618426.495403131,13626,6
1530618426.508052876,13626,6
1530618426.520822861,12112,5
1530618426.533532103,12112,5
1530618426.546513782,13626,6
1530618426.559345023,12112,6
1530618426.572111357,13626,7
1530618426.584869469,12112,7
1530618426.597679296,15140,9
1530618426.610486622,13626,9
1530618426.623302795,13626,9
1530618426.636124976,13626,9
1530618426.648750160,13626,9
1530618426.661595713,13626,9
1530618426.674317118,13626,9
1530618426.687235424,12112,8
1530618426.700118472,12112,8
1530618426.712934655,12112,8
1530618426.725844367,12112,8
1530618426.738710779,12112,8
1530618426.751478702,12112,8
1530618426.764380209,12112,8
1530618426.777084885,12112,8
1530618426.789866526,13626,9
1530618426.802516158,13626,9
1530618426.815231471,13626,9
1530618426.827847008,15140,9
1530618426.840553479,13626,8
1530618426.853211086,13626,8
1530618426.865953919,15140,8
1530618426.878807417,15140,8
1530618426.891585395,13626,7
1530618426.904449508,13626,7
1530618426.917377223,12112,6
1530618426.930263440,13626,7
1530618426.943032154,12112,7
1530618426.955763045,12112,7
1530618426.968567613,13626,8
1530618426.981248854,12112,8
1530618426.994176292,12112,8
1530618427.006891228,12112,8
1530618427.019796589,12112,8
1530618427.032584631,12112,8
1530618427.045528468,12112,8
1530618427.058340682,12112,8
1530618427.071217214,12112,8
1530618427.083873885,12112,8
1530618427.096545849,12112,8
1530618427.109436724,12112,8
1530618427.122373064,13626,9
1530618427.135246777,13626,9
1530618427.147941534,12112,8
1530618427.160804718,12112,8
1530618427.173651230,12112,8
1530618427.186351891,12112,8
1530618427.199163007,12112,8
1530618427.211854602,12112,8
1530618427.224534800,12112,8
1530618427.237172655,13626,8
1530618427.249975462,15140,8
1530618427.262721465,13626,7
1530618427.275410124,15140,7
1530618427.288014434,13626,6
1530618427.300670950,13626,6
1530618427.313473751,13626,6
1530618427.326466902,13626,6
1530618427.339571612,15140,7
1530618427.352465198,13626,7
1530618427.365087571,15140,8
1530618427.377925713,13626,8
1530618427.390583480,12112,8
1530618427.403337899,12112,8
1530618427.416285939,12112,8
1530618427.429008564,12112,8
1530618427.441777492,12112,8
1530618427.454779761,12112,8
1530618427.467537797,12112,8
1530618427.480174372,12112,8
1530618427.492806932,13626,9
1530618427.505543799,13626,9
1530618427.518230757,13626,9
1530618427.531012383,13626,9
1530618427.543782545,13626,9
1530618427.556691589,13626,9
1530618427.569640968,13626,9
1530618427.582477633,13626,9
1530618427.595274011,13626,9
1530618427.607982855,12112,8
1530618427.620950758,13626,8
1530618427.633720440,15140,8
1530618427.646479896,13626,7
1530618427.659369743,15140,7
1530618427.672031453,13626,6
1530618427.684748540,13626,6
1530618427.697580135,13626,6
1530618427.710307130,12112,5
1530618427.723160707,13626,6
1530618427.736025541,12112,6
1530618427.748744667,15140,8
1530618427.761438083,13626,8
1530618427.774082668,15140,9
1530618427.787001408,13626,9
1530618427.799861643,13626,9
1530618427.812685699,13626,9
1530618427.825332162,13626,9
1530618427.838094231,12112,8
1530618427.850914525,12112,8
1530618427.863775354,12112,8
1530618427.876516935,12112,8
1530618427.889138724,12112,8
1530618427.901884647,12112,8
1530618427.914655514,12112,8
1530618427.927411804,12112,8
1530618427.940162658,13626,9
1530618427.952989025,13626,9
1530618427.965671689,13626,9
1530618427.978646203,13626,9
1530618427.991409522,13626,9
1530618428.004326933,15140,9
1530618428.017172432,13626,8
1530618428.029814127,15140,8
1530618428.042700179,16654,8
1530618428.055624760,15140,7
1530618428.068324926,13626,6
1530618428.081115821,12112,5
1530618428.093770611,12112,5
1530618428.106530178,13626,6
1530618428.119483516,12112,6
1530618428.132388974,13626,7
1530618428.145223992,12112,7
1530618428.158023809,13626,8
1530618428.170779593,12112,8
1530618428.183550906,12112,8
1530618428.196363986,13626,9
1530618428.209174638,13626,9
1530618428.221956128,13626,9
1530618428.234822094,13626,9
1530618428.247698897,13626,9
1530618428.260533895,13626,9
1530618428.273343829,13626,9
1530618428.286042582,12112,8
1530618428.299000174,12112,8
1530618428.311791872,12112,8
1530618428.324648208,12112,8
1530618428.337506293,12112,8
1530618428.350239278,12112,8
1530618428.362919862,12112,8
1530618428.375756671,13626,9
1530618428.388546600,15140,9
1530618428.401203585,13626,8
1530618428.413917034,15140,8
1530618428.426835317,16654,8
1530618428.439533680,15140,7
1530618428.452393552,13626,6
1530618428.465128054,13626,6
1530618428.478028274,13626,6
1530618428.490800749,13626,6
1530618428.503593381,15140,7
1530618428.516467783,13626,7
1530618428.529224735,12112,7
1530618428.542055540,13626,8
1530618428.554996277,12112,8
1530618428.567745842,12112,8
1530618428.580490878,12112,8
1530618428.593129209,12112,8
1530618428.605759038,12112,8
1530618428.618663101,12112,8
1530618428.631474188,13626,9
1530618428.644275120,13626,9
1530618428.656903288,13626,9
1530618428.669703671,13626,9
1530618428.682445735,13626,9
1530618428.695400405,13626,9
1530618428.708196970,13626,9
1530618428.721188759,13626,9
1530618428.734016035,12112,8
1530618428.746744858,12112,8
1530618428.759657037,12112,8
1530618428.772354872,12112,8
1530618428.785120772,13626,8
1530618428.797862315,15140,8
1530618428.810677252,13626,7
1530618428.823607035,15140,7
1530618428.836485133,13626,6
1530618428.849147404,13626,6
1530618428.861892799,13626,6
1530618428.874815754,12112,5
1530618428.887634844,15140,7
1530618428.900441093,13626,7
1530618428.913143274,15140,8
1530618428.925873773,13626,8
1530618428.938763688,15140,9
1530618428.951602894,13626,9
1530618428.964203600,12112,8
1530618428.976835479,12112,8
1530618428.989749925,12112,8
1530618429.002423051,12112,8
1530618429.015223758,12112,8
1530618429.028040281,12112,8
1530618429.040968538,12112,8
1530618429.053672425,12112,8
1530618429.066353567,12112,8
1530618429.079188568,13626,9
1530618429.091772075,13626,9
1530618429.104515089,13626,9
1530618429.117147527,13626,9
1530618429.129789481,13626,9
1530618429.142517851,13626,9
1530618429.155432236,13626,9
1530618429.168212776,15140,9
1530618429.180991262,13626,8
1530618429.193756531,15140,8
1530618429.206664393,15140,7
1530618429.219397353,13626,6
1530618429.232139571,13626,6
1530618429.244765185,12112,5
1530618429.257664237,12112,5
1530618429.270383652,13626,6
1530618429.283324391,12112,6
1530618429.295920126,13626,7
1530618429.308608411,12112,7
1530618429.321460483,13626,8
1530618429.334205448,12112,8
1530618429.347115379,13626,9
1530618429.359781310,13626,9
1530618429.372397923,13626,9
1530618429.385122916,13626,9
1530618429.397851401,13626,9
1530618429.410615101,13626,9
1530618429.423297789,13626,9
1530618429.435892834,13626,9
1530618429.448706662,12112,8
1530618429.461546147,12112,8
1530618429.474459163,12112,8
1530618429.487462709,12112,8
1530618429.500250978,12112,8
1530618429.513068733,12112,8
1530618429.525713825,12112,8
1530618429.538583501,13626,9
1530618429.551463399,15140,9
1530618429.564104019,13626,8
1530618429.577001419,13626,8
1530618429.589800375,15140,8
1530618429.602630739,15140,8
1530618429.615512759,13626,7
1530618429.628273315,13626,7
1530618429.641007790,13626,7
1530618429.653672409,13626,7
1530618429.666433810,15140,8
1530618429.679287787,12112,7
1530618429.691880306,13626,8
1530618429.704510600,12112,8
1530618429.717344589,12112,8
1530618429.730089864,12112,8
1530618429.742811522,12112,8
1530618429.755540080,12112,8
1530618429.768160906,12112,8
1530618429.780769153,12112,8
1530618429.793544161,12112,8
1530618429.806276953,12112,8
1530618429.819204380,12112,8
1530618429.831946445,12112,8
1530618429.844678727,12112,8
1530618429.857518802,12112,8
1530618429.870307212,12112,8
1530618429.883287531,13626,9
1530618429.895999763,13626,9
1530618429.908962824,12112,8
1530618429.921873059,12112,8
1530618429.934827116,12112,8
1530618429.947667380,12112,8
1530618429.960357073,13626,8
1530618429.973140724,12112,7
1530618429.985880672,13626,7
1530618429.998789431,15140,7
1530618430.011526289,13626,6
1530618430.024405662,13626,6
1530618430.037208408,13626,6
1530618430.050092201,13626,6
1530618430.062996390,15140,7
1530618430.075808763,13626,7
1530618430.088670842,15140,8
1530618430.101287555,13626,8
1530618430.114012644,15140,9
1530618430.126816789,13626,9
1530618430.139479570,12112,8
1530618430.152241931,12112,8
1530618430.164991989,12112,8
1530618430.177604925,12112,8
1530618430.190278418,12112,8
1530618430.203146347,12112,8
1530618430.215947847,12112,8
1530618430.228655207,12112,8
1530618430.241456103,12112,8
1530618430.254433750,13626,9
1530618430.267210693,13626,9
1530618430.279844915,13626,9
1530618430.292694547,13626,9
1530618430.305425464,13626,9
1530618430.318108930,13626,9
1530618430.330993148,13626,9
1530618430.343767696,15140,9
1530618430.356688037,16654,9
1530618430.369246519,13626,7
1530618430.381832851,15140,7
1530618430.394666286,13626,6
1530618430.407472683,13626,6
1530618430.420245739,12112,5
1530618430.432828481,12112,5
1530618430.445652816,13626,6
1530618430.458527978,12112,6
1530618430.471540999,13626,7
1530618430.484161937,12112,7
1530618430.496884757,13626,8
1530618430.509554504,12112,8
1530618430.522318905,13626,9
1530618430.535203809,13626,9
1530618430.547967774,13626,9
1530618430.560718354,13626,9
1530618430.573381818,13626,9
1530618430.586036450,13626,9
1530618430.598780569,13626,9
1530618430.611606143,12112,8
1530618430.624402554,12112,8
1530618430.637118718,12112,8
1530618430.649743796,12112,8
1530618430.662429689,12112,8
1530618430.675275780,12112,8
1530618430.687915610,12112,8
1530618430.700579603,12112,8
1530618430.713379722,13626,9
1530618430.726111373,15140,9
1530618430.738986015,13626,8
1530618430.751781334,15140,8
1530618430.764531883,16654,8
1530618430.777447188,15140,7
1530618430.790220677,13626,6
1530618430.803123013,13626,6
1530618430.815923105,13626,6
1530618430.828648402,13626,6
1530618430.841340017,15140,7
1530618430.854071486,13626,7
1530618430.866849726,12112,7
1530618430.879578521,13626,8
1530618430.892422175,12112,8
1530618430.905142003,12112,8
1530618430.917903483,12112,8
1530618430.930763888,12112,8
1530618430.943726597,12112,8
1530618430.956440461,12112,8
1530618430.969272142,13626,9
1530618430.982027105,13626,9
1530618430.994993612,13626,9
1530618431.007733135,13626,9
1530618431.020428688,13626,9
1530618431.033255171,13626,9
1530618431.045940460,13626,9
1530618431.058735151,13626,9
1530618431.071416655,13626,9
1530618431.084343206,12112,8
1530618431.097093381,12112,8
1530618431.109802374,12112,8
1530618431.122489592,13626,8
1530618431.135440129,15140,8
1530618431.148117832,13626,7
1530618431.160779406,15140,7
1530618431.173434904,13626,6
1530618431.186196336,13626,6
1530618431.198934990,13626,6
1530618431.211755614,12112,5
1530618431.224538047,13626,6
1530618431.237249991,13626,7
1530618431.250024279,15140,8
1530618431.262744202,13626,8
1530618431.275485303,15140,9
1530618431.288151475,13626,9
1530618431.300879048,13626,9
1530618431.313667177,13626,9
1530618431.326596614,12112,8
1530618431.339386404,12112,8
1530618431.352101995,12112,8
1530618431.364912144,12112,8
1530618431.377559699,12112,8
1530618431.390478891,12112,8
1530618431.403481554,12112,8
1530618431.416113971,12112,8
1530618431.428942907,13626,9
1530618431.441787907,13626,9
1530618431.454596401,13626,9
1530618431.467451092,13626,9
1530618431.480139165,13626,9
1530618431.492888669,13626,9
1530618431.505568131,15140,9
1530618431.518518072,13626,8
1530618431.531291157,15140,8
1530618431.544213336,15140,7
1530618431.556827778,13626,6
1530618431.569543303,13626,6
1530618431.582481517,12112,5
1530618431.595496139,12112,5
1530618431.608162014,13626,6
1530618431.620858971,12112,6
1530618431.633578211,13626,7
1530618431.646324342,12112,7
1530618431.659110747,13626,8
1530618431.671931158,12112,8
1530618431.684638134,13626,9
1530618431.697366601,13626,9
1530618431.710093847,13626,9
1530618431.722838969,13626,9
1530618431.735572258,13626,9
1530618431.748294473,13626,9
1530618431.760993533,13626,9
1530618431.773726669,13626,9
1530618431.786441401,12112,8
1530618431.799199416,12112,8
1530618431.812015500,12112,8
1530618431.824688474,12112,8
1530618431.837461646,12112,8
1530618431.850371878,12112,8
1530618431.863225202,12112,8
1530618431.875909048,13626,9
1530618431.888640584,15140,9
1530618431.901290796,13626,8
1530618431.914147565,15140,8
1530618431.926923108,16654,8
1530618431.939784927,15140,7
1530618431.952676622,13626,6
1530618431.965365544,13626,6
1530618431.978107183,13626,6
1530618431.990997756,13626,6
1530618432.003752314,15140,7
1530618432.016640642,13626,7
1530618432.029516894,12112,7
1530618432.042415833,13626,8
1530618432.055282839,12112,8
1530618432.068065922,12112,8
1530618432.080734032,12112,8
1530618432.093616526,12112,8
1530618432.106581932,12112,8
1530618432.119414292,12112,8
1530618432.132108672,13626,9
1530618432.144949544,13626,9
1530618432.157571646,13626,9
1530618432.170350958,13626,9
1530618432.183203813,13626,9
1530618432.195970230,13626,9
1530618432.208885575,13626,9
1530618432.221619657,13626,9
1530618432.234505593,12112,8
1530618432.247166734,12112,8
1530618432.259906425,12112,8
1530618432.272575318,12112,8
1530618432.285281770,13626,8
1530618432.298044599,13626,8
1530618432.310753000,15140,8
1530618432.323423226,15140,8
1530618432.336104574,13626,7
1530618432.348961835,13626,7
1530618432.361723798,13626,7
1530618432.374439281,12112,6
1530618432.387376269,13626,7
1530618432.400303311,13626,8
1530618432.412944826,13626,8
1530618432.425698782,13626,8
1530618432.438551168,12112,8
1530618432.451589321,12112,8
1530618432.464423483,13626,9
1530618432.477189588,12112,8
1530618432.490212368,12112,8
1530618432.502941794,12112,8
1530618432.515784496,12112,8
1530618432.528529215,12112,8
1530618432.541231203,12112,8
1530618432.554079205,12112,8
1530618432.566758691,12112,8
1530618432.579508392,12112,8
1530618432.592364408,12112,8
1530618432.605046856,12112,8
1530618432.617653101,12112,8
1530618432.630492622,12112,8
1530618432.643261953,12112,8
1530618432.655960210,12112,8
1530618432.668714854,13626,9
1530618432.681495264,15140,9
1530618432.694435847,13626,8
1530618432.707439764,13626,7
1530618432.720330409,15140,7
1530618432.733128452,13626,6
1530618432.745920015,13626,6
1530618432.758744116,12112,5
1530618432.771631742,12112,5
1530618432.784419550,13626,6
1530618432.797072486,12112,6
1530618432.809750215,13626,7
1530618432.822538939,12112,7
1530618432.835303958,13626,8
1530618432.847991209,13626,9
1530618432.860712724,13626,9
1530618432.873563400,13626,9
1530618432.886447280,13626,9
1530618432.899291975,13626,9
1530618432.911899116,13626,9
1530618432.924618249,13626,9
1530618432.937352572,12112,8
1530618432.950208107,12112,8
1530618432.963119523,12112,8
1530618432.975853873,12112,8
1530618432.988786438,12112,8
1530618433.001681842,12112,8
1530618433.014529154,12112,8
1530618433.027414329,13626,9
1530618433.040115019,13626,9
1530618433.052782773,13626,9
1530618433.065624149,15140,9
1530618433.078260959,13626,8
1530618433.091152876,15140,8
1530618433.103837210,16654,8
1530618433.116724755,15140,7
1530618433.129417815,13626,6
1530618433.142200064,13626,6
1530618433.155119762,12112,5
1530618433.167867933,13626,6
1530618433.180638527,12112,6
1530618433.193330707,13626,7
1530618433.206242738,12112,7
1530618433.218982497,13626,8
1530618433.231900585,12112,8
1530618433.244775390,12112,8
1530618433.257567919,12112,8
1530618433.270306094,12112,8
1530618433.283127429,13626,9
1530618433.295945490,13626,9
1530618433.308809700,13626,9
1530618433.321653659,13626,9
1530618433.334426895,12112,8
1530618433.347176041,10598,7
1530618433.359895165,9084,6
1530618433.372606222,7570,5
1530618433.385251694,4542,3
1530618433.398033814,4542,3
1530618433.410990277,4542,3
1530618433.423636555,4542,3
1530618433.436509448,4542,3
1530618433.449385738,4542,3
1530618433.462091030,4542,3
1530618433.474944914,4542,3
1530618433.487691958,4542,3
1530618433.500564628,4542,3
1530618433.513286480,4542,3
1530618433.526149062,4542,3
1530618433.539210400,4542,3
1530618433.551964338,4542,3
1530618433.564724021,4542,3
1530618433.577415189,4542,3
1530618433.590270677,4542,3
1530618433.603298875,4542,3
1530618433.615920621,4542,3
1530618433.628667657,4542,3
1530618433.641428113,4542,3
1530618433.654151599,6056,3
1530618433.666945683,4542,2
1530618433.679845525,6056,2
1530618433.692510454,9084,3
1530618433.705349606,6056,2
1530618433.718132384,9084,3
1530618433.730837691,9084,3
1530618433.743537803,9084,3
1530618433.756240457,9084,3
1530618433.769067371,12112,4
1530618433.781763383,9084,3
1530618433.794618900,12112,4
1530618433.807459847,12112,4
1530618433.820100166,12112,4
1530618433.832842691,12112,4
1530618433.845520771,12112,4
1530618433.858437345,12112,4
1530618433.871287870,10598,4
1530618433.883994540,12112,5
1530618433.896797622,10598,5
1530618433.909605169,12112,6
1530618433.922351272,10598,6
1530618433.935266535,12112,7
1530618433.947957752,10598,7
1530618433.960626480,10598,7
1530618433.973312198,10598,7
1530618433.986051566,10598,7
1530618433.998773104,10598,7
1530618434.011442916,10598,7
1530618434.024340241,10598,7
1530618434.037022533,10598,7
1530618434.049633865,10598,7
1530618434.062491063,10598,7
1530618434.075283382,12112,8
1530618434.087921312,10598,7
1530618434.100902790,10598,7
1530618434.113720509,10598,7
1530618434.126493264,10598,7
1530618434.139315050,10598,7
1530618434.151992304,10598,7
1530618434.164691750,10598,7
1530618434.177447829,10598,7
1530618434.190230790,10598,7
1530618434.203140909,12112,7
1530618434.215826320,13626,7
1530618434.228450327,12112,6
1530618434.241150443,13626,6
1530618434.253816350,13626,6
1530618434.266565136,12112,5
1530618434.279270338,12112,5
1530618434.291890234,13626,6
1530618434.304649662,12112,6
1530618434.317406711,13626,7
1530618434.330195005,12112,7
1530618434.342989093,10598,7
1530618434.355856650,10598,7
1530618434.368747549,10598,7
1530618434.381640843,10598,7
1530618434.394546481,10598,7
1530618434.407326216,12112,8
1530618434.420004525,12112,8
1530618434.432813277,12112,8
1530618434.445749547,12112,8
1530618434.458480092,12112,8
1530618434.471261139,12112,8
1530618434.483931859,12112,8
1530618434.496564297,12112,8
1530618434.509243416,12112,8
1530618434.522130078,12112,8
1530618434.534741576,12112,8
1530618434.547616568,12112,8
1530618434.560322986,10598,7
1530618434.573066188,10598,7
1530618434.585652798,10598,7
1530618434.598301285,12112,7
1530618434.611106105,13626,7
1530618434.623963652,12112,6
1530618434.636577666,13626,6
1530618434.649334261,13626,6
1530618434.662165742,13626,6
1530618434.675067765,12112,5
1530618434.687892196,13626,6
1530618434.700597941,12112,6
1530618434.713331189,13626,7
1530618434.726009355,12112,7
1530618434.738732095,13626,8
1530618434.751462442,12112,8
1530618434.764398266,12112,8
1530618434.777094541,12112,8
1530618434.789793397,13626,9
1530618434.802586159,12112,8
1530618434.815598326,12112,8
1530618434.828350794,12112,8
1530618434.840998833,12112,8
1530618434.853754539,12112,8
1530618434.866464886,12112,8
1530618434.879128948,12112,8
1530618434.892083681,12112,8
1530618434.904681620,12112,8
1530618434.917269069,12112,8
1530618434.930111299,12112,8
1530618434.942768022,12112,8
1530618434.955479141,12112,8
1530618434.968123059,12112,8
1530618434.980834462,13626,9
1530618434.993444612,15140,9
1530618435.006195637,13626,8
1530618435.019174671,15140,8
1530618435.032036844,16654,8
1530618435.044895843,13626,6
1530618435.057582388,13626,6
1530618435.070385941,12112,5
1530618435.083238576,12112,5
1530618435.095993037,13626,6
1530618435.108751008,12112,6
1530618435.121486629,13626,7
1530618435.134235222,12112,7
1530618435.147040325,13626,8
1530618435.159875423,12112,8
1530618435.172634850,13626,9
1530618435.185695937,13626,9
1530618435.198580806,13626,9
1530618435.211477771,13626,9
1530618435.224324345,13626,9
1530618435.237148474,13626,9
1530618435.249802769,13626,9
1530618435.262482583,12112,8
1530618435.275247449,12112,8
1530618435.287963060,12112,8
1530618435.300804815,12112,8
1530618435.313483573,12112,8
1530618435.326160554,12112,8
1530618435.339035764,12112,8
1530618435.351806893,12112,8
1530618435.364512157,13626,9
1530618435.377194472,15140,9
1530618435.390064001,13626,8
1530618435.402776267,15140,8
1530618435.415689735,16654,8
1530618435.428447416,15140,7
1530618435.441124695,13626,6
1530618435.453881737,13626,6
1530618435.466777045,13626,6
1530618435.479658017,13626,6
1530618435.492374864,15140,7
1530618435.505151029,13626,7
1530618435.517956152,12112,7
1530618435.530710987,13626,8
1530618435.543694470,12112,8
1530618435.556572395,12112,8
1530618435.569355618,12112,8
1530618435.582186893,12112,8
1530618435.595014392,12112,8
1530618435.607766818,12112,8
1530618435.620428175,13626,9
1530618435.633139695,13626,9
1530618435.645974007,13626,9
1530618435.658628522,13626,9
1530618435.671584244,13626,9
1530618435.684430404,13626,9
1530618435.697203377,13626,9
1530618435.709988108,13626,9
1530618435.722655244,12112,8
1530618435.735571373,12112,8
1530618435.748473474,12112,8
1530618435.761135118,12112,8
1530618435.773727505,13626,8
1530618435.786524882,15140,8
1530618435.799492855,13626,7
1530618435.812172479,15140,7
1530618435.824817517,13626,6
1530618435.837516961,13626,6
1530618435.850378276,13626,6
1530618435.863094280,12112,5
1530618435.875952264,15140,7
1530618435.888599285,13626,7
1530618435.901290891,15140,8
1530618435.914123491,13626,8
1530618435.926901584,15140,9
1530618435.939625313,13626,9
1530618435.952261908,13626,9
1530618435.964866216,12112,8
1530618435.977651000,12112,8
1530618435.990513956,12112,8
1530618436.003373791,12112,8
1530618436.016034572,12112,8
1530618436.028676941,12112,8
1530618436.041254703,12112,8
1530618436.054080079,12112,8
1530618436.066720675,12112,8
1530618436.079429534,13626,9
1530618436.092346484,13626,9
1530618436.104984152,13626,9
1530618436.117746613,13626,9
1530618436.130644858,13626,9
1530618436.143497927,13626,9
1530618436.156146684,15140,9
1530618436.168920936,13626,8
1530618436.181561236,15140,8
1530618436.194373238,16654,8
1530618436.207304031,13626,6
1530618436.219972186,13626,6
1530618436.232799113,12112,5
1530618436.245413691,12112,5
1530618436.258249947,13626,6
1530618436.270901663,12112,6
1530618436.283822575,13626,7
1530618436.296503387,12112,7
1530618436.309197450,13626,8
1530618436.321981739,12112,8
1530618436.334618031,12112,8
1530618436.347421596,13626,9
1530618436.360115407,13626,9
1530618436.372940138,13626,9
1530618436.385698228,13626,9
1530618436.398532314,13626,9
1530618436.411206697,13626,9
1530618436.423879689,13626,9
1530618436.436786389,13626,9
1530618436.449577129,12112,8
1530618436.462288103,12112,8
1530618436.475216064,12112,8
1530618436.487915966,12112,8
1530618436.500780358,12112,8
1530618436.513629434,12112,8
1530618436.526510560,12112,8
1530618436.539345172,15140,9
1530618436.552163555,13626,8
1530618436.564736902,15140,8
1530618436.577549468,16654,8
1530618436.590256259,15140,7
1530618436.603059644,13626,6
1530618436.615839418,13626,6
1530618436.628787666,13626,6
1530618436.641660345,13626,6
1530618436.654381357,15140,7
1530618436.667280585,13626,7
1530618436.680171561,12112,7
1530618436.692948082,13626,8
1530618436.705790805,12112,8
1530618436.718468967,12112,8
1530618436.731281757,12112,8
1530618436.744152520,12112,8
1530618436.756874441,12112,8
1530618436.769498763,12112,8
1530618436.782166280,12112,8
1530618436.795059356,13626,9
1530618436.807762618,13626,9
1530618436.820511229,13626,9
1530618436.833149372,13626,9
1530618436.846002052,13626,9
1530618436.858819624,13626,9
1530618436.871481424,13626,9
1530618436.884277578,13626,9
1530618436.897032325,13626,9
1530618436.909679461,13626,9
1530618436.922356165,12112,8
1530618436.935364638,13626,8
1530618436.947988131,15140,8
1530618436.960579564,13626,7
1530618436.973359336,15140,7
1530618436.986256449,13626,6
1530618436.999123953,13626,6
1530618437.011845601,13626,6
1530618437.024491443,12112,5
1530618437.037059386,13626,6
1530618437.049730911,12112,6
1530618437.062627903,15140,8
1530618437.075466184,13626,8
1530618437.088205508,15140,9
1530618437.100985084,13626,9
1530618437.113872231,13626,9
1530618437.126782458,13626,9
1530618437.139723385,13626,9
1530618437.152537319,12112,8
1530618437.165341119,12112,8
1530618437.178101117,12112,8
1530618437.191004627,12112,8
1530618437.203784820,12112,8
1530618437.216678072,12112,8
1530618437.229336120,12112,8
1530618437.242133119,13626,9
1530618437.255007761,13626,9
1530618437.267769557,13626,9
1530618437.280404916,13626,9
1530618437.293045152,13626,9
1530618437.305855921,13626,9
1530618437.318466420,15140,9
1530618437.331162952,13626,8
1530618437.343897153,15140,8
1530618437.356718082,16654,8
1530618437.369447208,15140,7
1530618437.382090244,12112,5
1530618437.394793211,12112,5
1530618437.407689888,12112,5
1530618437.420309085,13626,6
1530618437.432991137,12112,6
1530618437.445718933,13626,7
1530618437.458443795,12112,7
1530618437.471255993,13626,8
1530618437.483884375,12112,8
1530618437.496682193,12112,8
1530618437.509366650,12112,8
1530618437.522162961,13626,9
1530618437.534924810,13626,9
1530618437.547781049,13626,9
1530618437.560473838,13626,9
1530618437.573224083,13626,9
1530618437.585968609,13626,9
1530618437.599016430,13626,9
1530618437.611718472,13626,9
1530618437.624437493,12112,8
1530618437.637148438,12112,8
1530618437.650061839,12112,8
1530618437.662978243,12112,8
1530618437.675864315,12112,8
1530618437.688470294,12112,8
1530618437.701266729,12112,8
1530618437.713891790,13626,8
1530618437.726548589,15140,8
1530618437.739275395,13626,7
1530618437.751961666,15140,8
1530618437.764568655,13626,7
1530618437.777461515,13626,7
1530618437.790297843,13626,7
1530618437.803049403,13626,7
1530618437.815745234,15140,8
1530618437.828319610,13626,8
1530618437.841105909,15140,9
1530618437.853851227,13626,9
1530618437.866511034,12112,8
1530618437.879329794,12112,8
1530618437.891940626,12112,8
1530618437.904867734,12112,8
1530618437.917415180,12112,8
1530618437.930139049,12112,8
1530618437.943004894,12112,8
1530618437.955756999,12112,8
1530618437.968408616,12112,8
1530618437.981098242,12112,8
1530618437.993884144,13626,9
1530618438.006698467,13626,9
1530618438.019390043,13626,9
1530618438.032076269,13626,9
1530618438.044677246,13626,9
1530618438.057336892,13626,9
1530618438.070152860,13626,9
1530618438.083028686,13626,9
1530618438.095755065,15140,9
1530618438.108451757,16654,9
1530618438.121078569,13626,7
1530618438.133760673,15140,7
1530618438.146477761,13626,6
1530618438.159289804,13626,6
1530618438.171963571,12112,5
1530618438.184579802,12112,5
1530618438.197344524,13626,6
1530618438.210013717,12112,6
1530618438.222842362,13626,7
1530618438.235463673,12112,7
1530618438.248043829,13626,8
1530618438.260671772,12112,8
1530618438.273485894,13626,9
1530618438.286219787,13626,9
1530618438.299230445,13626,9
1530618438.311844668,13626,9
1530618438.324492166,13626,9
1530618438.337111838,13626,9
1530618438.349942357,13626,9
1530618438.362748414,13626,9
1530618438.375447540,12112,8
1530618438.388021049,12112,8
1530618438.400726398,12112,8
1530618438.413405333,12112,8
1530618438.426190693,12112,8
1530618438.438927240,12112,8
1530618438.451733944,12112,8
1530618438.464429251,12112,8
1530618438.477058425,15140,9
1530618438.489716773,13626,8
1530618438.502526736,15140,8
1530618438.515285048,16654,8
1530618438.527839964,15140,7
1530618438.540584819,13626,6
1530618438.553298590,13626,6
1530618438.566155188,13626,6
1530618438.578814683,13626,6
1530618438.591495199,15140,7
1530618438.604143871,13626,7
1530618438.616957923,15140,8
1530618438.629652689,13626,8
1530618438.642293183,12112,8
1530618438.654985794,12112,8
1530618438.667778710,12112,8
1530618438.680374355,12112,8
1530618438.692957225,12112,8
1530618438.705723426,12112,8
1530618438.718590851,12112,8
1530618438.731301746,12112,8
1530618438.743936669,12112,8
1530618438.756538255,13626,9
1530618438.769132888,13626,9
1530618438.781780265,13626,9
1530618438.794676452,13626,9
1530618438.807523918,13626,9
1530618438.820211481,13626,9
1530618438.832965348,13626,9
1530618438.845515687,13626,9
1530618438.858120429,13626,9
1530618438.870774312,15140,9
1530618438.883454918,16654,9
1530618438.896432461,13626,7
1530618438.909055822,15140,7
1530618438.921804876,13626,6
1530618438.934558157,13626,6
1530618438.947464553,12112,5
1530618438.960079403,12112,5
1530618438.972817860,13626,6
