ts,in_queue.size, in_queue.number
1530568247.093868392,6056,4
1530568247.106646395,7570,5
1530568247.119383717,7570,5
1530568247.131865647,6056,4
1530568247.144424570,7570,4
1530568247.156900636,6056,3
1530568247.169535438,6056,3
1530568247.182103825,7570,4
1530568247.194866376,6056,4
1530568247.207697694,4542,3
1530568247.220392587,4542,3
1530568247.233027924,4542,3
1530568247.245640257,4542,3
1530568247.258437326,4542,3
1530568247.271058346,4542,3
1530568247.283831060,4542,3
1530568247.296509824,4542,3
1530568247.309028230,6056,4
1530568247.321741616,6056,4
1530568247.334350394,6056,4
1530568247.346951794,6056,4
1530568247.359720775,6056,4
1530568247.372234181,7570,4
1530568247.384886466,6056,3
1530568247.397479753,7570,3
1530568247.410171517,9084,4
1530568247.422882053,7570,4
1530568247.435496058,7570,4
1530568247.448153573,9084,5
1530568247.460992356,6098,5
1530568247.473546455,6098,5
1530568247.486207304,4542,3
1530568247.499032545,4542,3
1530568247.511813453,4542,3
1530568247.524444858,4542,3
1530568247.537046170,4542,3
1530568247.549713840,4542,3
1530568247.562411802,4542,3
1530568247.575256778,6056,3
1530568247.587843403,7570,3
1530568247.600558246,6056,2
1530568247.613348709,9084,3
1530568247.626086597,9084,3
1530568247.638705102,12112,4
1530568247.651414352,9084,3
1530568247.663972983,12112,4
1530568247.676843935,12112,4
1530568247.689566906,12112,4
1530568247.702345558,9084,3
1530568247.715023432,9084,3
1530568247.727895171,9150,4
1530568247.740468456,9150,4
1530568247.753059226,9150,4
1530568247.765837060,9150,4
1530568247.778703394,12178,5
1530568247.791404452,9084,3
1530568247.804217484,12112,4
1530568247.817098982,12112,4
1530568247.829790159,12112,4
1530568247.842629665,9084,3
1530568247.855330669,9084,3
1530568247.868071210,9084,3
1530568247.880824440,9084,3
1530568247.893522600,9084,3
1530568247.906208625,12112,4
1530568247.919040918,9084,3
1530568247.931793826,12112,4
1530568247.944587249,12112,4
1530568247.957221454,12112,4
1530568247.970084818,12112,4
1530568247.982835057,15140,5
1530568247.995594902,12112,4
1530568248.008371720,12112,4
1530568248.020996118,15140,5
1530568248.033696640,12112,4
1530568248.046515859,15140,5
1530568248.059408572,12112,4
1530568248.071962421,12112,4
1530568248.084570992,12112,4
1530568248.097207696,12112,4
1530568248.109779264,12112,4
1530568248.122367206,12112,4
1530568248.134985279,12112,4
1530568248.147717423,15140,5
1530568248.160305536,12112,4
1530568248.172951601,15140,5
1530568248.185751385,15140,5
1530568248.198378607,15140,5
1530568248.211253919,12112,4
1530568248.223867243,15140,5
1530568248.236658384,12112,4
1530568248.249443207,15140,5
1530568248.262243754,15140,5
1530568248.274889726,12112,4
1530568248.287752681,15140,5
1530568248.300592101,12112,4
1530568248.313217077,12112,4
1530568248.325919649,10598,4
1530568248.338747698,10598,4
1530568248.351658886,9084,4
1530568248.364224220,10598,5
1530568248.376867646,9084,5
1530568248.389413351,10598,6
1530568248.401984864,9084,6
1530568248.414856139,9084,6
1530568248.427766632,10598,7
1530568248.440459162,10598,7
1530568248.453082557,9084,6
1530568248.465948105,9084,6
1530568248.478652788,7570,5
1530568248.491603575,9150,6
1530568248.504372566,7636,5
1530568248.517008939,7636,5
1530568248.529691145,9150,6
1530568248.542637085,9150,7
1530568248.555586322,9150,7
1530568248.568339403,9084,6
1530568248.581013947,9084,6
1530568248.593721954,9084,6
1530568248.606326008,9084,6
1530568248.618949213,9084,6
1530568248.631825314,9084,6
1530568248.644624462,9084,6
1530568248.657202082,10598,6
1530568248.670004075,12112,6
1530568248.682573557,10598,5
1530568248.695267711,12112,5
1530568248.707895457,13626,5
1530568248.720586952,12112,4
1530568248.733271547,12112,4
1530568248.746151999,9084,3
1530568248.758894643,6056,2
1530568248.771774188,6056,2
1530568248.784340319,4542,2
1530568248.797169868,6056,3
1530568248.809939097,4542,3
1530568248.822783996,4542,3
1530568248.835564954,4542,3
1530568248.848309863,6056,4
1530568248.861002029,6056,4
1530568248.873692891,6056,4
1530568248.886447707,6056,4
1530568248.899195772,7570,4
