ts,in_queue(size), in_queue(number)
1530220496.724676458,594,9
1530220496.737203996,660,10
1530220496.749769403,660,10
1530220496.762569880,594,9
1530220496.775401487,660,10
1530220496.788011352,594,9
1530220496.800656138,594,9
1530220496.813162040,660,10
1530220496.825733594,726,11
1530220496.838434938,726,11
1530220496.851044381,594,9
1530220496.863613383,594,9
1530220496.876323993,594,9
1530220496.888949616,594,9
1530220496.901548797,594,9
1530220496.914037332,594,9
1530220496.926551239,594,9
1530220496.939160536,660,10
1530220496.951795581,594,9
1530220496.964348212,594,9
1530220496.976846299,594,9
1530220496.989357232,594,9
1530220497.001982897,726,11
1530220497.014533657,594,9
1530220497.027228913,660,10
1530220497.039997519,660,10
1530220497.052566357,594,9
1530220497.065217879,594,9
1530220497.077848195,660,10
1530220497.090579642,660,10
1530220497.103428002,594,9
1530220497.115983335,594,9
1530220497.128671178,594,9
1530220497.141449968,594,9
1530220497.154041917,594,9
1530220497.166923883,594,9
1530220497.179725050,594,9
1530220497.192449245,660,10
1530220497.205174579,594,9
1530220497.217959859,660,10
1530220497.230644363,660,10
1530220497.243229813,660,10
1530220497.255810183,660,10
1530220497.268405087,594,9
1530220497.280903354,660,10
1530220497.293716127,594,9
1530220497.306409580,594,9
1530220497.319114617,726,11
1530220497.331758979,594,9
1530220497.344362367,594,9
1530220497.357111812,594,9
1530220497.369764584,594,9
1530220497.382402242,528,8
1530220497.394988996,594,9
1530220497.407723165,660,10
1530220497.420354964,594,9
1530220497.432885721,660,10
1530220497.445674101,726,11
1530220497.458302771,594,9
1530220497.471145429,594,9
1530220497.483865263,660,10
1530220497.496644770,594,9
1530220497.509432995,594,9
1530220497.522097849,660,10
1530220497.534674891,594,9
1530220497.547478919,594,9
1530220497.560165078,726,11
1530220497.572729453,594,9
1530220497.585402945,594,9
1530220497.597987200,594,9
1530220497.610733630,594,9
1530220497.623377107,660,10
1530220497.635862903,594,9
1530220497.648616984,660,10
1530220497.661360868,726,11
1530220497.674069718,660,10
1530220497.686703150,726,11
1530220497.699364456,660,10
1530220497.711824948,594,9
1530220497.724555887,594,9
1530220497.737138710,594,9
1530220497.749747053,660,10
1530220497.762550135,594,9
1530220497.775377339,594,9
1530220497.788092977,660,10
1530220497.800949115,594,9
1530220497.813810672,594,9
1530220497.826713866,594,9
1530220497.839607249,594,9
1530220497.852448570,594,9
1530220497.865029126,594,9
1530220497.877720413,660,10
1530220497.890640118,594,9
1530220497.903573178,660,10
1530220497.916328301,594,9
1530220497.929140549,660,10
1530220497.941867177,660,10
1530220497.954715252,528,8
1530220497.967431390,594,9
1530220497.979992703,660,10
1530220497.992672110,660,10
1530220498.005384587,594,9
1530220498.018001217,660,10
1530220498.030672418,594,9
1530220498.043549512,594,9
1530220498.056354370,660,10
1530220498.069172856,528,8
1530220498.081907409,594,9
1530220498.094690598,594,9
1530220498.107439372,528,8
1530220498.120102837,594,9
1530220498.132763674,594,9
1530220498.145397154,594,9
1530220498.158092333,594,9
1530220498.170835544,660,10
1530220498.183687667,594,9
1530220498.196446419,660,10
1530220498.209034321,660,10
1530220498.221882919,528,8
1530220498.234597960,594,9
1530220498.247450254,594,9
1530220498.260108655,594,9
1530220498.272912597,660,10
1530220498.285638624,594,9
1530220498.298545282,594,9
1530220498.311523867,594,9
1530220498.324177192,594,9
1530220498.336785184,594,9
1530220498.349513234,594,9
1530220498.362461995,660,10
1530220498.375278159,660,10
1530220498.388000997,660,10
1530220498.400824510,660,10
1530220498.413405783,594,9
1530220498.426177221,660,10
1530220498.439095328,660,10
1530220498.451905132,594,9
1530220498.464561225,660,10
1530220498.477373908,594,9
1530220498.490287246,612,8
1530220498.517125325,330,5
1530220498.529862818,396,6
1530220498.542427500,396,6
1530220498.555237268,330,5
1530220498.567724603,396,6
1530220498.580222662,330,5
1530220498.592686099,396,6
1530220498.605317770,330,5
1530220498.617725195,330,5
1530220498.630265135,462,7
1530220498.642999007,396,6
1530220498.655615370,330,5
1530220498.668087953,330,5
1530220498.680472953,396,6
1530220498.692989459,462,7
1530220498.705527905,330,5
1530220498.718091613,330,5
1530220498.730580538,264,4
1530220498.743143287,330,5
1530220498.755625515,330,5
1530220498.768069745,330,5
1530220498.780673103,396,6
1530220498.793289826,396,6
1530220498.805657794,264,4
1530220498.818067483,462,7
1530220498.830722746,330,5
1530220498.843389328,396,6
1530220498.855963155,330,5
1530220498.868371495,264,4
1530220498.880749204,330,5
1530220498.893325145,330,5
1530220498.906031119,330,5
1530220498.918754887,396,6
1530220498.931557977,330,5
1530220498.944084475,330,5
1530220498.956675352,396,6
1530220498.969235476,396,6
1530220498.981642426,330,5
1530220498.994199762,462,7
1530220499.006876261,396,6
1530220499.019356706,462,7
1530220499.031893247,396,6
1530220499.044446398,330,5
1530220499.056850528,330,5
1530220499.069452764,396,6
1530220499.081943146,396,6
1530220499.094535800,396,6
1530220499.107209103,264,4
1530220499.119812238,330,5
1530220499.132265374,330,5
1530220499.144747081,462,7
1530220499.157390470,396,6
1530220499.169724596,396,6
1530220499.182173842,330,5
1530220499.194604111,396,6
1530220499.207322634,396,6
1530220499.219833150,330,5
1530220499.232385384,462,7
1530220499.244791463,396,6
1530220499.257201927,396,6
1530220499.269693504,396,6
1530220499.282210491,330,5
1530220499.294703355,396,6
1530220499.307275100,396,6
1530220499.319810981,396,6
1530220499.332277349,330,5
1530220499.344718454,396,6
1530220499.357083636,462,7
1530220499.369644142,330,5
1530220499.382077004,330,5
1530220499.394630054,330,5
1530220499.407207290,330,5
1530220499.419653982,396,6
1530220499.432134834,330,5
1530220499.444686545,330,5
1530220499.457131415,396,6
1530220499.469648014,330,5
1530220499.482167897,396,6
1530220499.494680650,330,5
1530220499.507279731,396,6
1530220499.519776108,330,5
1530220499.532254350,264,4
1530220499.544950632,396,6
1530220499.557621083,330,5
1530220499.570218493,330,5
1530220499.582842415,330,5
1530220499.595455689,462,7
1530220499.607944590,396,6
1530220499.620607648,396,6
1530220499.633091922,330,5
1530220499.645706937,396,6
1530220499.658284872,396,6
1530220499.670975557,396,6
1530220499.683618141,330,5
1530220499.696190303,462,7
1530220499.708709339,264,4
1530220499.721112764,330,5
1530220499.733788791,330,5
1530220499.746283023,330,5
1530220499.758956036,396,6
1530220499.771578185,330,5
1530220499.784024221,396,6
1530220499.796553498,330,5
1530220499.809137564,330,5
1530220499.821755710,330,5
1530220499.834254623,462,7
1530220499.846884681,396,6
1530220499.859625929,462,7
1530220499.872089274,396,6
1530220499.884585934,264,4
1530220499.897141948,396,6
1530220499.909590635,396,6
1530220499.922144030,396,6
1530220499.934837536,396,6
1530220499.947363189,330,5
1530220499.959876514,330,5
1530220499.972491353,330,5
1530220499.985003195,462,7
1530220499.997492737,396,6
1530220500.010152495,462,7
1530220500.022930371,396,6
1530220500.035514655,330,5
1530220500.048059066,330,5
1530220500.060648381,330,5
1530220500.073199148,396,6
1530220500.085740060,396,6
1530220500.098469162,396,6
1530220500.111042886,396,6
1530220500.123802551,330,5
1530220500.136225988,462,7
1530220500.148727439,330,5
1530220500.161293615,396,6
1530220500.173859123,396,6
1530220500.186708277,396,6
1530220500.199543597,330,5
1530220500.211988078,396,6
1530220500.224493545,396,6
1530220500.237158646,330,5
1530220500.249780277,330,5
1530220500.262454053,396,6
1530220500.274993201,396,6
1530220500.287560901,396,6
1530220500.300029949,396,6
1530220500.312631307,396,6
1530220500.325278727,396,6
1530220500.337740064,330,5
1530220500.350205579,396,6
1530220500.362739808,330,5
1530220500.375352427,396,6
1530220500.387850447,330,5
1530220500.400633440,330,5
1530220500.413352653,330,5
1530220500.425814613,330,5
1530220500.438568169,330,5
1530220500.451306137,330,5
1530220500.464030902,330,5
1530220500.476915208,330,5
1530220500.489668670,396,6
1530220500.502386439,396,6
1530220500.515160650,330,5
1530220500.527845235,330,5
1530220500.540467200,330,5
1530220500.553140100,462,7
1530220500.565882571,330,5
1530220500.578606933,330,5
1530220500.591242399,330,5
1530220500.603759008,462,7
1530220500.616337228,330,5
1530220500.628804019,396,6
1530220500.641303091,330,5
1530220500.653834625,330,5
1530220500.666383068,330,5
1530220500.678899463,396,6
1530220500.691522605,330,5
1530220500.703998217,396,6
1530220500.716532615,330,5
1530220500.729103126,462,7
1530220500.741593552,396,6
1530220500.754249233,396,6
1530220500.766982065,396,6
1530220500.791176224,528,8
1530220500.803675023,330,5
1530220500.816100516,396,6
1530220500.828736244,396,6
1530220500.841396311,330,5
1530220500.853906116,396,6
1530220500.866581254,396,6
1530220500.879294374,330,5
1530220500.891776164,462,7
1530220500.904454705,198,3
1530220500.917100495,396,6
1530220500.929573225,396,6
1530220500.942174165,330,5
1530220500.954694464,396,6
1530220500.967439730,330,5
1530220500.979832045,330,5
1530220500.992254962,396,6
1530220501.004841416,396,6
1530220501.017291470,330,5
1530220501.029782799,330,5
1530220501.042471313,330,5
1530220501.055004966,396,6
1530220501.067524583,330,5
1530220501.079919737,330,5
1530220501.092479008,396,6
1530220501.104915777,396,6
1530220501.117502834,396,6
1530220501.129966152,330,5
1530220501.142724425,330,5
1530220501.155444709,330,5
1530220501.168065070,462,7
1530220501.180622321,396,6
1530220501.193149158,396,6
1530220501.205721675,396,6
1530220501.218321334,330,5
1530220501.230945798,330,5
1530220501.243516344,330,5
1530220501.255934223,396,6
1530220501.268529102,396,6
1530220501.281002878,264,4
1530220501.293487272,330,5
1530220501.305971112,396,6
1530220501.318662167,330,5
1530220501.331439511,330,5
1530220501.343874176,462,7
1530220501.356396987,330,5
1530220501.368967203,330,5
1530220501.381654815,330,5
1530220501.394317291,330,5
1530220501.406770738,462,7
1530220501.419453921,396,6
1530220501.432118503,396,6
1530220501.444745443,396,6
1530220501.457263998,264,4
1530220501.469859727,396,6
1530220501.482371215,330,5
1530220501.495020213,330,5
1530220501.507616509,396,6
1530220501.520212939,264,4
1530220501.532674550,396,6
1530220501.545230860,330,5
1530220501.558023251,330,5
1530220501.570706395,396,6
1530220501.583416251,330,5
1530220501.595986907,330,5
1530220501.608666833,330,5
1530220501.621225901,330,5
1530220501.633775621,330,5
1530220501.646515435,462,7
1530220501.659060572,396,6
1530220501.671653440,330,5
1530220501.684134795,330,5
1530220501.696836478,264,4
1530220501.709379080,396,6
1530220501.721999454,330,5
1530220501.734765837,330,5
1530220501.747434222,396,6
1530220501.759996748,264,4
1530220501.772483048,396,6
1530220501.785033335,330,5
1530220501.797716272,330,5
1530220501.810290176,330,5
1530220501.823026690,396,6
1530220501.835662325,396,6
1530220501.848176856,396,6
1530220501.860662833,396,6
1530220501.873382219,330,5
1530220501.885892529,528,8
1530220501.898578056,396,6
1530220501.911442525,330,5
1530220501.924006600,396,6
1530220501.936741670,264,4
1530220501.949404821,330,5
1530220501.961999249,330,5
1530220501.974589715,330,5
1530220501.987211285,396,6
1530220501.999897270,198,3
1530220502.012346314,396,6
1530220502.025091871,396,6
1530220502.037745626,330,5
1530220502.050360365,396,6
1530220502.063146059,330,5
1530220502.075868179,330,5
1530220502.088390199,330,5
1530220502.100900130,330,5
1530220502.113502927,330,5
1530220502.126167176,462,7
1530220502.138831296,396,6
1530220502.151525849,396,6
1530220502.164138726,396,6
1530220502.176674892,264,4
1530220502.189208739,330,5
1530220502.201804239,330,5
1530220502.214666666,330,5
1530220502.227566343,330,5
1530220502.240209270,396,6
1530220502.252902728,330,5
1530220502.265358186,330,5
1530220502.277995181,330,5
1530220502.290794511,396,6
1530220502.303513891,396,6
1530220502.316306367,330,5
1530220502.328942223,330,5
1530220502.341414231,396,6
1530220502.354063497,264,4
1530220502.366764925,462,7
1530220502.379328994,396,6
1530220502.391980728,330,5
1530220502.404709536,396,6
1530220502.417415935,264,4
1530220502.429904224,330,5
1530220502.442603851,330,5
1530220502.455192497,330,5
1530220502.467899133,396,6
1530220502.480536333,396,6
1530220502.492996053,396,6
1530220502.505501073,330,5
1530220502.518270380,396,6
1530220502.530944273,330,5
1530220502.543421896,396,6
1530220502.556089725,330,5
1530220502.568726493,330,5
1530220502.581522312,330,5
1530220502.594221534,264,4
1530220502.607021549,396,6
1530220502.619633097,330,5
1530220502.632140174,330,5
1530220502.644670302,396,6
1530220502.657124378,396,6
1530220502.669754554,330,5
1530220502.682351647,330,5
1530220502.694912717,396,6
1530220502.707470185,330,5
1530220502.720053227,462,7
1530220502.732588855,396,6
1530220502.745284887,396,6
1530220502.757812905,330,5
1530220502.770333580,264,4
1530220502.782839799,396,6
1530220502.795502858,330,5
1530220502.808170608,396,6
1530220502.820880907,396,6
1530220502.833386015,264,4
1530220502.846061258,330,5
1530220502.858582579,330,5
1530220502.871172595,396,6
1530220502.883853913,330,5
1530220502.896341724,330,5
1530220502.908862429,330,5
1530220502.921339188,330,5
1530220502.934004669,330,5
1530220502.946539282,330,5
1530220502.959259161,396,6
1530220502.971734819,396,6
1530220502.984254514,396,6
1530220502.996763622,330,5
1530220503.009371486,264,4
1530220503.021870839,396,6
1530220503.034378341,462,7
1530220503.047037797,396,6
1530220503.059771394,396,6
1530220503.072414367,330,5
1530220503.085014430,528,8
1530220503.097593992,330,5
1530220503.110250887,330,5
1530220503.122838144,330,5
1530220503.135295502,396,6
1530220503.147795360,330,5
1530220503.160384609,330,5
1530220503.172905248,330,5
1530220503.185528214,396,6
1530220503.198122556,396,6
1530220503.210609259,396,6
1530220503.222986372,330,5
1530220503.235567346,396,6
1530220503.247924734,396,6
1530220503.260272886,396,6
1530220503.272748292,396,6
1530220503.285094613,396,6
1530220503.297705646,396,6
1530220503.310077949,330,5
1530220503.322452293,396,6
1530220503.334846428,330,5
1530220503.347396966,330,5
1530220503.359744601,462,7
1530220503.372105773,330,5
1530220503.384421340,330,5
1530220503.396810921,396,6
1530220503.409242103,330,5
1530220503.421713100,396,6
1530220503.434152033,264,4
1530220503.446527209,462,7
1530220503.458903666,396,6
1530220503.471365794,396,6
1530220503.483704184,330,5
1530220503.496184807,264,4
1530220503.508503399,396,6
1530220503.520965075,330,5
1530220503.533458570,330,5
1530220503.545783874,396,6
1530220503.558216061,330,5
1530220503.570633498,330,5
1530220503.583279461,396,6
1530220503.595777413,396,6
1530220503.608181858,330,5
1530220503.620564641,528,8
1530220503.632916177,462,7
1530220503.645514014,330,5
1530220503.658109628,330,5
1530220503.670702626,330,5
1530220503.683245573,264,4
1530220503.695789981,396,6
1530220503.708312159,396,6
1530220503.720885340,330,5
1530220503.733227718,330,5
1530220503.745496102,396,6
1530220503.757822718,396,6
1530220503.770374545,396,6
1530220503.782869540,462,7
1530220503.795339237,330,5
1530220503.807673166,462,7
1530220503.819979864,330,5
1530220503.832508329,330,5
1530220503.844879448,396,6
1530220503.857436401,330,5
1530220503.869859136,462,7
1530220503.882435626,330,5
1530220503.895140717,330,5
1530220503.907486999,396,6
1530220503.920025308,264,4
1530220503.932406577,396,6
1530220503.944814617,396,6
1530220503.957256108,396,6
1530220503.969811643,330,5
1530220503.982459626,330,5
1530220503.994840624,330,5
1530220504.007263657,396,6
1530220504.019798585,330,5
1530220504.032408771,330,5
1530220504.044972247,330,5
1530220504.057270389,396,6
1530220504.069839176,396,6
1530220504.082180973,330,5
1530220504.094754243,396,6
1530220504.107068012,330,5
1530220504.119425207,396,6
1530220504.131767733,396,6
1530220504.144051482,330,5
1530220504.156491065,330,5
1530220504.169069289,462,7
1530220504.181489986,462,7
1530220504.194161203,330,5
1530220504.206681078,462,7
1530220504.219257388,330,5
1530220504.231646813,396,6
1530220504.244231567,330,5
1530220504.256641835,330,5
1530220504.269308045,330,5
1530220504.281847419,330,5
1530220504.294206559,330,5
1530220504.306644430,330,5
1530220504.319142238,396,6
1530220504.331736603,396,6
1530220504.344130163,462,7
1530220504.356481717,396,6
1530220504.368994235,396,6
1530220504.381568593,396,6
1530220504.394196368,396,6
1530220504.406817064,462,7
1530220504.419272322,330,5
1530220504.431871053,330,5
1530220504.444237786,396,6
1530220504.456840024,330,5
1530220504.469153677,396,6
1530220504.481736242,462,7
1530220504.494058731,330,5
1530220504.506686635,330,5
1530220504.519128259,330,5
1530220504.531437816,396,6
1530220504.543729201,330,5
1530220504.556208873,330,5
1530220504.568827862,396,6
1530220504.581348640,330,5
1530220504.593777045,396,6
1530220504.606458612,330,5
1530220504.619102430,330,5
1530220504.631691762,462,7
1530220504.644044023,264,4
1530220504.656435671,330,5
1530220504.668773675,396,6
1530220504.681247498,330,5
1530220504.693794328,330,5
1530220504.706360261,396,6
1530220504.718820612,396,6
1530220504.731314450,396,6
1530220504.743669831,330,5
1530220504.756148309,396,6
1530220504.768530587,462,7
1530220504.781035228,396,6
1530220504.793544167,330,5
1530220504.806073265,396,6
1530220504.818574473,330,5
1530220504.831021761,396,6
1530220504.843470655,396,6
1530220504.855933006,396,6
1530220504.868535633,462,7
1530220504.880910682,264,4
1530220504.893278616,396,6
1530220504.905717510,462,7
1530220504.918146204,330,5
1530220504.930656242,396,6
1530220504.943298183,330,5
1530220504.955978458,396,6
1530220504.968565692,396,6
1530220504.981003476,330,5
1530220504.993397559,330,5
1530220505.005883095,330,5
1530220505.018430304,396,6
1530220505.030882144,462,7
1530220505.043266657,330,5
1530220505.055778711,396,6
1530220505.068125572,396,6
1530220505.080490295,396,6
1530220505.092845702,330,5
1530220505.105259916,330,5
1530220505.117694016,396,6
1530220505.130089785,396,6
1530220505.142642132,330,5
1530220505.155036499,396,6
1530220505.167482712,396,6
1530220505.179907751,330,5
1530220505.192281727,462,7
1530220505.204674313,330,5
1530220505.217260077,396,6
1530220505.229841442,330,5
1530220505.242473062,264,4
1530220505.255135722,396,6
1530220505.267742986,330,5
1530220505.280405829,396,6
1530220505.292841688,396,6
1530220505.305309499,330,5
1530220505.317746692,396,6
1530220505.330246319,330,5
1530220505.342775780,396,6
1530220505.355393407,396,6
1530220505.367788159,462,7
1530220505.380246178,330,5
1530220505.392826763,396,6
1530220505.405296989,330,5
1530220505.417757310,330,5
1530220505.430261303,528,8
1530220505.442947270,396,6
1530220505.455654683,396,6
1530220505.468153432,396,6
1530220505.480669553,330,5
1530220505.493105098,396,6
1530220505.505544768,396,6
1530220505.518149366,396,6
1530220505.530594885,330,5
1530220505.543254077,330,5
1530220505.555749409,330,5
1530220505.568321163,396,6
1530220505.580977805,330,5
1530220505.593441781,396,6
1530220505.605840319,462,7
1530220505.618377824,396,6
1530220505.630833127,396,6
1530220505.643422704,396,6
1530220505.655989364,330,5
1530220505.668451221,396,6
1530220505.680892804,462,7
1530220505.693446393,396,6
1530220505.706026324,330,5
1530220505.718714049,264,4
1530220505.731421421,462,7
1530220505.743796930,396,6
1530220505.756444261,330,5
1530220505.769142855,330,5
1530220505.791222780,396,6
1530220505.803982378,330,5
1530220505.816586367,330,5
1530220505.829282960,396,6
1530220505.841707246,264,4
1530220505.854159231,396,6
1530220505.866831088,396,6
1530220505.879510470,396,6
1530220505.891948998,330,5
1530220505.904520052,396,6
1530220505.916970688,396,6
1530220505.929413405,330,5
1530220505.941867641,330,5
1530220505.954494170,330,5
1530220505.967067026,396,6
1530220505.979736839,330,5
1530220505.992222845,396,6
1530220506.004756801,330,5
1530220506.017330884,264,4
1530220506.029786094,462,7
1530220506.042362305,396,6
1530220506.054935209,396,6
1530220506.067504342,396,6
1530220506.079959701,198,3
1530220506.092410498,264,4
1530220506.104841009,396,6
1530220506.117523470,396,6
1530220506.130064707,330,5
1530220506.142724361,330,5
1530220506.155218379,330,5
1530220506.167636771,396,6
1530220506.180151606,330,5
1530220506.192722186,330,5
1530220506.205451491,330,5
1530220506.217967855,396,6
1530220506.230661205,462,7
1530220506.243214189,396,6
1530220506.255870365,396,6
1530220506.268428755,396,6
1530220506.280854531,264,4
1530220506.293288462,396,6
1530220506.305987234,330,5
1530220506.318487885,396,6
1530220506.331153577,396,6
1530220506.343824724,264,4
1530220506.356352097,462,7
1530220506.369011066,330,5
1530220506.381673951,330,5
1530220506.394315094,330,5
1530220506.407018832,264,4
1530220506.419698201,462,7
1530220506.432331516,330,5
1530220506.445008362,330,5
1530220506.457531894,396,6
1530220506.470308720,330,5
1530220506.482918743,330,5
1530220506.495566396,396,6
1530220506.508264335,396,6
1530220506.520814793,396,6
1530220506.533539978,462,7
1530220506.546333816,396,6
1530220506.559214473,396,6
1530220506.571882726,396,6
1530220506.584473345,330,5
1530220506.597135608,396,6
1530220506.609787912,330,5
1530220506.622383647,396,6
1530220506.635067832,330,5
1530220506.647718314,330,5
1530220506.660392147,330,5
1530220506.673007196,330,5
1530220506.685609916,396,6
1530220506.698221500,330,5
1530220506.710887926,264,4
1530220506.723505640,462,7
1530220506.736186788,330,5
1530220506.748754556,396,6
1530220506.761244343,330,5
1530220506.774107406,462,7
1530220506.786659537,330,5
1530220506.799516532,330,5
1530220506.812037233,396,6
1530220506.824588319,330,5
1530220506.837304441,462,7
1530220506.850060639,396,6
1530220506.862684883,396,6
1530220506.875295580,396,6
1530220506.888061431,330,5
1530220506.900579782,330,5
1530220506.913236901,396,6
1530220506.925939134,330,5
1530220506.938529306,396,6
1530220506.951250949,330,5
1530220506.963746828,330,5
1530220506.976276302,462,7
1530220506.988833191,396,6
1530220507.001581229,396,6
1530220507.014196934,462,7
1530220507.026722972,264,4
1530220507.039343871,396,6
1530220507.051772276,396,6
1530220507.064307595,396,6
1530220507.077041636,396,6
1530220507.089533304,264,4
1530220507.102094103,396,6
1530220507.114867138,462,7
1530220507.127638695,396,6
1530220507.140427056,396,6
1530220507.153146065,330,5
1530220507.165765560,330,5
1530220507.178304435,396,6
1530220507.190935605,330,5
1530220507.203616305,330,5
1530220507.216244651,396,6
1530220507.228922130,330,5
1530220507.241565140,396,6
1530220507.254361686,330,5
1530220507.267168159,330,5
1530220507.279958830,396,6
1530220507.292478639,330,5
1530220507.304979126,396,6
1530220507.317621398,396,6
1530220507.330212749,330,5
1530220507.342986109,396,6
1530220507.355725454,396,6
1530220507.368282382,396,6
1530220507.380907823,330,5
1530220507.393403961,330,5
1530220507.406066105,396,6
1530220507.418742533,330,5
1530220507.431564671,330,5
1530220507.444151798,396,6
1530220507.456768373,330,5
1530220507.469259950,396,6
1530220507.481893141,330,5
1530220507.494642222,396,6
1530220507.507265323,396,6
1530220507.519858887,264,4
1530220507.532551986,264,4
1530220507.545050573,330,5
1530220507.557518463,396,6
1530220507.570082391,330,5
1530220507.582785116,396,6
1530220507.595339162,330,5
1530220507.608016075,330,5
1530220507.620615212,330,5
1530220507.633147417,330,5
1530220507.645651477,330,5
1530220507.658365552,396,6
1530220507.670989426,396,6
1530220507.683786782,396,6
1530220507.696480331,396,6
1530220507.709046570,264,4
1530220507.721643265,396,6
1530220507.734228522,396,6
1530220507.747123326,396,6
1530220507.759730603,330,5
1530220507.772483701,264,4
1530220507.785193702,330,5
1530220507.797854627,330,5
1530220507.810518400,396,6
1530220507.823225501,330,5
1530220507.835964693,396,6
1530220507.848775794,396,6
1530220507.861343596,330,5
1530220507.873850608,396,6
1530220507.886442640,330,5
1530220507.899044006,264,4
1530220507.911639732,396,6
1530220507.924284085,330,5
1530220507.936837672,330,5
1530220507.949376763,330,5
1530220507.962080030,396,6
1530220507.974682079,330,5
1530220507.987296234,396,6
1530220508.000004686,396,6
1530220508.012656128,396,6
1530220508.025276301,396,6
1530220508.038025523,462,7
1530220508.050628296,396,6
1530220508.063421535,396,6
1530220508.076041759,396,6
1530220508.088843827,330,5
1530220508.101370748,396,6
1530220508.113947454,330,5
1530220508.126593678,330,5
1530220508.139228374,330,5
1530220508.151956308,330,5
1530220508.164518033,330,5
1530220508.177033259,396,6
1530220508.189544365,396,6
1530220508.202155315,330,5
1530220508.214845092,264,4
1530220508.227665743,330,5
1530220508.240453736,396,6
1530220508.253286779,396,6
1530220508.266159759,396,6
1530220508.278966178,462,7
1530220508.291598875,396,6
1530220508.304191744,396,6
1530220508.316812889,396,6
1530220508.329647493,264,4
1530220508.342249890,462,7
1530220508.355065574,396,6
1530220508.367730378,396,6
1530220508.380364714,396,6
1530220508.392988247,264,4
1530220508.405748256,396,6
1530220508.418503390,396,6
1530220508.431406132,330,5
1530220508.444185415,330,5
1530220508.456942156,396,6
1530220508.469548051,330,5
1530220508.482194530,396,6
1530220508.494842081,396,6
1530220508.507692481,330,5
1530220508.520268201,264,4
1530220508.532852519,66,1
1530220508.545553468,0,0
1530220508.558095318,0,0
1530220508.570803288,132,2
1530220508.583650194,132,2
1530220508.596377981,0,0
1530220508.609105220,0,0
1530220508.621742515,132,2
1530220508.634550105,132,2
1530220508.647124262,0,0
1530220508.659778959,0,0
1530220508.672378520,66,1
1530220508.684859907,132,2
1530220508.697480274,132,2
1530220508.710137185,0,0
1530220508.722762942,0,0
1530220508.735345884,132,2
1530220508.747926097,330,5
1530220508.760559281,396,6
1530220508.773408619,330,5
1530220508.785991131,396,6
1530220508.798828328,264,4
1530220508.811492839,264,4
1530220508.824231749,330,5
1530220508.837036733,264,4
1530220508.849817761,330,5
1530220508.862533290,396,6
1530220508.875301897,264,4
1530220508.887963714,264,4
1530220508.900724601,330,5
1530220508.913310925,264,4
1530220508.926022708,264,4
1530220508.938910575,396,6
1530220508.951703578,264,4
1530220508.964358588,264,4
1530220508.977186049,330,5
1530220508.989755296,264,4
1530220509.002455644,330,5
1530220509.015430494,330,5
1530220509.028009377,330,5
1530220509.040830560,330,5
1530220509.053487011,330,5
1530220509.066364789,330,5
1530220509.079063326,330,5
1530220509.091800855,264,4
1530220509.104413384,330,5
1530220509.117220827,330,5
1530220509.130175691,264,4
1530220509.142916221,330,5
1530220509.155604931,330,5
1530220509.168183065,462,7
1530220509.180816712,330,5
1530220509.193559049,330,5
1530220509.206177428,264,4
1530220509.219115822,330,5
1530220509.231716474,330,5
1530220509.244643711,264,4
1530220509.257331808,330,5
1530220509.270042477,330,5
1530220509.282844555,264,4
1530220509.295537698,396,6
1530220509.308299152,330,5
1530220509.320997416,264,4
1530220509.333718275,330,5
1530220509.346557222,330,5
1530220509.359498889,330,5
1530220509.372211706,264,4
1530220509.384872537,264,4
1530220509.397564664,330,5
1530220509.410519956,264,4
1530220509.423435725,330,5
1530220509.436155441,330,5
1530220509.448869350,330,5
1530220509.461684914,330,5
1530220509.474496910,264,4
1530220509.487406039,264,4
1530220509.500053750,330,5
1530220509.512853519,264,4
1530220509.525634813,264,4
1530220509.538342017,330,5
1530220509.551120932,264,4
1530220509.563776995,264,4
1530220509.576626073,330,5
1530220509.589337984,330,5
1530220509.601993546,264,4
1530220509.614599629,396,6
1530220509.627306147,264,4
1530220509.639856813,264,4
1530220509.652571141,330,5
1530220509.665171394,396,6
1530220509.677794823,264,4
1530220509.690450270,330,5
1530220509.703155825,330,5
1530220509.715908653,264,4
1530220509.728638338,330,5
1530220509.741373751,330,5
1530220509.754261353,264,4
1530220509.767249884,330,5
1530220509.779973456,330,5
1530220509.792634159,264,4
1530220509.805377541,396,6
1530220509.818041361,264,4
1530220509.830752603,264,4
1530220509.843552305,330,5
1530220509.856318169,264,4
1530220509.868893781,264,4
1530220509.881533160,330,5
1530220509.894488560,264,4
1530220509.907261467,264,4
1530220509.919900483,330,5
1530220509.932682649,264,4
1530220509.945293177,264,4
1530220509.958107831,330,5
1530220509.970821144,330,5
1530220509.983609014,330,5
1530220509.996262110,330,5
1530220510.008940979,264,4
1530220510.021628309,264,4
1530220510.034343871,330,5
1530220510.047212708,330,5
1530220510.059941765,330,5
1530220510.072484946,330,5
1530220510.085207815,264,4
1530220510.097788346,264,4
1530220510.110508248,330,5
1530220510.123211300,264,4
1530220510.135847475,330,5
1530220510.148662865,396,6
1530220510.161328717,264,4
1530220510.173900570,330,5
1530220510.186687006,396,6
1530220510.199320828,330,5
1530220510.211867636,264,4
1530220510.224477983,264,4
1530220510.237097300,330,5
1530220510.249882120,264,4
1530220510.262643110,264,4
1530220510.275342698,396,6
1530220510.287971125,264,4
1530220510.300676431,330,5
