ts, Backlog in Bytes, Backlog in packets
1530893213.447072182,94,1
1530893213.460069264,180,2
1530893213.473091251,86,1
1530893213.485849717,180,2
1530893213.498629242,188,2
1530893213.511601975,188,2
1530893213.524599867,180,2
1530893213.537353860,274,3
1530893213.550308659,274,3
1530893213.563299720,274,3
1530893213.576193852,266,3
1530893213.589117501,180,2
1530893213.601909517,226,3
1530893213.614939126,156,2
1530893213.627918910,234,3
1530893213.640683017,0,0
1530893213.653578819,156,2
1530893213.666291907,222,3
1530893213.679327488,86,1
1530893213.692242988,0,0
1530893213.705208144,156,2
1530893213.718102825,156,2
1530893213.730953091,210,3
1530893213.743747082,242,3
1530893213.756692584,66,1
1530893213.769440864,242,3
1530893213.782426398,658,7
1530893213.795418105,1112,12
1530893213.808311975,1104,12
1530893213.821194030,908,10
1530893213.834286417,540,6
1530893213.847358605,78,1
1530893213.860341309,230,3
1530893213.873157519,156,2
1530893213.886039506,164,2
1530893213.898904209,0,0
1530893213.911736521,0,0
1530893213.924629934,66,1
1530893213.937446114,66,1
1530893213.950185753,144,2
1530893213.963154168,66,1
1530893213.976201562,0,0
1530893213.989082910,156,2
1530893214.001815425,156,2
1530893214.014653836,164,2
1530893214.027529535,66,1
1530893214.040505606,78,1
1530893214.053169520,210,3
1530893214.065904962,86,1
1530893214.078627181,1068,12
1530893214.091483172,1496,16
1530893214.104257560,786,9
1530893214.117293653,814,9
1530893214.130054758,422,5
1530893214.142962324,222,3
1530893214.155816599,78,1
1530893214.168730436,78,1
1530893214.181706400,164,2
1530893214.194707403,164,2
1530893214.207711536,144,2
1530893214.220440647,144,2
1530893214.233137556,0,0
1530893214.246089195,210,3
1530893214.258873607,222,3
1530893214.271689011,78,1
1530893214.284485223,164,2
1530893214.297309359,438,5
1530893214.310176678,846,9
1530893214.323117295,1598,17
1530893214.335915311,1276,14
1530893214.348726721,1018,11
1530893214.361671144,932,10
1530893214.374540542,1308,14
1530893214.387507786,1010,11
1530893214.400441131,1182,13
1530893214.413301182,496,6
1530893214.426037394,386,5
1530893214.438927444,0,0
1530893214.451662657,86,1
1530893214.464601812,316,4
1530893214.477447246,66,1
1530893214.490284834,0,0
1530893214.503142762,144,2
1530893214.515929069,66,1
1530893214.528721202,198,3
1530893214.541571073,144,2
1530893214.554550058,0,0
1530893214.567433902,78,1
1530893214.580396166,78,1
1530893214.593243897,78,1
1530893214.606102197,66,1
1530893214.618906812,0,0
1530893214.631670820,0,0
1530893214.644626829,0,0
1530893214.657410314,0,0
1530893214.670339660,0,0
1530893214.683225070,78,1
1530893214.696139602,66,1
1530893214.709046179,250,3
1530893214.721987677,1128,12
1530893214.734829323,470,5
1530893214.747710538,1880,20
1530893214.760714004,1684,18
1530893214.773547202,1206,13
1530893214.786325835,418,5
1530893214.799298402,386,5
1530893214.812382631,406,5
1530893214.825224979,156,2
1530893214.838013105,132,2
1530893214.850997971,66,1
1530893214.863800553,66,1
1530893214.876671945,312,4
1530893214.889404465,222,3
1530893214.902234127,132,2
1530893214.915061353,66,1
1530893214.928110289,78,1
1530893214.940859663,222,3
1530893214.953771208,78,1
1530893214.966587976,78,1
1530893214.979369668,144,2
1530893214.992227821,366,5
1530893215.005116355,144,2
1530893215.017899088,144,2
1530893215.030886936,0,0
1530893215.043727991,144,2
1530893215.056570462,156,2
1530893215.069241453,0,0
1530893215.082065041,0,0
1530893215.095043582,164,2
1530893215.108035138,172,2
1530893215.120940045,156,2
1530893215.133799027,78,1
1530893215.146614294,156,2
1530893215.159544425,0,0
1530893215.172443468,0,0
1530893215.185188239,86,1
1530893215.198101612,86,1
1530893215.211072567,266,3
1530893215.223989965,86,1
1530893215.236824299,78,1
1530893215.249818829,0,0
1530893215.262533103,78,1
1530893215.275373322,156,2
1530893215.288160242,0,0
1530893215.301248889,242,3
1530893215.314103684,144,2
1530893215.326988531,144,2
1530893215.339949196,144,2
1530893215.352690736,288,4
1530893215.365428354,144,2
1530893215.378356583,0,0
1530893215.391150066,156,2
1530893215.404152130,230,3
1530893215.417077302,66,1
1530893215.429963041,144,2
1530893215.442828344,78,1
1530893215.455836359,0,0
1530893215.468791051,230,3
1530893215.481887103,342,5
1530893215.494698917,156,2
1530893215.507495963,78,1
1530893215.520398774,78,1
1530893215.533221731,156,2
1530893215.546185529,132,2
1530893215.559091749,222,3
1530893215.571945036,78,1
1530893215.584801825,78,1
1530893215.597742290,66,1
1530893215.610567074,0,0
1530893215.623534403,144,2
1530893215.636310712,132,2
1530893215.649242138,222,3
1530893215.662239234,132,2
1530893215.674987109,156,2
1530893215.687844486,0,0
1530893215.700789831,0,0
1530893215.713754542,78,1
1530893215.726532020,320,4
1530893215.739312419,164,2
1530893215.752332103,86,1
1530893215.765364128,172,2
1530893215.778238118,172,2
1530893215.791266257,422,5
1530893215.804233497,250,3
1530893215.817081591,78,1
1530893215.829960045,180,2
1530893215.842773754,258,3
1530893215.855789536,86,1
1530893215.868790787,78,1
1530893215.881505333,156,2
1530893215.894312438,156,2
1530893215.907305680,78,1
1530893215.920211389,86,1
1530893215.933087632,86,1
1530893215.945979436,0,0
1530893215.958928512,296,4
1530893215.971961730,0,0
1530893215.984909853,132,2
1530893215.997766651,66,1
1530893216.010615471,222,3
1530893216.023572228,296,4
1530893216.036393104,442,5
1530893216.049330690,1496,16
1530893216.062408116,752,8
1530893216.075263064,188,2
1530893216.088086181,188,2
1530893216.101040601,0,0
1530893216.113933074,0,0
1530893216.126649800,0,0
1530893216.139372661,0,0
1530893216.152171070,0,0
1530893216.164872133,0,0
1530893216.177717681,0,0
1530893216.190574244,94,1
1530893216.203602446,188,2
1530893216.216713320,94,1
1530893216.229462982,282,3
1530893216.242261407,0,0
1530893216.255053817,0,0
1530893216.267821847,156,2
1530893216.280814289,164,2
1530893216.293778605,86,1
1530893216.306776754,198,3
1530893216.319771774,276,4
1530893216.332613315,132,2
1530893216.345373151,144,2
1530893216.358127307,156,2
1530893216.370878104,144,2
1530893216.383871138,164,2
1530893216.396820381,78,1
1530893216.409601076,78,1
1530893216.422426108,78,1
1530893216.435341146,132,2
1530893216.448116719,144,2
1530893216.460923841,144,2
1530893216.473870124,230,3
1530893216.486842107,532,6
1530893216.499870360,1316,14
1530893216.512798702,1158,13
1530893216.525846596,830,9
1530893216.538790786,1088,12
1530893216.551695032,410,5
1530893216.564797316,0,0
1530893216.577745379,86,1
1530893216.590624907,66,1
1530893216.603527618,0,0
1530893216.616330047,164,2
1530893216.629184750,78,1
1530893216.642239036,210,3
1530893216.654980593,300,4
1530893216.667811815,720,8
1530893216.680645818,1488,16
1530893216.693627070,2350,25
1530893216.706438644,1370,15
1530893216.719230376,978,11
1530893216.732330898,924,10
1530893216.745142912,790,9
1530893216.757982803,728,8
1530893216.770707084,728,8
1530893216.783478154,900,10
1530893216.796494273,532,6
1530893216.809230892,704,8
1530893216.822264691,790,9
1530893216.835269511,352,4
1530893216.848162391,180,2
1530893216.861126690,744,8
1530893216.874024234,438,5
1530893216.886991729,390,5
1530893216.899740697,652,8
1530893216.912776371,144,2
1530893216.925812403,276,4
1530893216.938869649,144,2
1530893216.951810073,144,2
1530893216.964631182,300,4
1530893216.977478216,234,3
1530893216.990397482,78,1
1530893217.003117472,234,3
1530893217.016063636,144,2
1530893217.029099639,0,0
1530893217.042147076,78,1
1530893217.054837778,78,1
1530893217.067766910,66,1
1530893217.080722602,66,1
1530893217.093647641,66,1
1530893217.106407529,66,1
1530893217.119324350,78,1
1530893217.132206218,0,0
1530893217.145197859,86,1
1530893217.158023783,144,2
1530893217.170956410,144,2
1530893217.183894433,242,3
1530893217.196758804,78,1
1530893217.209681589,156,2
1530893217.222447829,78,1
1530893217.235453101,164,2
1530893217.248341872,86,1
