ts,in_queue (size), in_queue (number)
1530632189.151012170,10598,7
1530632189.163835377,10598,7
1530632189.176525423,12112,8
1530632189.189269930,9084,6
1530632189.202241800,10598,6
1530632189.214955249,9084,5
1530632189.227833327,10598,5
1530632189.240566725,12112,5
1530632189.253438668,12112,5
1530632189.266151349,10598,4
1530632189.279066420,10598,4
1530632189.291989226,7570,3
1530632189.304677963,7570,3
1530632189.317470751,6056,3
1530632189.330329505,6056,3
1530632189.343181713,4542,3
1530632189.355969957,4542,3
1530632189.368616783,4542,3
1530632189.381257234,4542,3
1530632189.394104747,4542,3
1530632189.406852586,4542,3
1530632189.419540159,3028,2
1530632189.432394096,3028,2
1530632189.445204338,3028,2
1530632189.457960703,4542,2
1530632189.470759203,4542,2
1530632189.483565613,6056,3
1530632189.496299766,6056,3
1530632189.509182957,4542,2
1530632189.521930422,4542,2
1530632189.534664165,7570,3
1530632189.547445329,7570,3
1530632189.560313941,9084,3
1530632189.572991854,9084,3
1530632189.585891584,9084,3
1530632189.598758901,12112,4
1530632189.611573418,9084,3
1530632189.624204281,12112,4
1530632189.636916547,12112,4
1530632189.649698960,12112,4
1530632189.662430012,12112,4
1530632189.675362969,12112,4
1530632189.688279721,13626,5
1530632189.700965592,12112,5
1530632189.713676440,13626,6
1530632189.726375447,12112,6
1530632189.739235977,15140,7
1530632189.751951051,15140,7
1530632189.764643248,18168,8
1530632189.777339941,15140,7
1530632189.790204950,15140,7
1530632189.802919148,16654,7
1530632189.815569062,18168,7
1530632189.828320831,16654,6
1530632189.841045065,19682,7
1530632189.853665188,19682,7
1530632189.866366344,19682,7
1530632189.879199158,19682,7
1530632189.891804459,19682,7
1530632189.904565205,18168,6
1530632189.917269919,18168,6
1530632189.930049802,15140,5
1530632189.942791971,18168,6
1530632189.955523230,18168,6
1530632189.968365934,18168,6
1530632189.981118571,18168,6
1530632189.993863752,18168,6
1530632190.006624544,15140,5
1530632190.019502631,15140,5
1530632190.032374478,13626,5
1530632190.045062202,15140,6
1530632190.057964101,12112,5
1530632190.070706019,15140,6
1530632190.083582144,15140,6
1530632190.096603107,15140,6
1530632190.109531425,15140,6
1530632190.122472313,15140,6
1530632190.135479441,16654,6
1530632190.148295253,15140,5
1530632190.161120481,18168,6
1530632190.173813718,18168,6
1530632190.186633492,18168,6
1530632190.199413542,15140,5
1530632190.212081208,18168,6
1530632190.224933717,18168,6
1530632190.237810240,18168,6
1530632190.250688321,18168,6
1530632190.263546446,18168,6
1530632190.276297162,18168,6
1530632190.289067884,18168,6
1530632190.301761341,18168,6
1530632190.314639396,18168,6
1530632190.327499662,18168,6
1530632190.340409386,15140,5
1530632190.353132834,15140,5
1530632190.365904529,13626,5
1530632190.378565321,15140,6
1530632190.391466510,15140,6
1530632190.404167133,15140,6
1530632190.416993484,15140,6
1530632190.429912899,18168,7
1530632190.442740141,15140,6
1530632190.455537275,18168,7
1530632190.468209823,16654,7
1530632190.481081060,16654,7
1530632190.493771695,18168,7
1530632190.506726935,18168,7
1530632190.519755755,18168,7
1530632190.532510172,18168,7
1530632190.545155579,18168,7
1530632190.557829086,15140,6
1530632190.570631089,18168,7
1530632190.583548846,15140,6
1530632190.596284621,16654,6
1530632190.609021406,18168,6
1530632190.621824701,18168,6
1530632190.634782584,18168,6
1530632190.647654149,18168,6
1530632190.660305801,18168,6
1530632190.673120434,18168,6
1530632190.686030977,15140,5
1530632190.698837543,15140,5
1530632190.711767670,12112,4
1530632190.724514352,12112,4
1530632190.737264796,10598,4
1530632190.750129323,12112,5
1530632190.762916418,10598,5
1530632190.775814674,9084,5
1530632190.788571642,10598,6
1530632190.801453418,9084,6
1530632190.814284279,9084,6
1530632190.827274746,9084,6
1530632190.839842195,9084,6
1530632190.852519974,9084,6
1530632190.865313040,9084,6
1530632190.878116976,9084,6
1530632190.890918364,10598,7
1530632190.903766581,10598,7
1530632190.916651644,10598,7
1530632190.929434816,10598,7
1530632190.942209911,10598,7
1530632190.955224489,10598,7
1530632190.967872999,10598,7
1530632190.980844667,12112,7
1530632190.993691174,9084,5
1530632191.006581563,10598,5
1530632191.019559796,12112,5
1530632191.032401363,10598,4
1530632191.045115625,9084,3
1530632191.057873444,10598,4
1530632191.070893156,9084,4
1530632191.083685043,10598,5
1530632191.096274002,9084,5
1530632191.109084229,12112,7
1530632191.121924932,10598,7
1530632191.134718225,10598,7
1530632191.147558894,10598,7
1530632191.160428737,10598,7
1530632191.173056668,10598,7
1530632191.185878647,10598,7
1530632191.198823100,10598,7
1530632191.211534536,10598,7
1530632191.224258888,9084,6
1530632191.237086979,9084,6
1530632191.249919510,9084,6
1530632191.262839099,9084,6
1530632191.275732087,10598,6
1530632191.288498660,12112,6
1530632191.301101511,10598,5
1530632191.313774829,12112,5
1530632191.326402942,10598,4
1530632191.339211243,9084,3
1530632191.351865509,10598,4
1530632191.364545478,9084,4
1530632191.377179523,10598,5
1530632191.390089516,9084,5
1530632191.402852679,10598,6
1530632191.415513726,10598,7
1530632191.428199896,10598,7
1530632191.440895153,10598,7
1530632191.453706462,10598,7
1530632191.466434486,9084,6
1530632191.479273289,9084,6
1530632191.492109279,9084,6
1530632191.505027806,9084,6
1530632191.517711427,9084,6
1530632191.530582347,9084,6
1530632191.543325450,9084,6
1530632191.556084185,9084,6
1530632191.568770825,9084,6
1530632191.581597587,9084,6
1530632191.594586199,9084,6
1530632191.607364091,10598,6
1530632191.620134737,12112,6
1530632191.633009965,10598,5
1530632191.645974053,10598,5
1530632191.658899526,10598,5
1530632191.671682009,10598,5
1530632191.684350968,9084,5
1530632191.697040400,10598,6
1530632191.709679205,9084,6
1530632191.722452040,9084,6
1530632191.735401534,9084,6
1530632191.748055691,9084,6
1530632191.760768046,10598,7
1530632191.773477046,9084,6
1530632191.786177936,10598,7
1530632191.798992952,10598,7
1530632191.811869704,10598,7
1530632191.824484638,10598,7
1530632191.837239528,10598,7
1530632191.849945737,10598,7
1530632191.862732709,12112,8
1530632191.875525755,12112,8
1530632191.888186621,12112,8
1530632191.901003975,13626,8
1530632191.913609513,15140,8
1530632191.926572767,12112,6
1530632191.939497586,13626,6
1530632191.952196624,12112,5
1530632191.964987369,12112,5
1530632191.977855974,12112,5
1530632191.990800212,13626,6
1530632192.003745491,10598,5
1530632192.016367855,12112,6
1530632192.029068276,10598,6
1530632192.041947426,13626,8
1530632192.054746408,10598,7
1530632192.067513351,10598,7
1530632192.080391811,12112,8
1530632192.093012487,12112,8
1530632192.106024583,12112,8
1530632192.118773370,12112,8
1530632192.131706933,12112,8
1530632192.144455295,10598,7
1530632192.157299748,12112,8
1530632192.170156630,12112,8
1530632192.182927796,12112,8
1530632192.195807113,12112,8
1530632192.208617112,13626,8
1530632192.221431994,12112,7
1530632192.234177866,10598,6
1530632192.247167427,10598,6
1530632192.259951864,10598,6
1530632192.272656238,12112,7
1530632192.285407876,12112,7
1530632192.298131202,12112,7
1530632192.311096879,12112,7
1530632192.323865121,10598,7
1530632192.336618378,12112,8
1530632192.349586072,12112,8
1530632192.362249889,10598,7
1530632192.375003035,10598,7
1530632192.387805885,10598,7
1530632192.400573389,10598,7
1530632192.413306064,10598,7
1530632192.426242386,12112,8
1530632192.438932823,12112,8
1530632192.451698489,12112,8
1530632192.464466262,12112,8
1530632192.477078094,13626,8
1530632192.489804967,15140,8
1530632192.502500123,13626,7
1530632192.515288114,13626,7
1530632192.528163116,13626,7
1530632192.540901950,13626,7
1530632192.553611724,13626,7
1530632192.566495035,13626,7
1530632192.579266853,13626,7
1530632192.591960244,12112,7
1530632192.604870147,12112,8
1530632192.617573096,12112,8
1530632192.630610348,10598,7
1530632192.643444864,12112,8
1530632192.656420052,10598,7
1530632192.669048133,10598,7
1530632192.681948662,10598,7
1530632192.694651079,10598,7
1530632192.707615375,10598,7
1530632192.720440963,12112,8
1530632192.733029550,10598,7
1530632192.745624024,12112,7
1530632192.758314346,12112,7
1530632192.771103402,13626,7
1530632192.783867748,13626,7
1530632192.796663544,13626,7
1530632192.809369351,13626,7
1530632192.822144826,12112,6
1530632192.834894174,9084,5
1530632192.847610916,10598,6
1530632192.860351098,12112,7
1530632192.872951937,10598,7
1530632192.885628097,10598,7
1530632192.898366088,10598,7
1530632192.911047628,10598,7
1530632192.923819231,10598,7
1530632192.936607364,10598,7
1530632192.949310351,10598,7
1530632192.962115000,12112,8
1530632192.974807329,12112,8
1530632192.987680422,12112,8
1530632193.000619937,12112,8
1530632193.013350820,13626,8
1530632193.026238065,15140,8
1530632193.039205525,16654,8
1530632193.051889877,15140,7
1530632193.064688334,16654,7
1530632193.077399809,13626,5
1530632193.090265143,12112,4
1530632193.103045946,12112,4
1530632193.115808842,9084,3
1530632193.128595033,10598,4
1530632193.141362997,9084,4
1530632193.154275304,12112,6
1530632193.167231860,10598,6
1530632193.180112975,12112,7
1530632193.192943155,10598,7
1530632193.205750634,10598,7
1530632193.218482761,10598,7
1530632193.231271852,10598,7
1530632193.243898886,12112,8
1530632193.256741594,12112,8
1530632193.269622224,12112,8
1530632193.282412851,12112,8
1530632193.295517445,10598,7
1530632193.308255411,12112,7
1530632193.321039965,13626,7
1530632193.333753230,12112,6
1530632193.346634700,12112,6
1530632193.359534240,12112,6
1530632193.372403988,12112,6
1530632193.385217855,12112,6
1530632193.398178640,10598,6
1530632193.411032432,10598,6
1530632193.423735672,12112,7
1530632193.436455760,9084,6
1530632193.449181525,9084,6
1530632193.462167648,10598,7
1530632193.475135295,10598,7
1530632193.488048360,10598,7
1530632193.500722290,9084,6
1530632193.513560564,9084,6
1530632193.526536174,9084,6
1530632193.539387675,10598,7
1530632193.552026418,10598,7
1530632193.564893741,10598,7
1530632193.577614544,10598,7
1530632193.590593229,10598,7
1530632193.603428966,10598,7
1530632193.616162125,12112,7
1530632193.628800122,13626,7
1530632193.641602779,15140,7
1530632193.654368708,13626,6
1530632193.667404814,12112,5
1530632193.680231342,12112,5
1530632193.692939744,10598,4
1530632193.705611056,10598,4
1530632193.718377671,10598,5
1530632193.731221188,9084,5
1530632193.743957986,10598,6
1530632193.756709849,9084,6
1530632193.769499386,9084,6
1530632193.782252099,9084,6
1530632193.795203542,9084,6
1530632193.807896472,9084,6
1530632193.820624578,9084,6
1530632193.833488975,9084,6
1530632193.846167550,9084,6
1530632193.858902585,10598,7
1530632193.871751627,10598,7
1530632193.884555248,10598,7
1530632193.897216383,12112,7
1530632193.910019623,12112,7
1530632193.922746343,13626,7
1530632193.935564965,15140,7
1530632193.948227426,13626,6
1530632193.961101780,10598,4
1530632193.974003094,12112,5
1530632193.987024472,10598,5
1530632193.999821018,10598,5
1530632194.012530860,12112,6
1530632194.025148072,9084,5
1530632194.038044903,10598,6
1530632194.050781323,9084,6
1530632194.063513364,9084,6
1530632194.076359638,10598,7
1530632194.089125911,10598,7
1530632194.101763646,10598,7
1530632194.114482101,10598,7
1530632194.127303871,10598,7
1530632194.140122467,10598,7
1530632194.152956356,10598,7
1530632194.165617946,10598,7
1530632194.178323413,12112,7
1530632194.191108177,13626,7
1530632194.203824565,13626,6
1530632194.216761430,12112,5
1530632194.229371394,13626,5
1530632194.242155998,12112,4
1530632194.254985774,12112,4
1530632194.267749798,9084,3
1530632194.280667021,10598,4
1530632194.293503407,9084,4
1530632194.306222024,10598,5
1530632194.319004860,9084,5
1530632194.331800544,12112,7
1530632194.344480895,10598,7
1530632194.357470144,10598,7
1530632194.370227842,10598,7
1530632194.383020834,10598,7
1530632194.395909646,10598,7
1530632194.408829716,10598,7
1530632194.421692359,9084,6
1530632194.434560373,9084,6
1530632194.447314327,9084,6
1530632194.460027582,9084,6
1530632194.472871322,10598,7
1530632194.485802119,10598,7
1530632194.498591635,10598,7
1530632194.511431056,12112,7
1530632194.524329854,10598,6
1530632194.537006219,12112,6
1530632194.549680610,10598,5
1530632194.562465518,10598,5
1530632194.575431006,10598,5
1530632194.588195936,10598,5
1530632194.601118401,12112,6
1530632194.613707885,10598,6
1530632194.626579052,12112,7
1530632194.639338883,9084,6
1530632194.652096086,9084,6
1530632194.664696183,9084,6
1530632194.677354426,9084,6
1530632194.690295583,9084,6
1530632194.703158180,10598,7
1530632194.716101460,10598,7
1530632194.728787188,10598,7
1530632194.741393772,10598,7
1530632194.754133983,10598,7
1530632194.766942929,10598,7
1530632194.779707647,13626,8
1530632194.792586684,12112,7
1530632194.805426646,15140,8
1530632194.818123614,13626,7
1530632194.830857057,15140,7
1530632194.843679605,13626,6
1530632194.856506989,13626,6
1530632194.869178312,13626,6
1530632194.882026031,12112,6
1530632194.895036093,13626,7
1530632194.907764551,10598,6
1530632194.920495899,12112,7
1530632194.933165301,12112,7
1530632194.945989198,9084,6
1530632194.958995088,9084,6
1530632194.971746498,10598,7
1530632194.984550729,10598,7
1530632194.997173121,10598,7
1530632195.010089130,10598,7
1530632195.022853883,10598,7
1530632195.035744044,10598,7
1530632195.048449651,10598,7
1530632195.061156409,13626,8
1530632195.073877104,12112,7
1530632195.086741976,13626,7
1530632195.099526203,13626,6
1530632195.112474751,13626,6
1530632195.125140058,13626,6
1530632195.137879893,12112,5
1530632195.150881011,13626,6
1530632195.163732775,10598,5
1530632195.176350974,12112,6
1530632195.189205592,10598,6
1530632195.202055273,13626,8
1530632195.214923605,10598,7
1530632195.227832156,12112,8
1530632195.240558074,12112,8
1530632195.253181556,10598,7
1530632195.266087242,10598,7
1530632195.278819052,12112,8
1530632195.291757011,12112,8
1530632195.304432995,12112,8
1530632195.317160377,12112,8
1530632195.329978182,10598,7
1530632195.342994590,10598,7
1530632195.355805495,13626,8
1530632195.368614396,12112,7
1530632195.381318525,13626,7
1530632195.394317110,15140,7
1530632195.407168004,13626,6
1530632195.419851498,12112,5
1530632195.432560551,10598,4
1530632195.445240006,10598,4
1530632195.457966258,10598,4
1530632195.470806304,9084,4
1530632195.483663855,10598,5
1530632195.496434169,9084,5
1530632195.509391403,10598,6
1530632195.522123964,9084,6
1530632195.534949389,10598,7
1530632195.547830905,9084,6
1530632195.560534510,9084,6
1530632195.573173558,9084,6
1530632195.586104344,9084,6
1530632195.598822077,9084,6
1530632195.611720540,10598,7
1530632195.624508521,10598,7
1530632195.637116104,10640,8
1530632195.649718804,12154,8
1530632195.662390291,10640,7
1530632195.675313891,12154,7
1530632195.688024173,13668,7
1530632195.700868350,12154,6
1530632195.713733971,12154,6
1530632195.726654144,10598,4
1530632195.739504160,10598,4
1530632195.752192800,9084,4
1530632195.765059479,10598,5
1530632195.777738948,9084,5
1530632195.790602633,9084,6
1530632195.803513025,9084,6
1530632195.816095368,9084,6
1530632195.828987357,9084,6
1530632195.841875119,9084,6
1530632195.854612912,9084,6
1530632195.867543193,9084,6
1530632195.880436347,9084,6
1530632195.893187747,9084,6
1530632195.906072823,9084,6
1530632195.919123086,9084,6
1530632195.931916044,10598,7
1530632195.944693709,10598,7
1530632195.957378295,10598,7
1530632195.970166511,12112,7
1530632195.982905120,13626,7
1530632195.995602526,12112,6
1530632196.008406611,10598,5
1530632196.021147494,10598,5
1530632196.033749174,12112,6
1530632196.046695906,10598,6
1530632196.059488228,10598,6
1530632196.072305076,12112,7
1530632196.085128208,10598,7
1530632196.097832957,10598,7
1530632196.110567527,10598,7
1530632196.123343757,10598,7
1530632196.136344530,10598,7
1530632196.149059812,10598,7
1530632196.161879864,12112,8
1530632196.174837044,12112,8
1530632196.187627014,12112,8
1530632196.200395569,12112,8
1530632196.213163847,12112,8
1530632196.225911592,12112,8
1530632196.238593645,10598,7
1530632196.251362305,12112,7
1530632196.264054280,13626,7
1530632196.276792091,15140,7
1530632196.289657316,13626,6
1530632196.302528835,12112,5
1530632196.315513694,10598,4
1530632196.328399776,12112,5
1530632196.341025747,10598,5
1530632196.353727071,10598,5
1530632196.366481630,12112,6
1530632196.379413696,10598,6
1530632196.392363922,13626,8
1530632196.405107904,12112,8
1530632196.417810893,12112,8
1530632196.430657426,12112,8
1530632196.443485424,12112,8
1530632196.456177838,12112,8
1530632196.468987632,10598,7
1530632196.481864833,10598,7
1530632196.494704329,10598,7
1530632196.507501568,10598,7
