ts,backlog_in_bytes,backlog_in_packets
1529943873.062970667,330,5
1529943873.075562008,330,5
1529943873.088064081,330,5
1529943873.100671660,264,4
1529943873.113280438,330,5
1529943873.125732248,264,4
1529943873.138143634,330,5
1529943873.150815755,264,4
1529943873.163284068,264,4
1529943873.176036179,264,4
1529943873.188686421,330,5
1529943873.201297401,264,4
1529943873.213702723,330,5
1529943873.226414935,264,4
1529943873.239018423,330,5
1529943873.251605220,396,6
1529943873.264080414,330,5
1529943873.276658355,264,4
1529943873.289193687,264,4
1529943873.301703659,330,5
1529943873.314170973,330,5
1529943873.326699921,264,4
1529943873.339385238,264,4
1529943873.351974593,330,5
1529943873.364408587,330,5
1529943873.376946764,330,5
1529943873.389574214,264,4
1529943873.402137404,330,5
1529943873.414865193,330,5
1529943873.427478551,330,5
1529943873.440145288,264,4
1529943873.452674561,264,4
1529943873.465337130,330,5
1529943873.477942936,330,5
1529943873.490727877,264,4
1529943873.503546768,330,5
1529943873.516253894,264,4
1529943873.528905810,330,5
1529943873.541443706,330,5
1529943873.553966760,330,5
1529943873.566560231,264,4
1529943873.579120286,264,4
1529943873.591699215,330,5
1529943873.604278458,330,5
1529943873.616747586,330,5
1529943873.629323436,330,5
1529943873.641732672,264,4
1529943873.654423951,264,4
1529943873.666992264,396,6
1529943873.679526377,330,5
1529943873.692031625,264,4
1529943873.704398102,264,4
1529943873.717110682,330,5
1529943873.729607335,330,5
1529943873.742074256,330,5
1529943873.754738925,264,4
1529943873.767504062,330,5
1529943873.780122803,396,6
1529943873.792838568,330,5
1529943873.805326706,264,4
1529943873.818047962,264,4
1529943873.830697708,330,5
1529943873.843300753,264,4
1529943873.855857882,330,5
1529943873.868262629,264,4
1529943873.880753140,330,5
1529943873.893299682,330,5
1529943873.905764166,396,6
1529943873.918294979,264,4
1529943873.930939205,330,5
1529943873.943533823,264,4
1529943873.956070727,330,5
1529943873.968643910,264,4
1529943873.981066037,330,5
1529943873.993627186,264,4
1529943874.006202040,330,5
1529943874.018817975,264,4
1529943874.031511157,264,4
1529943874.044043677,330,5
1529943874.056698170,330,5
1529943874.069253604,330,5
1529943874.081886010,264,4
1529943874.094393702,330,5
1529943874.107052675,396,6
1529943874.119638333,330,5
1529943874.132120347,264,4
1529943874.144660857,396,6
1529943874.157208750,264,4
1529943874.169863130,330,5
1529943874.182304383,264,4
1529943874.195032814,264,4
1529943874.207800545,330,5
1529943874.220190077,330,5
1529943874.232686890,330,5
1529943874.245330203,264,4
1529943874.257828976,396,6
1529943874.270482459,330,5
1529943874.283065632,330,5
1529943874.295660318,264,4
1529943874.308098375,330,5
1529943874.320770327,264,4
1529943874.333222758,396,6
1529943874.345756907,330,5
1529943874.358271909,330,5
1529943874.370986673,330,5
1529943874.383761235,330,5
1529943874.396167472,330,5
1529943874.408748051,264,4
1529943874.421253701,264,4
1529943874.433659745,330,5
1529943874.446239978,330,5
1529943874.458709911,330,5
1529943874.471190887,264,4
1529943874.483888355,330,5
1529943874.496344424,264,4
1529943874.508783353,330,5
1529943874.521362326,330,5
1529943874.533892670,330,5
1529943874.546500103,264,4
1529943874.559240418,264,4
1529943874.571741107,330,5
1529943874.584116058,330,5
1529943874.596502692,264,4
1529943874.609231447,264,4
1529943874.621807237,330,5
1529943874.634417374,330,5
1529943874.646978135,330,5
1529943874.659515567,264,4
1529943874.672012162,330,5
1529943874.684534533,264,4
1529943874.697127180,396,6
1529943874.709805373,264,4
1529943874.722386689,264,4
1529943874.734976176,330,5
1529943874.747586337,330,5
1529943874.760257791,330,5
1529943874.772865852,264,4
1529943874.785255245,264,4
1529943874.797635715,330,5
1529943874.810071731,330,5
1529943874.822701703,330,5
1529943874.835238133,264,4
1529943874.847851269,264,4
1529943874.860341793,330,5
1529943874.872968039,330,5
1529943874.885420368,264,4
1529943874.897939617,330,5
1529943874.910527116,264,4
1529943874.923245707,330,5
1529943874.935870566,330,5
1529943874.948395162,330,5
1529943874.960954624,396,6
1529943874.973368903,264,4
1529943874.985936898,330,5
1529943874.998582511,264,4
1529943875.011079503,264,4
1529943875.023561315,264,4
1529943875.036257090,330,5
1529943875.048856125,264,4
1529943875.061309459,330,5
1529943875.073883474,330,5
1529943875.086585912,330,5
1529943875.099164860,330,5
1529943875.111779701,330,5
1529943875.124255787,264,4
1529943875.136920437,330,5
1529943875.149351899,330,5
1529943875.161882724,330,5
1529943875.174540185,264,4
1529943875.187125799,264,4
1529943875.199656463,330,5
1529943875.212146974,330,5
1529943875.224733520,330,5
1529943875.237204967,330,5
1529943875.249689310,264,4
1529943875.262078218,264,4
1529943875.274583037,330,5
1529943875.287286165,330,5
1529943875.299962425,264,4
1529943875.312399935,264,4
1529943875.324879634,396,6
1529943875.337412966,330,5
1529943875.350004510,330,5
1529943875.362605866,264,4
1529943875.375206312,330,5
1529943875.387802908,66,1
1529943875.400244455,0,0
1529943875.412730508,0,0
1529943875.425249796,132,2
1529943875.437719006,132,2
1529943875.450298546,132,2
1529943875.462886016,0,0
1529943875.475461459,0,0
1529943875.488057851,132,2
1529943875.500679806,132,2
1529943875.513255798,0,0
1529943875.525879535,0,0
1529943875.538365881,0,0
1529943875.551020860,132,2
1529943875.563606322,132,2
1529943875.576088174,0,0
1529943875.588549847,0,0
1529943875.601088384,66,1
1529943875.613593177,396,6
1529943875.626017087,330,5
1529943875.638628626,396,6
1529943875.651460829,396,6
1529943875.664266191,330,5
1529943875.676841077,264,4
1529943875.689253718,330,5
1529943875.701940793,330,5
1529943875.714467553,330,5
1529943875.726965915,264,4
1529943875.739604762,330,5
1529943875.752110902,330,5
1529943875.764787399,330,5
1529943875.777278761,264,4
1529943875.789920704,264,4
1529943875.802512459,330,5
1529943875.815116019,330,5
1529943875.827718994,264,4
1529943875.840230257,330,5
1529943875.852828518,330,5
1529943875.865290784,330,5
1529943875.877800453,330,5
1529943875.890435130,264,4
1529943875.902935757,264,4
1529943875.915670220,264,4
1529943875.928167400,330,5
1529943875.940725930,264,4
1529943875.953260160,396,6
1529943875.965931571,264,4
1529943875.978481324,330,5
1529943875.991274813,330,5
1529943876.003880063,264,4
1529943876.016389018,330,5
1529943876.040246900,264,4
1529943876.052861581,264,4
1529943876.065358576,528,8
1529943876.077740219,330,5
1529943876.090517189,330,5
1529943876.103049672,264,4
1529943876.115707175,330,5
1529943876.128131067,330,5
1529943876.140724636,330,5
1529943876.153288266,264,4
1529943876.165875140,264,4
1529943876.178423822,264,4
1529943876.191217606,330,5
1529943876.203907534,264,4
1529943876.216290330,264,4
1529943876.228940511,330,5
1529943876.241369685,330,5
1529943876.253886745,330,5
1529943876.266297554,330,5
1529943876.278941183,264,4
1529943876.291461087,264,4
1529943876.304083589,330,5
1529943876.316679498,330,5
1529943876.329210591,264,4
1529943876.341678977,264,4
1529943876.354362239,396,6
1529943876.366923680,330,5
1529943876.379626288,330,5
1529943876.392105161,264,4
1529943876.404559772,330,5
1529943876.417136533,330,5
1529943876.429602608,330,5
1529943876.442216554,330,5
1529943876.454856171,264,4
1529943876.467317026,264,4
1529943876.479804430,330,5
1529943876.492250697,330,5
1529943876.504714305,330,5
1529943876.517304587,330,5
1529943876.529814120,264,4
1529943876.542246489,330,5
1529943876.554917347,330,5
1529943876.567544739,330,5
1529943876.580034598,330,5
1529943876.592680327,264,4
1529943876.605195002,330,5
1529943876.617609848,330,5
1529943876.630268488,330,5
1529943876.642951284,330,5
1529943876.655656422,330,5
1529943876.668202531,330,5
1529943876.680825373,264,4
1529943876.693547271,330,5
1529943876.706053217,330,5
1529943876.718792067,330,5
1529943876.731286724,264,4
1529943876.743924650,264,4
1529943876.756371989,330,5
1529943876.768914489,330,5
1529943876.781446694,264,4
1529943876.793910546,330,5
1529943876.806388759,264,4
1529943876.818977330,330,5
1529943876.831554594,330,5
1529943876.844040940,330,5
1529943876.856637652,264,4
1529943876.869229138,264,4
1529943876.881761372,330,5
1529943876.894345038,330,5
1529943876.906839536,264,4
1529943876.919610394,264,4
1529943876.932103110,330,5
1529943876.944509324,330,5
1529943876.956943402,330,5
1529943876.969357833,330,5
1529943876.981870574,264,4
1529943876.994358184,330,5
1529943877.006873073,264,4
1529943877.019677047,330,5
1529943877.032143631,264,4
1529943877.044652570,330,5
1529943877.057270592,330,5
1529943877.069929282,330,5
1529943877.082498731,330,5
1529943877.095173166,264,4
1529943877.107889161,330,5
1529943877.120384492,330,5
1529943877.132925130,396,6
1529943877.145531381,264,4
1529943877.158089084,264,4
1529943877.170602889,330,5
1529943877.183397482,330,5
1529943877.196010167,330,5
1529943877.208505233,264,4
1529943877.221096967,330,5
1529943877.233554128,396,6
1529943877.245980493,330,5
1529943877.258526963,264,4
1529943877.271226430,396,6
1529943877.283944892,330,5
1529943877.296590201,264,4
1529943877.309223619,330,5
1529943877.321771251,264,4
1529943877.334264741,330,5
1529943877.346923508,264,4
1529943877.359537230,330,5
1529943877.372084715,330,5
1529943877.384553093,396,6
1529943877.397219011,264,4
1529943877.409890216,264,4
1529943877.422436584,396,6
1529943877.435064770,330,5
1529943877.447687743,330,5
1529943877.460262703,264,4
1529943877.472755743,330,5
1529943877.485462664,330,5
1529943877.498026185,330,5
1529943877.510665444,264,4
1529943877.523338805,264,4
1529943877.535899149,396,6
1529943877.548555607,264,4
1529943877.561043115,264,4
1529943877.573502169,264,4
1529943877.586013790,330,5
1529943877.598702466,264,4
1529943877.611401652,330,5
1529943877.624010626,264,4
1529943877.636595795,330,5
1529943877.649335215,330,5
1529943877.661740323,330,5
1529943877.674433742,330,5
1529943877.687135226,330,5
1529943877.699725792,330,5
1529943877.712225128,330,5
1529943877.724791645,264,4
1529943877.737402662,330,5
1529943877.749877781,330,5
1529943877.762462749,264,4
1529943877.774975947,330,5
1529943877.787656909,330,5
1529943877.800274605,330,5
1529943877.812743472,330,5
1529943877.825286288,264,4
1529943877.837917696,330,5
1529943877.850520880,330,5
1529943877.863140784,330,5
1529943877.875633976,264,4
1529943877.888123037,396,6
1529943877.900677501,264,4
1529943877.913251264,330,5
1529943877.925868532,264,4
1529943877.938446143,330,5
1529943877.951038541,330,5
1529943877.963639190,330,5
1529943877.976248569,330,5
1529943877.988762999,330,5
1529943878.001327153,396,6
1529943878.013931767,264,4
1529943878.026484549,330,5
1529943878.039010725,330,5
1529943878.051745368,330,5
1529943878.064164525,264,4
1529943878.076703877,396,6
1529943878.089190121,330,5
1529943878.101608255,330,5
1529943878.114081101,330,5
1529943878.126679337,330,5
1529943878.139377668,264,4
1529943878.152064048,330,5
1529943878.164483283,264,4
1529943878.176941970,264,4
1529943878.189684277,330,5
1529943878.202321233,330,5
1529943878.215039747,264,4
1529943878.227597754,264,4
1529943878.240222621,330,5
1529943878.252674699,330,5
1529943878.265247195,330,5
1529943878.277764701,264,4
1529943878.290235811,264,4
1529943878.302954116,330,5
1529943878.315795205,330,5
1529943878.328160334,264,4
1529943878.340558260,330,5
1529943878.353042667,264,4
1529943878.365507166,330,5
1529943878.377944035,330,5
1529943878.390535088,330,5
1529943878.403314567,264,4
1529943878.415998174,330,5
1529943878.428410633,330,5
1529943878.440950267,330,5
1529943878.453610251,264,4
1529943878.466076952,264,4
1529943878.478568086,396,6
1529943878.491193134,330,5
1529943878.503862518,264,4
1529943878.516296065,264,4
1529943878.528745614,264,4
1529943878.541248882,330,5
1529943878.553873452,330,5
1529943878.566429111,330,5
1529943878.579127694,330,5
1529943878.591777678,264,4
1529943878.604193976,330,5
1529943878.616866568,330,5
1529943878.629288046,330,5
1529943878.641864748,264,4
1529943878.654498349,462,7
1529943878.667086580,264,4
1529943878.679680920,330,5
1529943878.692168354,264,4
1529943878.704769942,330,5
1529943878.717374520,330,5
1529943878.729813747,330,5
1529943878.742507190,264,4
1529943878.755076036,264,4
1529943878.767903732,330,5
1529943878.780298466,330,5
1529943878.792869338,330,5
1529943878.805354893,264,4
1529943878.818023319,330,5
1529943878.830567691,264,4
1529943878.843078028,330,5
1529943878.855658575,264,4
1529943878.868100670,330,5
1529943878.880575814,264,4
1529943878.893242168,330,5
1529943878.905759892,330,5
1529943878.918394161,264,4
1529943878.930948588,396,6
1529943878.943592242,330,5
1529943878.956290820,264,4
1529943878.968871064,264,4
1529943878.981341554,330,5
1529943878.993809834,330,5
1529943879.006406589,330,5
1529943879.018975799,264,4
1529943879.031547261,330,5
1529943879.044102863,264,4
1529943879.056602679,330,5
1529943879.069306886,264,4
1529943879.081968101,264,4
1529943879.094728519,330,5
1529943879.107406857,264,4
1529943879.119998524,264,4
1529943879.132671893,330,5
1529943879.145302358,330,5
1529943879.157725991,396,6
1529943879.170316578,264,4
1529943879.183031599,396,6
1529943879.195744855,264,4
1529943879.208118465,330,5
1529943879.220543132,330,5
1529943879.232977817,264,4
1529943879.245575692,330,5
1529943879.258231602,330,5
1529943879.270872998,264,4
1529943879.283640839,198,3
1529943879.296358072,330,5
1529943879.308972935,462,7
1529943879.321693684,198,3
1529943879.334239724,198,3
1529943879.346929854,330,5
1529943879.359613953,330,5
1529943879.372241657,264,4
1529943879.384813948,330,5
1529943879.397493460,330,5
1529943879.410055045,330,5
1529943879.422604380,264,4
1529943879.435119574,330,5
1529943879.447632563,330,5
1529943879.460284291,330,5
1529943879.472952115,330,5
1529943879.485432017,264,4
1529943879.497902687,330,5
1529943879.510603745,330,5
1529943879.523220982,330,5
1529943879.535883123,264,4
1529943879.548322116,330,5
1529943879.560705916,330,5
1529943879.573293347,330,5
1529943879.585860757,330,5
1529943879.598392075,330,5
1529943879.611103380,330,5
1529943879.623865736,330,5
1529943879.636263382,264,4
1529943879.648848230,264,4
1529943879.661440716,462,7
1529943879.674063245,330,5
1529943879.686731829,330,5
1529943879.699414200,264,4
1529943879.712032078,330,5
1529943879.724642839,264,4
1529943879.737289828,264,4
1529943879.749860708,330,5
1529943879.762457260,330,5
1529943879.775161604,330,5
1529943879.787838627,264,4
1529943879.800248230,330,5
1529943879.812870420,330,5
1529943879.825271283,330,5
1529943879.837856135,330,5
1529943879.850704877,264,4
1529943879.863514281,330,5
1529943879.876174144,264,4
1529943879.888695627,264,4
1529943879.901338508,330,5
1529943879.913876336,330,5
1529943879.926359219,264,4
1529943879.939150692,330,5
1529943879.951922961,330,5
1529943879.964269859,330,5
1529943879.976827464,330,5
1529943879.989341636,264,4
1529943880.001899079,330,5
1529943880.014365300,330,5
1529943880.026955878,330,5
1529943880.039593043,264,4
1529943880.052056103,330,5
1529943880.064486161,264,4
1529943880.076945921,330,5
1529943880.089519163,330,5
1529943880.101901650,330,5
1529943880.114476505,264,4
1529943880.127268216,330,5
1529943880.139980103,330,5
1529943880.152610841,264,4
1529943880.165019626,264,4
1529943880.177577149,264,4
1529943880.190232177,330,5
1529943880.202700753,330,5
1529943880.215224250,264,4
1529943880.227767196,264,4
1529943880.240214254,264,4
1529943880.252698307,330,5
1529943880.265319598,330,5
1529943880.277839306,330,5
1529943880.290381961,330,5
1529943880.303096690,264,4
1529943880.315590597,330,5
1529943880.328174895,330,5
1529943880.340800250,330,5
1529943880.353258807,264,4
1529943880.365719091,330,5
1529943880.378319065,396,6
1529943880.390781387,330,5
1529943880.403597062,264,4
1529943880.416067872,330,5
1529943880.428787938,330,5
1529943880.441167488,330,5
1529943880.453866408,264,4
1529943880.466493492,330,5
1529943880.479095669,330,5
1529943880.491687149,330,5
1529943880.504137437,264,4
1529943880.516554209,264,4
1529943880.529069452,330,5
1529943880.541627813,330,5
1529943880.554092290,330,5
1529943880.566841224,330,5
1529943880.579488150,330,5
1529943880.592059699,396,6
1529943880.604531125,330,5
1529943880.616994088,330,5
1529943880.629472948,264,4
1529943880.642070268,264,4
1529943880.654506013,330,5
1529943880.666985478,330,5
1529943880.679625190,330,5
1529943880.692120847,330,5
1529943880.704522229,330,5
1529943880.717008127,264,4
1529943880.729414849,264,4
1529943880.741897264,330,5
1529943880.754444676,330,5
1529943880.767133975,330,5
1529943880.779685733,264,4
1529943880.792248151,330,5
1529943880.804974528,330,5
1529943880.817608349,264,4
1529943880.830303582,330,5
1529943880.843091111,330,5
1529943880.855740706,264,4
1529943880.868331762,330,5
1529943880.880836575,330,5
1529943880.893376729,330,5
1529943880.905926791,330,5
1529943880.918581690,264,4
1529943880.931129444,264,4
1529943880.943733579,330,5
1529943880.956251803,264,4
1529943880.968894995,264,4
1529943880.981524420,330,5
1529943880.994173102,330,5
1529943881.006843540,330,5
1529943881.019549159,264,4
1529943881.045579992,264,4
1529943881.058204792,330,5
1529943881.070966115,264,4
1529943881.083726303,264,4
1529943881.096210302,330,5
1529943881.108673629,330,5
1529943881.121259358,396,6
1529943881.133815755,264,4
1529943881.146363494,330,5
1529943881.159037507,330,5
1529943881.171565621,396,6
1529943881.184164701,264,4
1529943881.196746034,264,4
1529943881.209186620,330,5
1529943881.221662199,330,5
1529943881.234218546,264,4
1529943881.246853831,264,4
1529943881.259559254,330,5
1529943881.272044780,330,5
1529943881.284538742,330,5
1529943881.297052026,330,5
1529943881.309553207,264,4
1529943881.322038243,264,4
1529943881.334543182,330,5
1529943881.347297341,330,5
1529943881.360007650,330,5
1529943881.372396642,264,4
1529943881.384873368,330,5
1529943881.397396284,330,5
1529943881.410114968,330,5
1529943881.422794510,396,6
1529943881.435481582,396,6
1529943881.448134868,330,5
1529943881.460714187,264,4
1529943881.473235629,264,4
1529943881.485635447,264,4
1529943881.498196055,330,5
1529943881.510711161,330,5
1529943881.523502154,330,5
1529943881.535974241,264,4
1529943881.548698080,330,5
1529943881.561234194,264,4
1529943881.573910538,264,4
1529943881.586479406,330,5
1529943881.599129433,330,5
1529943881.611900937,330,5
1529943881.624326292,264,4
1529943881.636883102,330,5
1529943881.649483182,330,5
1529943881.661977464,330,5
1529943881.674486956,396,6
1529943881.687175747,264,4
1529943881.699921938,396,6
1529943881.712361579,330,5
1529943881.724843906,264,4
1529943881.737401251,330,5
1529943881.750042425,396,6
1529943881.762713780,330,5
1529943881.775449382,330,5
1529943881.788123146,330,5
1529943881.800798688,330,5
1529943881.813252319,330,5
1529943881.825918540,264,4
1529943881.838498493,330,5
1529943881.851126887,330,5
1529943881.863808785,330,5
1529943881.876418061,264,4
1529943881.889005645,264,4
1529943881.901560070,330,5
1529943881.914208412,330,5
1529943881.926911869,330,5
1529943881.939637333,330,5
1529943881.952286722,396,6
1529943881.964752212,264,4
1529943881.977372935,264,4
1529943881.989921260,330,5
1529943882.002577403,264,4
1529943882.015175165,330,5
1529943882.027870932,264,4
1529943882.040455623,330,5
1529943882.053067911,330,5
1529943882.065739146,264,4
1529943882.078408598,396,6
1529943882.091107718,330,5
1529943882.103908465,264,4
1529943882.116396675,264,4
1529943882.128991718,264,4
1529943882.141681345,330,5
1529943882.154065709,330,5
1529943882.166660965,330,5
1529943882.179185679,264,4
1529943882.191727864,330,5
1529943882.204155296,330,5
1529943882.216777876,396,6
1529943882.229175455,330,5
1529943882.241821944,330,5
1529943882.254412489,330,5
1529943882.266947489,330,5
1529943882.279686808,264,4
1529943882.292234212,264,4
1529943882.304776046,330,5
1529943882.317368885,330,5
1529943882.330046475,264,4
1529943882.342563857,264,4
1529943882.355172283,330,5
1529943882.367918132,264,4
1529943882.380336615,330,5
1529943882.393040054,264,4
1529943882.405548553,330,5
1529943882.418196776,330,5
1529943882.430682374,330,5
1529943882.443412874,330,5
1529943882.455999330,264,4
1529943882.468788051,330,5
1529943882.481306864,330,5
1529943882.493902465,264,4
1529943882.506508185,396,6
1529943882.519199868,330,5
1529943882.531876000,330,5
1529943882.544484976,264,4
1529943882.556992656,330,5
1529943882.569450099,462,7
1529943882.582236912,264,4
1529943882.595020180,330,5
1529943882.607695708,396,6
1529943882.620293044,330,5
1529943882.633060806,330,5
1529943882.645499310,330,5
1529943882.658023530,330,5
1529943882.670792540,264,4
1529943882.683292299,330,5
1529943882.696000938,330,5
1529943882.708694850,330,5
1529943882.721142185,264,4
1529943882.733713807,264,4
1529943882.746348644,330,5
1529943882.758961618,330,5
1529943882.771863058,264,4
1529943882.784286676,264,4
1529943882.796885692,330,5
1529943882.809421809,264,4
1529943882.821889018,330,5
1529943882.834452862,264,4
1529943882.846973255,330,5
1529943882.859597951,330,5
1529943882.872257376,330,5
1529943882.884758423,264,4
1529943882.897342301,264,4
1529943882.909912254,330,5
1529943882.922372516,330,5
1529943882.935088674,330,5
1529943882.947689585,264,4
1529943882.960446076,330,5
1529943882.972918957,264,4
1529943882.985600769,264,4
1529943882.998111117,330,5
1529943883.010673233,330,5
1529943883.023144836,330,5
1529943883.035661434,330,5
1529943883.048267255,264,4
1529943883.060969649,264,4
1529943883.073375575,330,5
1529943883.085860246,330,5
1529943883.098328756,264,4
1529943883.110887921,330,5
1529943883.123555901,264,4
1529943883.136076308,330,5
1529943883.148581157,330,5
1529943883.161172706,330,5
1529943883.173802247,264,4
1529943883.186501055,330,5
1529943883.199148594,330,5
1529943883.211730660,264,4
1529943883.224132237,330,5
1529943883.236745244,330,5
1529943883.249210346,330,5
1529943883.261900233,264,4
1529943883.274373232,396,6
1529943883.287006328,330,5
1529943883.299717416,330,5
1529943883.312320369,396,6
1529943883.324803426,264,4
1529943883.337414897,330,5
1529943883.350140151,330,5
1529943883.362804901,330,5
1529943883.375527468,330,5
1529943883.388073500,264,4
1529943883.400739757,330,5
1529943883.413209627,330,5
1529943883.425826031,330,5
1529943883.438409389,330,5
1529943883.451160508,330,5
1529943883.463667427,330,5
1529943883.476157363,264,4
1529943883.488579969,264,4
1529943883.501226709,330,5
1529943883.513799485,330,5
1529943883.526295027,330,5
1529943883.539043677,330,5
1529943883.551715260,330,5
1529943883.564316307,330,5
1529943883.576883193,264,4
1529943883.589468070,330,5
1529943883.602089073,330,5
1529943883.614574773,330,5
1529943883.627292772,396,6
1529943883.639880819,264,4
1529943883.652268685,330,5
1529943883.664892883,330,5
1529943883.677461340,330,5
1529943883.689912644,330,5
1529943883.702473399,330,5
1529943883.715006575,264,4
1529943883.727823119,330,5
1529943883.740307943,264,4
1529943883.752859941,264,4
1529943883.765314181,264,4
1529943883.777741237,330,5
1529943883.790326455,330,5
1529943883.802996539,330,5
1529943883.815561417,264,4
1529943883.828175994,330,5
1529943883.840789667,330,5
1529943883.853228228,330,5
1529943883.865863821,330,5
1529943883.878443436,330,5
1529943883.891113425,330,5
1529943883.903860301,330,5
1529943883.916282964,330,5
1529943883.928753973,264,4
1529943883.941199743,330,5
1529943883.953736398,330,5
1529943883.966427998,330,5
1529943883.979059679,264,4
1529943883.991618155,396,6
1529943884.004092246,330,5
1529943884.016665753,330,5
1529943884.029165543,264,4
1529943884.041723475,396,6
1529943884.054347412,330,5
1529943884.066993492,330,5
1529943884.079735908,264,4
1529943884.092218410,264,4
1529943884.104860164,330,5
1529943884.117283502,330,5
1529943884.129734435,330,5
1529943884.142359784,264,4
1529943884.154969377,330,5
1529943884.167582507,330,5
1529943884.180140204,330,5
1529943884.192835793,330,5
1529943884.205365361,264,4
1529943884.217915002,330,5
1529943884.230557564,396,6
1529943884.243162895,396,6
1529943884.255770811,264,4
1529943884.268156797,330,5
1529943884.280671865,462,7
1529943884.293380128,330,5
1529943884.305888608,264,4
1529943884.318435282,330,5
1529943884.331130749,330,5
1529943884.343778092,330,5
1529943884.356178412,264,4
1529943884.368741717,264,4
1529943884.381254153,264,4
1529943884.393969824,330,5
1529943884.406553944,264,4
1529943884.419297821,264,4
1529943884.432055729,330,5
1529943884.444667530,264,4
1529943884.457228559,264,4
1529943884.469863208,396,6
1529943884.482411902,330,5
1529943884.495226962,330,5
1529943884.507805256,330,5
1529943884.520346366,330,5
1529943884.532764980,330,5
1529943884.545331406,330,5
1529943884.557827263,330,5
1529943884.570490810,264,4
1529943884.583113443,330,5
1529943884.595685409,330,5
1529943884.608195418,264,4
1529943884.620662763,330,5
1529943884.633274157,330,5
1529943884.645732812,330,5
1529943884.658299762,330,5
1529943884.670833873,330,5
1529943884.683458044,264,4
1529943884.696094636,264,4
1529943884.708628396,330,5
1529943884.721089617,330,5
1529943884.733739469,264,4
1529943884.746219916,264,4
1529943884.758916273,330,5
1529943884.771491222,264,4
1529943884.784084094,330,5
1529943884.796651155,264,4
1529943884.809147659,330,5
1529943884.821555598,396,6
1529943884.834107698,330,5
1529943884.846794613,330,5
1529943884.859524404,264,4
1529943884.872104631,330,5
1529943884.884751508,330,5
1529943884.897294399,330,5
1529943884.909934649,330,5
1529943884.922616877,330,5
1529943884.935257269,264,4
1529943884.947859713,330,5
1529943884.960292649,330,5
1529943884.973023044,330,5
1529943884.985706517,330,5
1529943884.998293737,264,4
1529943885.010969559,330,5
1529943885.023736555,330,5
1529943885.036126602,330,5
1529943885.048702284,330,5
1529943885.061292536,330,5
1529943885.073760984,330,5
1529943885.086453973,264,4
1529943885.099126647,264,4
1529943885.111814891,330,5
1529943885.124187671,330,5
1529943885.136847208,264,4
1529943885.149619345,264,4
1529943885.162221200,330,5
1529943885.174932590,330,5
1529943885.187676853,264,4
1529943885.200092061,330,5
1529943885.212726236,330,5
1529943885.225376673,330,5
1529943885.237782726,264,4
1529943885.250499131,330,5
1529943885.263052727,330,5
1529943885.275776140,330,5
1529943885.288348410,264,4
1529943885.300885028,264,4
1529943885.313343112,264,4
1529943885.325848669,330,5
1529943885.338502774,264,4
1529943885.351048648,264,4
1529943885.363593038,396,6
1529943885.376089626,330,5
1529943885.388484323,330,5
1529943885.400960535,330,5
1529943885.413468883,264,4
1529943885.425964716,330,5
1529943885.438718479,396,6
1529943885.451490252,330,5
1529943885.464147686,330,5
1529943885.476751052,330,5
1529943885.489294232,330,5
1529943885.501833575,264,4
1529943885.514447260,330,5
1529943885.527257631,330,5
1529943885.539892664,396,6
1529943885.552301473,330,5
1529943885.564798435,396,6
1529943885.577504815,330,5
1529943885.589975634,264,4
1529943885.602753333,330,5
1529943885.615309814,132,2
1529943885.628011142,132,2
1529943885.640641485,0,0
1529943885.653246990,0,0
1529943885.665797771,132,2
1529943885.678362433,132,2
1529943885.690971144,0,0
1529943885.703682395,0,0
1529943885.716111558,0,0
1529943885.728696373,132,2
1529943885.741191383,132,2
1529943885.753642884,0,0
1529943885.766174062,0,0
1529943885.778725954,132,2
1529943885.791399450,132,2
1529943885.803971803,132,2
1529943885.816669113,0,0
1529943885.829320022,396,6
1529943885.841904067,396,6
1529943885.854555292,396,6
1529943885.867205518,264,4
1529943885.879932735,330,5
1529943885.892396655,264,4
1529943885.904952505,330,5
1529943885.917417638,264,4
1529943885.930049373,330,5
1529943885.942667462,396,6
1529943885.955130617,330,5
1529943885.967806523,264,4
1529943885.980371364,264,4
1529943885.992798306,330,5
1529943886.005346395,330,5
1529943886.017929453,330,5
1529943886.030509614,264,4
1529943886.057269287,330,5
1529943886.069869156,264,4
1529943886.082439359,396,6
1529943886.094988079,264,4
1529943886.107588941,330,5
1529943886.120219097,264,4
1529943886.132696868,462,7
1529943886.145153659,330,5
1529943886.157568198,330,5
1529943886.170195884,330,5
1529943886.182830320,330,5
1529943886.195477675,264,4
1529943886.208106694,330,5
1529943886.220678075,330,5
1529943886.233218904,330,5
1529943886.245777606,264,4
1529943886.258358418,264,4
1529943886.270944703,330,5
1529943886.283501830,330,5
1529943886.296060520,264,4
1529943886.308647386,264,4
1529943886.321099808,330,5
1529943886.333520903,330,5
1529943886.346004323,396,6
1529943886.358485627,330,5
1529943886.370993218,264,4
1529943886.383631866,264,4
1529943886.396292857,330,5
1529943886.408804119,330,5
1529943886.421406846,330,5
1529943886.433885174,264,4
1529943886.446424400,330,5
1529943886.458944972,396,6
1529943886.471718062,330,5
1529943886.484301074,264,4
1529943886.496792102,396,6
1529943886.509290656,330,5
1529943886.521910921,330,5
1529943886.534560434,264,4
1529943886.547250755,264,4
1529943886.559947771,330,5
1529943886.572370197,330,5
1529943886.585089644,330,5
1529943886.597770547,330,5
1529943886.610355545,330,5
