ts,in_queue.size, in_queue.number
1530550704.422261833,1584,24
1530550704.434930122,1452,22
1530550704.447634876,1518,23
1530550704.460370202,1518,23
1530550704.473003199,1518,23
1530550704.485511491,1584,24
1530550704.498116624,1518,23
1530550704.510759891,1518,23
1530550704.523320329,1518,23
1530550704.535917719,1584,24
1530550704.548447780,1518,23
1530550704.560978804,1518,23
1530550704.573670949,1518,23
1530550704.586376271,1518,23
1530550704.598989324,1518,23
1530550704.611794019,1518,23
1530550704.624332947,1518,23
1530550704.637023486,1518,23
1530550704.649500791,1518,23
1530550704.662161928,1584,24
1530550704.675027060,1650,25
1530550704.687591991,1650,25
1530550704.700153426,1584,24
1530550704.712913734,1452,22
1530550704.725428533,1518,23
1530550704.738172857,1584,24
1530550704.750954486,1518,23
1530550704.763706036,1518,23
1530550704.776354094,1584,24
1530550704.789008489,1584,24
1530550704.801572426,1518,23
1530550704.814246450,1518,23
1530550704.826867586,1518,23
1530550704.839508787,1518,23
1530550704.852272814,1584,24
1530550704.864930441,1518,23
1530550704.877470977,1518,23
1530550704.890160502,1584,24
1530550704.902850517,1584,24
1530550704.915433369,1518,23
1530550704.927897135,1518,23
1530550704.940486605,1584,24
1530550704.953053810,1584,24
1530550704.965624840,1584,24
1530550704.978243016,1518,23
1530550704.990955898,1452,22
1530550705.003679363,1518,23
1530550705.016164026,1650,25
1530550705.028777669,1650,25
1530550705.041470452,1518,23
1530550705.054122386,1518,23
1530550705.066818153,1518,23
1530550705.079506912,1452,22
1530550705.091955989,1518,23
1530550705.104546931,1584,24
1530550705.117037026,1650,25
1530550705.129621734,1650,25
1530550705.142247900,1518,23
1530550705.154928027,1518,23
1530550705.167708038,1518,23
1530550705.180157062,1518,23
1530550705.192809609,1518,23
1530550705.205556091,1584,24
1530550705.218217915,1584,24
1530550705.230805925,1584,24
1530550705.243428997,1716,26
1530550705.255874498,1782,27
1530550705.268427403,1584,24
1530550705.281015025,1518,23
1530550705.293595627,1650,25
1530550705.306213652,1650,25
1530550705.319005333,1452,22
1530550705.331656243,1518,23
1530550705.344373148,1650,25
1530550705.356831694,1584,24
1530550705.369299554,1518,23
1530550705.381831597,1518,23
1530550705.394674949,1518,23
1530550705.407262442,1650,25
1530550705.419983240,1584,24
1530550705.432512402,1452,22
1530550705.444999989,1584,24
1530550705.457700220,1650,25
1530550705.470403754,1518,23
1530550705.483024966,1584,24
1530550705.495598378,1650,25
1530550705.508215256,1584,24
1530550705.520762549,1518,23
1530550705.533244308,1650,25
1530550705.545804635,1584,24
1530550705.558527730,1518,23
1530550705.571386025,1584,24
1530550705.583831989,1584,24
1530550705.596491925,1584,24
1530550705.609162289,1584,24
1530550705.621730754,1716,26
1530550705.634481804,1782,27
1530550705.647179560,1584,24
1530550705.659750751,1518,23
1530550705.672446998,1452,22
1530550705.685003105,1518,23
1530550705.697656240,1650,25
1530550705.710400447,1584,24
1530550705.723042533,1518,23
1530550705.735599843,1518,23
1530550705.748071510,1518,23
1530550705.760619296,1518,23
1530550705.773117125,1584,24
1530550705.785719692,1584,24
1530550705.798345882,1584,24
1530550705.810884945,1584,24
1530550705.823562643,1584,24
1530550705.836275119,1584,24
1530550705.848864770,1518,23
1530550705.861444157,1584,24
1530550705.874011634,1518,23
1530550705.886778660,1518,23
1530550705.899381332,1518,23
1530550705.911916175,1518,23
1530550705.924574875,1584,24
1530550705.937129462,1650,25
1530550705.949656311,1584,24
1530550705.962283882,1452,22
1530550705.975172274,1518,23
1530550705.987825414,1584,24
1530550706.000288919,1584,24
1530550706.012840529,1584,24
1530550706.025375985,1518,23
1530550706.038033555,1518,23
1530550706.050837532,1584,24
1530550706.063412177,1650,25
1530550706.075900035,1584,24
1530550706.088530884,1584,24
1530550706.101155366,1518,23
1530550706.113730610,1452,22
1530550706.126510561,1584,24
1530550706.139296420,1584,24
1530550706.151920930,1518,23
1530550706.164541797,1716,26
1530550706.177075697,1782,27
1530550706.189713274,1716,26
1530550706.202333585,1650,25
1530550706.215028503,1584,24
1530550706.227669479,1584,24
1530550706.240118698,1650,25
1530550706.252704693,1584,24
1530550706.265417044,1650,25
1530550706.278019893,1584,24
1530550706.290729014,1518,23
1530550706.303479865,1518,23
1530550706.316070623,1584,24
1530550706.328815936,1584,24
1530550706.341300939,1518,23
1530550706.353983457,1584,24
1530550706.366586037,1650,25
1530550706.379336674,1584,24
1530550706.391927326,1518,23
1530550706.404704233,1584,24
1530550706.417180120,1518,23
1530550706.429822386,1452,22
1530550706.442559677,1518,23
1530550706.455222644,1518,23
1530550706.467984506,1452,22
1530550706.480467892,1518,23
1530550706.493177372,1518,23
1530550706.505961769,1518,23
1530550706.518503625,1518,23
1530550706.531290619,1650,25
1530550706.544007251,1716,26
1530550706.556578088,1584,24
1530550706.569095225,1584,24
1530550706.581669524,1650,25
1530550706.594200928,1518,23
1530550706.606791814,1584,24
1530550706.619522089,1650,25
1530550706.631989120,1584,24
1530550706.644766083,1518,23
1530550706.657499239,1518,23
1530550706.670263148,1518,23
1530550706.683309084,1518,23
1530550706.696067167,1518,23
1530550706.708591849,1518,23
1530550706.721078648,1650,25
1530550706.733694056,1716,26
1530550706.746423762,1650,25
1530550706.759129443,1584,24
1530550706.771799983,1518,23
1530550706.784472712,1584,24
1530550706.797160817,1650,25
1530550706.809733591,1518,23
1530550706.822428116,1452,22
1530550706.835235379,1584,24
1530550706.847961356,1518,23
1530550706.860560205,1584,24
1530550706.873324849,1650,25
1530550706.886136609,1518,23
1530550706.898732304,1452,22
1530550706.911514838,1518,23
1530550706.924002655,1518,23
1530550706.936474292,1518,23
1530550706.949008243,1452,22
1530550706.961607543,1518,23
1530550706.974414206,1518,23
1530550706.987315021,1518,23
1530550707.000034902,1584,24
1530550707.012748902,1584,24
1530550707.025289823,1518,23
1530550707.037949837,1650,25
1530550707.050658405,1650,25
1530550707.063256967,1452,22
1530550707.075801877,1518,23
1530550707.088429827,1650,25
1530550707.100952397,1650,25
1530550707.113669832,1584,24
1530550707.126338547,1518,23
1530550707.139035777,1518,23
1530550707.151812388,1518,23
1530550707.164400258,1518,23
1530550707.177029794,1518,23
1530550707.189517792,1584,24
1530550707.202198102,1518,23
1530550707.215047201,1584,24
1530550707.227795452,1584,25
1530550707.240524559,1518,23
1530550707.253021773,1452,22
1530550707.265619157,1518,23
1530550707.278331414,1584,24
1530550707.291145524,1518,23
1530550707.303765349,1584,24
1530550707.316423127,1486,21
1530550707.342842884,258,3
1530550707.355278417,1290,15
1530550707.367632284,1634,19
1530550707.379880447,1548,18
1530550707.392150110,2150,25
1530550707.404591967,3010,35
1530550707.417135977,2708,34
1530550707.429617036,1806,27
1530550707.442174285,1518,23
1530550707.454726841,1452,22
1530550707.467266138,1452,22
1530550707.479714346,1452,22
1530550707.492040249,1518,23
1530550707.504421781,1452,22
1530550707.516802586,1518,23
1530550707.529359302,1584,24
1530550707.541689743,1452,22
1530550707.554044317,1452,22
1530550707.566456677,1452,22
1530550707.578871955,1518,23
1530550707.591500436,1518,23
1530550707.603872518,1518,23
1530550707.616388559,1518,23
1530550707.629017286,1518,23
1530550707.641589758,1320,20
1530550707.654106036,1386,21
1530550707.666793210,1452,22
1530550707.679427018,1188,18
1530550707.691932892,1254,19
1530550707.704582667,1188,18
1530550707.717022564,1188,18
1530550707.729482588,1188,18
1530550707.742007275,1254,19
1530550707.754580018,1188,18
1530550707.767302354,1188,18
1530550707.779963914,1254,19
1530550707.792423674,1254,19
1530550707.805014266,1188,18
1530550707.817592158,1188,18
1530550707.830247962,1254,19
1530550707.842815405,1188,18
1530550707.855507790,1320,20
1530550707.867924035,1254,19
1530550707.880539135,1188,18
1530550707.892983830,1188,18
1530550707.905650158,1254,19
1530550707.918233461,1188,18
1530550707.930776602,1188,18
1530550707.943299212,1320,20
1530550707.955885084,1254,19
1530550707.968543481,1188,18
1530550707.980993676,1188,18
1530550707.993527483,1254,19
1530550708.006290944,1188,18
1530550708.019016662,1254,19
1530550708.031535959,1254,19
1530550708.044121759,1254,19
1530550708.056582858,1320,20
1530550708.069100517,1254,19
1530550708.081623556,1188,18
1530550708.094325721,1188,18
1530550708.107056989,1254,19
1530550708.119622899,1386,21
1530550708.132051166,1254,19
1530550708.144661412,1188,18
1530550708.157285537,1320,20
1530550708.169748911,1254,19
1530550708.182515987,1320,20
1530550708.195195669,1320,20
1530550708.207867445,1254,19
1530550708.220470519,1254,19
1530550708.233159042,1188,18
1530550708.245681644,1254,19
1530550708.258317872,1386,21
1530550708.271070402,1254,19
1530550708.283593454,1254,19
1530550708.296140371,1188,18
1530550708.308784807,1254,19
1530550708.321267508,1188,18
1530550708.333973468,1188,18
1530550708.346680467,1254,19
1530550708.359299175,1254,19
1530550708.371870476,1188,18
1530550708.384349614,1188,18
1530550708.396927026,1254,19
1530550708.409548488,1188,18
1530550708.422121149,1254,19
1530550708.434732541,1188,18
1530550708.447372808,1320,20
1530550708.463339673,1254,19
1530550708.475810183,1254,19
1530550708.488354995,1320,20
1530550708.500823813,1254,19
1530550708.513509247,1188,18
1530550708.526174168,1188,18
1530550708.538818893,1254,19
1530550708.551550342,1188,18
1530550708.563956592,1254,19
1530550708.576622876,1188,18
1530550708.589065112,1254,19
1530550708.601611319,1254,19
1530550708.614283978,1188,18
1530550708.626804059,1188,18
1530550708.639380083,1188,18
1530550708.651874625,1320,20
1530550708.664447186,1320,20
1530550708.676976838,1188,18
1530550708.689582578,1188,18
1530550708.702332882,1320,20
1530550708.714858568,1320,20
1530550708.727399276,1386,21
1530550708.739846877,1188,18
1530550708.752407553,1254,19
1530550708.765104556,1188,18
1530550708.777806461,1254,19
1530550708.790379520,1188,18
1530550708.802990309,1188,18
1530550708.815587472,1320,20
1530550708.828268940,1254,19
1530550708.840740455,1188,18
1530550708.853248029,1188,18
1530550708.865914709,1254,19
1530550708.878649916,1188,18
1530550708.891308823,1188,18
1530550708.903879579,1320,20
1530550708.916521634,1320,20
1530550708.929170868,1320,20
1530550708.941898914,1254,19
1530550708.954633781,1254,19
1530550708.967241235,1254,19
1530550708.979935101,1188,18
1530550708.992499629,1188,18
1530550709.004917165,1188,18
1530550709.017429457,1254,19
1530550709.030010729,1188,18
1530550709.042516827,1254,19
1530550709.055242330,1254,19
1530550709.067770940,1320,20
1530550709.080407231,1254,19
1530550709.092995758,1188,18
1530550709.105699788,1320,20
1530550709.118334926,1254,19
1530550709.131071039,1320,20
1530550709.143717266,1386,21
1530550709.156374744,1188,18
1530550709.169044161,1386,21
1530550709.181728740,1320,20
1530550709.194294632,1254,19
1530550709.206912329,1320,20
1530550709.219666927,1188,18
1530550709.232305533,1254,19
1530550709.244777329,1320,20
1530550709.257456098,1320,20
1530550709.270098181,1188,18
1530550709.282612463,1386,21
1530550709.295348050,1452,22
1530550709.307838904,1188,18
1530550709.320487194,1254,19
1530550709.333035895,1320,20
1530550709.345575300,1254,19
1530550709.358182853,1188,18
1530550709.370860437,1188,18
1530550709.383425367,1188,18
1530550709.395848317,1188,18
