ts,in_queue.size, in_queue.number
1530597586.919173921,6056,2
1530597586.931820677,9084,3
1530597586.944591119,7570,3
1530597586.957253262,9084,3
1530597586.970025317,12112,4
1530597586.982854132,6056,2
1530597586.995643679,9084,3
1530597587.008503406,3028,1
1530597587.021362654,9084,3
1530597587.034131903,6056,2
1530597587.046919044,7570,3
1530597587.059703274,9084,3
1530597587.072428852,6056,2
1530597587.085360833,6056,2
1530597587.098313596,9084,3
1530597587.111210196,10598,4
1530597587.124208166,9084,3
1530597587.136946463,9084,3
1530597587.149816180,6056,2
1530597587.162689782,7570,3
1530597587.175597902,6056,2
1530597587.188281030,6056,2
1530597587.201128977,9084,3
1530597587.213827649,9084,3
1530597587.226610293,9084,3
1530597587.239596644,9084,3
1530597587.252270850,9084,3
1530597587.265200713,6056,3
1530597587.278048907,9084,3
1530597587.290818784,6056,2
1530597587.303795079,6056,2
1530597587.316553199,9084,3
1530597587.329331943,9084,3
1530597587.342343399,9084,3
1530597587.355293326,9084,3
1530597587.368070587,9084,3
1530597587.380863352,6056,2
1530597587.393689935,9084,3
1530597587.406472886,9150,4
1530597587.419505499,9084,3
1530597587.432290571,6056,2
1530597587.444977412,9084,3
1530597587.457763597,6056,2
1530597587.470548672,6056,2
1530597587.483388361,6056,2
1530597587.496139870,9084,3
1530597587.508916338,6056,2
1530597587.521739197,9084,3
1530597587.534519204,9084,3
1530597587.547284340,6056,2
1530597587.560131002,7570,3
1530597587.573037598,6056,2
1530597587.585927521,6056,2
1530597587.598887190,3028,1
1530597587.611686096,6056,2
1530597587.624457815,6056,2
1530597587.637297464,6056,2
1530597587.650094921,6056,2
1530597587.662808232,6056,2
1530597587.675684881,9084,3
1530597587.688437221,6056,2
1530597587.701399954,12112,4
1530597587.714197133,9084,3
1530597587.726936784,9084,3
1530597587.739695651,9084,3
1530597587.752475541,10598,4
1530597587.765482718,10598,4
1530597587.778295340,6056,2
1530597587.791096068,6056,2
1530597587.804066779,9084,3
1530597587.816778180,9084,3
1530597587.829606053,6056,2
1530597587.842591559,9084,3
1530597587.855412325,9084,3
1530597587.868144515,7570,3
1530597587.880998703,6056,2
1530597587.893677783,6056,2
1530597587.906606752,6122,3
1530597587.919455012,4542,2
1530597587.932149535,9084,3
1530597587.944937215,6056,2
1530597587.957890129,9084,3
1530597587.970907612,9084,3
1530597587.983832966,10598,4
1530597587.996592636,9084,3
1530597588.009310921,6056,2
1530597588.022106425,9084,3
1530597588.035125112,6056,2
1530597588.047800477,9084,3
1530597588.060560909,9084,3
1530597588.073538815,3028,1
1530597588.086317868,4542,2
1530597588.099213306,6056,2
1530597588.112015781,9084,3
1530597588.124907440,6056,2
1530597588.137731978,9084,3
1530597588.150553957,6056,2
1530597588.163306503,9084,3
1530597588.176004975,12112,4
1530597588.188773625,6056,2
1530597588.201496140,6056,2
1530597588.214261829,6056,2
1530597588.227145923,9084,3
1530597588.240005488,6056,2
1530597588.252674394,4542,2
1530597588.265345067,6056,2
1530597588.278146114,9084,3
1530597588.291040220,9084,3
1530597588.303774905,12112,5
1530597588.316483456,9084,3
1530597588.329245976,9084,3
1530597588.342129943,12112,4
1530597588.354858132,6056,2
1530597588.367569192,9084,3
1530597588.380566021,9084,3
1530597588.393375659,6056,2
1530597588.406127276,6056,2
1530597588.418965856,6122,3
1530597588.431678317,9084,3
1530597588.444440270,12112,4
1530597588.457149443,9084,3
1530597588.470013102,4542,2
1530597588.482884442,9084,3
1530597588.495590581,9084,3
1530597588.508314091,6056,2
1530597588.521048409,7570,3
1530597588.534072707,9084,3
1530597588.546798997,9084,3
1530597588.559730886,9084,3
1530597588.572521654,9084,3
1530597588.585348812,6056,2
1530597588.598266032,6056,2
1530597588.611060795,6056,2
1530597588.623875561,6056,2
1530597588.636610758,7570,3
1530597588.649344927,9084,3
1530597588.662182688,6056,2
1530597588.674949453,6056,2
1530597588.687757184,10598,4
1530597588.700442058,7570,3
1530597588.713435630,6056,2
1530597588.726257599,9084,3
1530597588.739211503,6056,2
1530597588.751960946,9084,3
1530597588.764864731,9084,3
1530597588.777634888,6056,2
1530597588.790467672,6056,2
1530597588.803288062,9084,3
1530597588.815969706,6056,2
1530597588.828698972,6056,2
1530597588.841569903,9084,3
1530597588.854343625,7570,3
1530597588.867189858,9084,4
1530597588.880033172,4542,2
1530597588.892705167,6056,2
1530597588.905363990,9084,3
1530597588.918160956,9150,4
1530597588.931148867,6056,2
1530597588.944005768,9084,3
1530597588.956927083,9084,3
1530597588.969873191,12112,4
1530597588.982706705,9084,3
1530597588.995616078,9084,3
1530597589.008439076,12112,4
1530597589.021264527,6056,2
1530597589.034103089,9084,3
1530597589.046943632,6056,2
1530597589.059752010,6056,2
1530597589.072509479,9084,3
1530597589.085202821,9084,3
1530597589.098069614,9084,3
1530597589.110817408,9084,3
1530597589.123633757,9084,4
1530597589.136598661,9084,3
1530597589.149536019,12112,4
1530597589.162319516,9084,3
1530597589.175404881,6056,2
1530597589.188090526,9084,3
1530597589.200858505,9084,3
1530597589.213627736,9084,3
1530597589.226400261,12112,4
1530597589.239484094,7570,3
1530597589.252344138,6056,2
1530597589.265034890,12112,4
1530597589.277731469,12112,4
1530597589.290491884,12112,4
1530597589.303309134,9084,3
1530597589.316069508,9084,3
1530597589.328775566,9084,3
1530597589.341653814,6056,2
1530597589.354573716,9084,3
1530597589.367553174,9084,3
1530597589.380347189,6056,2
1530597589.393086622,6056,2
1530597589.405956767,9084,3
1530597589.418796116,9084,3
1530597589.431587445,6122,3
1530597589.444531427,9084,3
1530597589.457418301,7570,3
1530597589.470278520,12112,4
1530597589.483169357,6056,2
1530597589.495925156,9084,3
1530597589.508696386,6056,2
1530597589.521591755,6056,2
1530597589.534453265,3028,1
1530597589.547367263,6056,2
1530597589.560116140,6056,2
1530597589.572939923,6056,2
1530597589.585752700,6056,2
1530597589.598736621,6056,2
1530597589.611721723,9084,3
1530597589.624541104,9084,3
1530597589.637435806,9084,3
1530597589.650252731,12112,4
1530597589.662986288,6056,2
1530597589.675814468,7570,3
1530597589.688629820,6056,2
1530597589.701448491,9084,3
1530597589.714258533,9084,3
1530597589.727061363,9084,3
1530597589.739999414,6056,2
1530597589.752839711,6056,2
1530597589.765579204,6056,2
1530597589.778412612,3028,1
1530597589.791304473,6056,2
1530597589.803964759,3028,1
1530597589.816869128,6056,2
1530597589.829584034,9084,3
1530597589.842477132,6056,2
1530597589.855272843,6056,2
1530597589.867938792,9084,3
1530597589.880937730,6056,2
1530597589.893684370,7570,3
1530597589.906670465,7570,3
1530597589.919609744,9084,3
1530597589.932289959,12112,4
1530597589.945056633,12112,4
1530597589.957866119,12112,4
1530597589.970813428,9150,4
1530597589.983791433,6056,2
1530597589.996494850,6056,2
1530597590.009254070,7570,3
1530597590.022050365,12112,4
1530597590.034765581,6056,2
1530597590.047603243,9084,3
1530597590.060438514,9084,3
1530597590.073145294,3028,1
1530597590.086089630,9084,3
1530597590.099035817,9084,3
1530597590.111958212,7570,3
1530597590.124894130,12112,4
1530597590.137687707,9084,3
1530597590.150577293,9084,3
1530597590.163523290,9084,4
1530597590.176400901,6056,2
1530597590.189169386,9084,3
1530597590.202077355,12112,4
1530597590.214762489,9084,3
1530597590.227468304,9084,3
1530597590.240378399,9084,3
1530597590.253078198,12112,4
1530597590.265906788,9084,3
1530597590.278713916,7570,3
1530597590.291429707,9084,3
1530597590.304111697,9084,3
1530597590.316931449,9084,3
1530597590.329801998,9084,3
1530597590.342671993,12112,4
1530597590.355641975,9084,3
1530597590.368551200,9084,3
1530597590.381242614,9084,3
1530597590.394215021,9084,3
1530597590.406989928,9084,3
1530597590.419797159,6056,2
1530597590.432552213,9084,3
1530597590.445272262,6056,2
1530597590.458083686,9084,3
1530597590.470881581,9084,3
1530597590.483828568,6056,2
1530597590.496659953,7570,3
1530597590.509566787,6056,2
1530597590.522325967,9084,3
1530597590.535194825,6056,2
1530597590.547947242,4542,2
1530597590.560700054,9084,3
1530597590.573643221,6056,2
1530597590.586357436,9084,3
1530597590.599155895,6056,2
1530597590.612029455,9084,3
1530597590.624732101,9084,3
1530597590.637474272,9084,3
1530597590.650498744,9084,3
1530597590.663346161,9084,3
1530597590.676017042,9084,3
1530597590.689011562,9084,3
1530597590.701759009,9084,3
1530597590.714603346,9084,3
1530597590.727618500,6056,2
1530597590.740418934,9084,3
1530597590.753228458,6056,2
1530597590.766138539,7570,3
1530597590.779182005,6056,2
1530597590.791963370,6056,2
1530597590.804636166,9084,3
1530597590.817374588,6056,2
1530597590.830225640,9084,3
1530597590.843048038,9084,3
1530597590.855871257,9084,2
1530597590.868818385,9084,3
1530597590.881559604,9084,3
1530597590.894313368,4542,2
1530597590.907210265,6056,2
1530597590.920011301,6056,2
1530597590.932846370,6056,2
1530597590.945658178,6056,2
1530597590.958537429,6056,2
1530597590.971332345,3028,1
1530597590.984031080,9084,3
1530597590.996929837,9084,3
1530597591.009640203,12112,4
1530597591.022403386,6056,2
1530597591.035257122,9084,3
1530597591.047927046,9084,3
1530597591.060594744,9084,3
1530597591.073374815,9084,3
1530597591.086153166,6056,2
1530597591.099141057,6056,2
1530597591.111894091,3028,1
1530597591.124521367,6056,2
1530597591.137186586,9084,3
1530597591.150110663,10598,4
1530597591.162878588,9084,3
1530597591.175625976,6056,2
1530597591.188294032,9084,3
1530597591.201150158,9084,3
1530597591.213775967,6056,2
1530597591.226583481,6056,2
1530597591.239307927,9084,3
1530597591.252077858,9084,3
1530597591.264799005,7570,3
1530597591.277574907,9084,3
1530597591.290423021,3028,1
1530597591.303379190,9084,3
1530597591.316026087,12112,5
1530597591.328932336,9084,3
1530597591.341694514,9084,3
1530597591.354554719,9084,3
1530597591.367322733,6056,2
1530597591.379933807,9084,3
1530597591.392814847,9084,3
1530597591.405493541,12112,4
1530597591.418363379,9084,3
1530597591.431158221,6056,2
1530597591.443896074,6056,2
1530597591.456750279,6056,2
1530597591.469438546,9084,3
1530597591.482422500,7570,3
1530597591.495188940,6056,2
1530597591.508047865,3028,1
1530597591.520913519,6056,2
1530597591.533805517,9084,3
1530597591.546635199,9084,3
1530597591.559528199,6056,2
1530597591.572452116,9084,3
1530597591.585106548,9084,3
1530597591.598091854,12112,4
1530597591.610853320,6056,2
1530597591.623797287,6056,2
1530597591.636597123,6056,2
1530597591.649416440,9084,3
1530597591.662142511,6056,2
1530597591.675180090,9084,3
1530597591.688027035,6056,2
1530597591.700686122,6056,2
1530597591.713572155,9084,3
1530597591.726440305,9084,3
1530597591.739483392,6056,2
1530597591.752208015,6056,3
1530597591.765086916,6056,2
1530597591.777856364,9084,3
1530597591.790620385,9084,3
1530597591.803453174,7570,3
1530597591.816153616,3028,1
1530597591.829045532,9084,3
1530597591.842076289,3028,1
1530597591.854902080,6056,2
1530597591.867687568,9084,3
1530597591.880583310,6056,2
1530597591.893533328,3028,1
1530597591.906327082,6056,2
1530597591.919153414,6056,2
1530597591.931889852,9084,3
1530597591.944588304,12112,4
1530597591.957479071,9084,3
1530597591.970281826,7570,3
1530597591.983108553,9084,3
1530597591.995901614,9084,3
1530597592.008679747,9084,3
1530597592.021682019,6056,2
1530597592.034586769,9084,3
1530597592.047398268,9084,3
1530597592.060211027,6056,2
1530597592.072827934,9084,3
1530597592.085521405,7570,3
1530597592.098301607,6056,2
1530597592.111226571,6056,2
1530597592.123898522,12112,4
1530597592.136656413,9084,3
1530597592.149436774,6056,2
1530597592.162238997,9084,3
1530597592.175147780,9084,3
1530597592.188045059,7570,3
1530597592.200832252,6056,2
1530597592.213491606,9084,3
1530597592.226217811,9084,3
1530597592.239064349,9084,3
1530597592.251766811,6056,2
1530597592.264767278,9084,3
1530597592.277698432,12112,4
1530597592.290422885,9084,3
1530597592.303369739,7570,3
1530597592.316134408,6056,2
1530597592.328980159,9084,3
1530597592.341653930,9084,3
1530597592.354452093,6056,2
1530597592.367315062,6056,2
1530597592.380177008,9084,3
1530597592.393095943,9084,3
1530597592.405769348,7570,3
1530597592.418768545,6056,2
1530597592.431707781,6056,2
1530597592.444439569,6056,2
1530597592.457239734,9084,3
1530597592.469930757,6056,2
1530597592.482712061,9084,3
1530597592.495503802,9084,3
1530597592.508397109,9084,3
1530597592.521192620,9084,3
1530597592.533905534,9084,3
1530597592.546659643,12112,4
1530597592.559771572,9084,3
1530597592.572439738,6056,3
1530597592.585183620,9084,3
1530597592.598042697,9084,3
1530597592.610836109,9084,3
1530597592.623756153,9084,3
1530597592.636524242,9084,3
1530597592.649251242,9084,3
1530597592.662122601,9084,3
1530597592.675010392,6056,2
1530597592.687782221,9084,3
1530597592.700477902,9084,3
1530597592.713469304,9084,3
1530597592.726208465,9084,3
1530597592.739181542,6056,2
1530597592.751816856,9084,3
1530597592.764614880,6056,2
1530597592.777519140,6056,2
1530597592.790375892,9084,3
1530597592.803201367,9084,3
1530597592.815865918,12112,4
1530597592.828582105,12112,4
1530597592.841455883,7570,3
1530597592.854413077,6056,2
1530597592.867271459,9084,3
1530597592.879940975,12112,4
1530597592.892859667,9084,3
1530597592.905630224,12112,4
1530597592.918520345,9084,3
1530597592.931320648,6056,2
1530597592.944039955,9084,3
1530597592.956808192,7570,3
1530597592.969739026,12112,4
1530597592.982601174,9084,3
1530597592.995513057,12112,4
1530597593.008170745,12112,4
1530597593.020995604,3028,1
1530597593.033661835,6056,2
1530597593.046535591,6056,2
1530597593.059373866,6056,2
1530597593.072118352,9084,3
1530597593.084766487,9084,3
1530597593.097501133,6056,2
1530597593.110257791,12112,4
1530597593.122979199,6056,2
1530597593.135717772,9084,3
1530597593.148501423,6056,2
1530597593.161201111,9084,3
1530597593.173897143,7570,3
1530597593.186684708,9084,3
1530597593.199425157,9084,3
1530597593.212169123,9084,3
1530597593.225089861,7570,3
1530597593.237975159,9084,3
1530597593.250713101,6056,2
1530597593.263638292,9084,3
1530597593.276560569,6056,2
1530597593.289482628,9084,3
1530597593.302227386,9084,3
1530597593.315031015,9084,3
1530597593.327775360,12112,4
1530597593.340527469,9084,3
1530597593.353249852,6056,2
1530597593.366133593,6056,2
1530597593.378938399,9084,3
1530597593.391570792,7570,3
1530597593.404118213,9084,3
1530597593.416856763,6056,2
1530597593.429630399,9084,3
1530597593.442306447,9084,3
1530597593.455161076,12112,4
1530597593.467905138,6056,2
1530597593.480642514,9084,3
1530597593.493515143,12112,4
1530597593.506286327,10598,4
1530597593.519265185,7570,3
1530597593.531928746,6122,3
1530597593.544756053,9084,3
1530597593.557565909,6056,2
1530597593.570481561,6056,2
1530597593.583498980,9084,3
1530597593.596313960,6056,2
1530597593.609020772,7570,3
1530597593.621728228,6056,2
1530597593.634629209,9084,3
1530597593.647503144,12112,4
1530597593.660159618,9084,3
1530597593.672858451,7570,3
1530597593.685673158,12112,4
1530597593.698586553,9084,3
1530597593.711602426,6056,2
1530597593.724422407,6056,2
1530597593.737098772,6056,2
1530597593.749981512,6056,2
1530597593.762893349,3028,1
1530597593.775756075,4542,2
1530597593.788561799,9084,3
1530597593.801288753,3028,1
1530597593.814140317,9084,3
1530597593.826878109,9084,3
1530597593.839754417,9084,3
1530597593.852543991,12112,4
1530597593.865483468,9084,3
1530597593.878281106,6056,2
1530597593.891252837,9084,3
1530597593.903987285,6056,2
1530597593.916695351,9084,3
1530597593.929600248,6056,2
1530597593.942657380,4542,2
1530597593.955449580,9084,3
1530597593.968342051,6056,2
1530597593.981054652,9084,3
1530597593.993854470,9084,3
1530597594.006643106,6056,2
1530597594.019551491,6056,2
1530597594.032439079,6122,3
1530597594.045104325,9084,3
1530597594.057866494,6056,2
1530597594.070644400,6056,2
1530597594.083606574,9084,3
1530597594.096409659,9084,3
1530597594.109146022,7570,3
1530597594.121834869,6056,2
1530597594.134685819,9084,3
1530597594.147514812,9084,3
1530597594.160404537,10598,4
1530597594.173194471,9084,3
1530597594.185944163,9084,3
1530597594.198833467,9084,3
1530597594.211522931,6056,2
1530597594.224391286,9084,3
1530597594.237144179,6056,2
1530597594.250017131,12112,4
1530597594.262907703,6056,2
1530597594.275868496,6056,2
1530597594.288789222,6056,2
1530597594.301538361,9084,3
1530597594.314357008,6056,2
1530597594.327159298,9084,4
1530597594.339920552,6056,2
1530597594.352873892,9084,3
1530597594.365495924,6056,2
1530597594.378295675,7570,3
1530597594.391179876,9084,3
1530597594.403953441,9084,3
1530597594.416734936,6056,2
1530597594.429534534,9084,3
1530597594.442253073,9084,3
1530597594.455225198,9084,3
1530597594.467960410,9084,3
1530597594.480754658,9084,3
1530597594.493644159,6056,2
1530597594.506418390,9084,3
1530597594.519438785,9084,3
1530597594.532335877,6056,2
1530597594.545076627,7570,3
1530597594.557944304,9084,3
1530597594.570720535,12112,4
1530597594.583546919,3028,1
1530597594.596350587,6056,2
1530597594.609365149,9084,3
1530597594.622237170,6056,2
1530597594.635284789,6056,2
1530597594.647946221,9084,3
1530597594.660623915,9084,3
1530597594.673478378,9084,3
1530597594.686182675,9084,3
1530597594.698933183,6056,2
1530597594.711603266,9084,3
1530597594.724367397,6056,2
1530597594.737113807,9084,3
1530597594.749932845,12112,4
1530597594.762787435,4542,2
1530597594.775746863,9084,3
1530597594.788423838,9084,3
1530597594.801156489,9084,3
1530597594.813916003,6056,2
1530597594.826606355,6056,2
1530597594.839486230,9084,3
1530597594.852349695,6056,2
1530597594.864948070,6056,2
1530597594.877764116,7570,3
1530597594.890494332,6056,2
1530597594.903306673,6056,2
1530597594.915914253,9084,3
1530597594.928616353,7570,3
1530597594.941269794,9084,3
1530597594.954088867,6056,2
1530597594.966889424,9084,3
1530597594.979696933,7570,3
1530597594.992393047,9084,3
1530597595.005333337,9084,3
1530597595.018103718,6056,2
1530597595.031138906,6056,2
1530597595.043992045,9084,3
1530597595.056741688,6122,3
1530597595.069443848,12112,4
1530597595.082482432,9084,3
1530597595.095288605,6056,2
1530597595.107898986,9084,3
1530597595.120674702,9084,3
1530597595.133321286,9084,3
1530597595.146167718,9084,3
1530597595.158858799,6056,2
1530597595.171698390,9084,3
1530597595.184548787,9084,3
1530597595.197408069,7570,3
1530597595.210313470,7570,3
1530597595.223289783,9084,3
1530597595.236129475,9084,3
1530597595.248753081,9084,3
1530597595.261661994,9084,3
1530597595.274449889,6056,2
1530597595.287294786,9084,3
1530597595.300124893,9084,3
1530597595.312873530,7570,3
1530597595.325705780,6056,2
1530597595.338414077,6056,2
1530597595.351524941,6056,2
1530597595.364358252,6056,2
1530597595.377065600,9084,3
1530597595.389837065,9084,3
1530597595.402626503,9084,3
1530597595.415450317,6056,2
1530597595.428368727,9084,3
1530597595.441314297,9084,3
1530597595.454199542,9084,3
1530597595.466978319,12112,4
1530597595.479825964,12112,4
1530597595.492752147,6056,2
1530597595.505531551,3028,1
1530597595.518267704,9084,3
1530597595.531002877,7570,3
1530597595.543755951,6056,2
1530597595.556568801,9084,3
1530597595.569480418,9084,3
1530597595.582288050,6056,2
1530597595.595045419,6056,2
1530597595.607875254,9084,3
1530597595.620538062,9084,3
1530597595.633236179,7570,3
1530597595.646151891,9084,3
1530597595.659099234,9084,3
1530597595.671753209,12112,4
1530597595.684366123,9084,3
1530597595.697129158,10598,4
1530597595.710069194,9084,3
1530597595.723046892,9084,3
1530597595.735854278,6056,2
1530597595.748633530,7570,3
1530597595.761429490,6056,2
1530597595.774194323,9084,3
1530597595.786966223,6056,2
1530597595.799830031,6056,2
1530597595.812480395,9084,3
1530597595.825233178,9084,3
1530597595.838053545,6056,2
1530597595.850791184,9084,3
1530597595.863638525,9084,4
1530597595.876231999,6056,2
1530597595.888942604,9084,3
1530597595.901645134,9084,3
1530597595.914581456,6056,2
1530597595.927453559,3028,1
1530597595.940267366,3028,1
1530597595.952990468,6056,2
1530597595.965772333,12112,4
1530597595.978430461,6056,2
1530597595.991439051,6056,2
1530597596.004075864,9084,3
1530597596.016925767,10598,4
1530597596.029538056,6056,2
1530597596.042526830,9084,3
1530597596.055286947,12112,4
1530597596.068079859,9150,4
1530597596.080900586,7570,3
1530597596.093582454,6056,2
1530597596.106546444,9084,3
1530597596.119477645,6056,2
1530597596.132098466,9084,3
1530597596.144851829,9084,3
1530597596.157687995,9084,3
1530597596.170488296,9084,3
1530597596.183275726,3028,1
1530597596.196058129,12112,4
1530597596.208698894,9084,3
1530597596.221717846,6056,2
1530597596.234555776,9084,3
1530597596.247487120,9084,3
1530597596.260304191,6056,2
1530597596.273188614,9084,3
1530597596.286051007,6056,2
1530597596.298846996,6056,2
1530597596.311697787,9084,3
1530597596.324451200,9084,3
1530597596.337075759,6056,2
1530597596.349931174,10598,4
1530597596.362769211,6056,2
1530597596.375637512,9084,3
1530597596.388250544,12112,4
1530597596.401014799,7570,3
1530597596.413864816,9084,3
1530597596.426562250,6056,2
1530597596.439450822,3028,1
1530597596.452256201,9084,3
1530597596.464999052,4542,2
1530597596.477610051,9084,3
1530597596.490308647,9084,3
1530597596.503148366,6056,2
1530597596.515816051,7570,3
1530597596.528603767,6056,2
1530597596.541501692,9084,3
1530597596.554190054,6056,2
1530597596.567158328,9084,3
1530597596.579941474,9150,4
1530597596.592603617,6056,2
1530597596.605308299,12112,4
1530597596.618116267,6056,2
1530597596.631116340,6056,2
1530597596.643869854,9084,3
1530597596.656552773,9084,3
1530597596.669203130,6056,2
1530597596.682015249,9084,3
1530597596.694903255,6056,2
1530597596.707802058,9084,3
1530597596.720469844,9084,3
1530597596.733134036,9084,3
1530597596.745990505,12112,4
1530597596.758957120,9084,3
1530597596.771759166,9084,3
1530597596.784531336,12112,5
1530597596.797361247,6056,2
1530597596.810237485,12112,4
1530597596.823239752,9084,3
1530597596.835907381,12112,4
1530597596.848662260,9084,3
1530597596.861509194,12112,4
1530597596.874324780,9084,3
1530597596.887229351,6056,2
1530597596.900072079,6056,2
1530597596.912918485,6056,2
1530597596.925608965,6056,2
1530597596.938397129,9084,3
1530597596.951256338,10598,4
1530597596.964046551,6056,2
1530597596.977033521,6056,2
1530597596.989971189,6056,2
1530597597.002850352,4542,2
1530597597.015695783,9084,3
1530597597.028401876,9084,3
1530597597.041096190,9084,3
1530597597.053801126,7570,3
1530597597.066757946,9084,3
1530597597.079594892,9084,3
1530597597.092230149,6122,3
1530597597.104931319,9084,3
1530597597.117810036,9084,3
1530597597.130656971,12112,4
1530597597.143603604,9084,3
1530597597.156217011,6056,2
1530597597.169073496,4542,2
1530597597.181743844,12112,4
1530597597.194631511,9084,3
1530597597.207471435,9084,3
1530597597.220107818,10598,4
1530597597.232869688,9084,3
1530597597.245558527,9084,3
1530597597.258551353,12112,4
1530597597.271428330,9084,3
1530597597.284043750,9084,3
1530597597.296770220,9084,3
1530597597.309378432,9084,3
1530597597.322246434,9084,3
1530597597.335194077,6056,2
1530597597.347809412,9084,3
1530597597.360601224,6056,2
1530597597.373316692,12112,4
1530597597.386174576,10598,4
1530597597.399165042,9084,3
1530597597.411885125,9084,3
1530597597.424697090,9084,3
1530597597.437350751,12112,4
1530597597.450380384,6056,2
1530597597.463262648,9084,3
1530597597.475920174,9084,3
1530597597.488837231,9084,3
1530597597.501532861,4542,2
1530597597.514387671,6056,2
1530597597.527312690,6056,2
1530597597.539899577,6056,2
1530597597.552912443,10598,4
1530597597.565741642,12112,4
1530597597.578569413,9084,3
1530597597.591532442,12178,5
1530597597.604445844,9084,3
1530597597.617062241,9084,3
1530597597.629760827,9084,3
1530597597.642528186,6056,2
1530597597.655440578,6056,2
1530597597.668088309,6056,2
1530597597.680892712,9084,3
1530597597.693506122,9084,3
1530597597.706431878,6056,2
1530597597.719214361,6056,2
1530597597.731832363,6056,2
1530597597.744650832,9084,3
1530597597.757352819,6056,2
1530597597.770338206,9084,3
1530597597.783134368,9084,3
1530597597.795865779,9084,3
1530597597.808763046,6056,2
1530597597.821607872,9084,3
1530597597.834372223,4542,2
1530597597.847252952,6056,2
1530597597.859903267,3028,1
1530597597.872857100,9084,3
1530597597.885608832,9084,3
1530597597.898577900,3028,1
1530597597.911553935,6056,2
1530597597.924453770,9084,3
1530597597.937256745,6056,3
1530597597.950208135,6056,2
1530597597.963222912,12112,4
1530597597.975870658,6056,2
1530597597.988680690,12112,4
1530597598.001463528,9084,3
1530597598.014294612,12112,4
1530597598.027140011,9084,3
1530597598.039843632,6056,2
1530597598.052597714,6056,2
1530597598.065383789,9084,3
1530597598.078163450,9084,3
1530597598.091015008,6056,2
1530597598.103771615,3028,1
1530597598.116410228,3094,2
1530597598.129081304,6056,2
1530597598.141728865,6056,2
1530597598.154556265,3028,1
1530597598.167324777,3028,1
1530597598.180134313,3028,1
1530597598.192994440,3028,1
1530597598.205638973,3028,1
1530597598.218365129,3028,1
1530597598.231081143,3028,1
1530597598.244043761,6056,2
1530597598.256665863,0,0
1530597598.269343390,0,0
1530597598.282126418,6056,2
1530597598.294885080,6056,2
1530597598.307702640,3028,1
1530597598.320581611,12112,4
1530597598.333367395,6056,2
1530597598.346091952,6056,2
1530597598.359040987,6056,2
1530597598.371896900,9084,3
1530597598.384616640,9084,3
1530597598.397625809,6056,2
1530597598.410413568,9084,3
1530597598.423341051,6056,2
1530597598.436314957,7570,3
1530597598.449042813,9084,3
1530597598.461725349,6056,2
1530597598.474608168,9084,3
1530597598.487505354,12112,4
1530597598.500390535,6056,2
1530597598.513199663,6056,2
1530597598.525816347,6056,2
1530597598.538482324,9084,3
1530597598.551235718,6056,2
1530597598.563988652,9084,3
1530597598.576768483,6056,2
1530597598.589601857,9084,3
1530597598.602415267,9084,3
1530597598.615275208,6056,2
1530597598.627931486,9084,3
1530597598.640765816,6056,2
1530597598.653379743,4542,2
1530597598.666314865,6056,2
1530597598.679410228,6056,2
1530597598.692019436,9084,3
1530597598.704949450,6056,2
1530597598.717731783,6056,2
1530597598.730654990,6056,2
1530597598.743646055,6056,2
1530597598.756417752,6056,2
1530597598.769129267,7570,3
1530597598.781846735,6056,3
1530597598.794671862,6056,2
1530597598.807615954,9084,3
1530597598.820403108,6056,2
1530597598.833267307,12112,4
1530597598.846119318,9084,3
1530597598.858888784,6056,2
1530597598.871700792,7570,3
1530597598.884546480,9084,3
1530597598.897285452,6056,2
1530597598.910264874,6056,2
1530597598.923189161,9084,3
1530597598.935962171,7570,3
1530597598.948762184,10598,4
1530597598.961449474,6056,2
1530597598.974203140,6056,2
1530597598.987196124,9084,4
1530597598.999960890,9084,3
1530597599.012764850,9084,3
1530597599.025461527,9084,3
1530597599.038243591,9084,3
1530597599.051291668,9084,3
1530597599.063925219,9084,3
1530597599.076798921,12112,4
1530597599.089492843,7570,3
1530597599.102242849,6056,2
1530597599.115191853,9084,3
1530597599.127954783,6122,3
1530597599.140684575,9084,3
1530597599.153452783,9084,3
1530597599.166388830,6056,2
1530597599.179318468,6056,2
1530597599.191997707,9084,3
1530597599.204838795,4542,2
1530597599.217549198,12112,4
1530597599.230278478,6056,2
1530597599.243231004,9084,3
1530597599.256061437,9084,3
1530597599.268683481,6056,2
1530597599.281339509,6056,2
1530597599.294236737,9084,3
1530597599.306972946,7570,3
1530597599.319737030,9084,3
1530597599.332393325,12112,4
1530597599.345126420,9084,3
1530597599.358039847,9084,3
1530597599.370773552,9084,3
1530597599.383711162,9084,3
1530597599.396608470,9084,3
1530597599.409552017,9084,3
1530597599.422346356,6056,2
1530597599.435290603,9084,3
1530597599.447976816,9084,3
1530597599.460715947,6056,2
1530597599.473648126,4542,2
1530597599.486399602,6056,2
1530597599.499349172,9084,3
1530597599.512095413,6056,2
1530597599.524930651,6056,2
1530597599.537602678,9084,3
1530597599.550595134,9084,3
1530597599.563414744,6056,2
1530597599.576110209,9084,3
1530597599.588887780,9084,3
1530597599.601705841,6056,2
1530597599.614436706,6056,2
1530597599.627238236,6056,2
1530597599.639913837,6056,2
1530597599.652769583,6056,2
1530597599.665384521,9084,3
1530597599.678122956,9084,3
1530597599.690897316,6056,2
