ts,backlog_in_bytes, backlog_in_packets
1529941849.496701490,1914,29
1529941849.509281916,2000,31
1529941849.521896155,2112,32
1529941849.534755109,2310,35
1529941849.547523036,2178,33
1529941849.560311762,2000,31
1529941849.572942948,2000,31
1529941849.585653799,1980,30
1529941849.598473232,2000,31
1529941849.611053208,1848,28
1529941849.623819298,1848,28
1529941849.636377254,2112,32
1529941849.649030214,2000,31
1529941849.661553764,1980,30
1529941849.674156265,1914,29
1529941849.686781536,1980,30
1529941849.699763780,1848,28
1529941849.712594648,2178,33
1529941849.725131939,2244,34
1529941849.737744907,1980,30
1529941849.750518537,1980,30
1529941849.763411216,2178,33
1529941849.776010171,2178,33
1529941849.788549477,2178,33
1529941849.801118292,2640,40
1529941849.813932586,2442,37
1529941849.826544860,2000,31
1529941849.839149359,1980,30
1529941849.851768689,2178,33
1529941849.864254366,1980,30
1529941849.877035490,2178,33
1529941849.889594253,2112,32
1529941849.902249936,2000,31
1529941849.915073663,1914,29
1529941849.927852228,1914,29
1529941849.940571171,1848,28
1529941849.953099641,1782,27
1529941849.965880210,2112,32
1529941849.978647194,2178,33
1529941849.991575623,1980,30
1529941850.004150826,2112,32
1529941850.016813471,1980,30
1529941850.029404316,2000,31
1529941850.042203130,2000,31
1529941850.054814749,2000,31
1529941850.067640947,2000,31
1529941850.080420888,1914,29
1529941850.093069731,1848,28
1529941850.105842087,2000,31
1529941850.118713400,2178,33
1529941850.131300684,1914,29
1529941850.143925521,1914,29
1529941850.156620045,2244,34
1529941850.169096895,2244,34
1529941850.181821893,1980,30
1529941850.194437834,2000,31
1529941850.207214838,1980,30
1529941850.219838972,1980,30
1529941850.232464511,1848,28
1529941850.245075910,1782,27
1529941850.257752604,1980,30
1529941850.270498975,2112,32
1529941850.283332241,2000,31
1529941850.296288072,2000,31
1529941850.308774775,1980,30
1529941850.321192342,1980,30
1529941850.333676765,2000,31
1529941850.346231620,2000,31
1529941850.358901053,1914,29
1529941850.371604343,2000,31
1529941850.384139544,2112,32
1529941850.396653949,1980,30
1529941850.409206522,1848,28
1529941850.421894560,1848,28
1529941850.434372805,1848,28
1529941850.446881139,1848,28
1529941850.459579795,1914,29
1529941850.472069099,1914,29
1529941850.484671915,1782,27
1529941850.497375291,1782,27
1529941850.510047087,1848,28
1529941850.522641251,1914,29
1529941850.535284384,1914,29
1529941850.547884033,2000,31
1529941850.560491826,1980,30
1529941850.573127859,1914,29
1529941850.585679283,1980,30
1529941850.598272100,2000,31
1529941850.610857341,1914,29
1529941850.623706490,1914,29
1529941850.636272338,1848,28
1529941850.649000485,1782,27
1529941850.661660895,1848,28
1529941850.674124432,1914,29
1529941850.686658478,1914,29
1529941850.699181182,1980,30
1529941850.711881809,2112,32
1529941850.724469313,1914,29
1529941850.737062685,1848,28
1529941850.749845063,1914,29
1529941850.762599134,1914,29
1529941850.775193967,1848,28
1529941850.787819067,1914,29
1529941850.800377182,1848,28
1529941850.812880526,1848,28
1529941850.825418718,1848,28
1529941850.837947795,1848,28
1529941850.850559917,1782,27
1529941850.863320978,1782,27
1529941850.875956283,1914,29
1529941850.888485611,1848,28
1529941850.901041820,1848,28
1529941850.913587515,1782,27
1529941850.926363483,1848,28
1529941850.939233266,1914,29
1529941850.951879841,2000,31
1529941850.964433174,1980,30
1529941850.977044116,1848,28
1529941850.989692994,2000,31
1529941851.002317144,1980,30
1529941851.014971166,1848,28
1529941851.027593429,1848,28
1529941851.040287068,1782,27
1529941851.052819010,1782,27
1529941851.065357284,1848,28
1529941851.077876905,1848,28
1529941851.090593954,1848,28
1529941851.103307731,1848,28
1529941851.116241914,1848,28
1529941851.129122021,2112,32
1529941851.141685400,2244,34
1529941851.154346600,2112,32
1529941851.167074744,1980,30
1529941851.179870189,2000,31
1529941851.192463829,2178,33
1529941851.205052660,1914,29
1529941851.217666725,1848,28
1529941851.230410106,1848,28
1529941851.243199123,2000,31
1529941851.256032294,2000,31
1529941851.268930125,2178,33
1529941851.281503110,2000,31
1529941851.294174576,1914,29
1529941851.306812417,1980,30
1529941851.319761815,1980,30
1529941851.332294811,1914,29
1529941851.344772518,1980,30
1529941851.357566715,1848,28
1529941851.370115373,1782,27
1529941851.382827561,1914,29
1529941851.395492400,2178,33
1529941851.408143727,2376,36
1529941851.420730614,2178,33
1529941851.433215369,1848,28
1529941851.445779398,2000,31
1529941851.458383204,2000,31
1529941851.471001449,1980,30
1529941851.483636785,1914,29
1529941851.496341415,2244,34
1529941851.508893420,2310,35
1529941851.521663930,2310,35
1529941851.534217436,2112,32
1529941851.546792048,1848,28
1529941851.559618537,1848,28
1529941851.572305727,1914,29
1529941851.584802188,2112,32
1529941851.597466689,2112,32
1529941851.610062449,2000,31
1529941851.622828385,1848,28
1529941851.635596586,1782,27
1529941851.648334414,1848,28
1529941851.661063387,1848,28
1529941851.673704524,1980,30
1529941851.686461807,2000,31
1529941851.699029972,2000,31
1529941851.711846572,1914,29
1529941851.724337551,1980,30
1529941851.736864069,1914,29
1529941851.749412369,1980,30
1529941851.762137899,1980,30
1529941851.774824768,1914,29
1529941851.787755815,1914,29
1529941851.800266918,2112,32
1529941851.813002852,2000,31
1529941851.825562845,1980,30
1529941851.838171280,1980,30
1529941851.850850284,2310,35
1529941851.863692738,2178,33
1529941851.876274680,2112,32
1529941851.888880067,2178,33
1529941851.901421577,1848,28
1529941851.913964241,1782,27
1529941851.926761857,1980,30
1529941851.939330357,2112,32
1529941851.952140301,2244,34
1529941851.964619821,2112,32
1529941851.977163036,2000,31
1529941851.989663734,2244,34
1529941852.002389800,2178,33
1529941852.014964223,2000,31
1529941852.027748534,1980,30
1529941852.040393191,2112,32
1529941852.052967298,2000,31
1529941852.065623023,2112,32
1529941852.078114837,2000,31
1529941852.090911030,1980,30
1529941852.103755169,1980,30
1529941852.116161869,1980,30
1529941852.128840562,1914,29
1529941852.141464650,1914,29
1529941852.153935349,1914,29
1529941852.166446424,1980,30
1529941852.179231004,1848,28
1529941852.191931047,1848,28
1529941852.204415293,1914,29
1529941852.217118787,1848,28
1529941852.229835826,1980,30
1529941852.242543510,1980,30
1529941852.255266227,1980,30
1529941852.267914903,1914,29
1529941852.280463987,2112,32
1529941852.293077856,2112,32
1529941852.305915042,1914,29
1529941852.318534956,1914,29
1529941852.331224082,1980,30
1529941852.343991918,2000,31
1529941852.356772596,2178,33
1529941852.369308047,1980,30
1529941852.381780910,1782,27
1529941852.394457018,1848,28
1529941852.407189576,2000,31
1529941852.420063906,2000,31
1529941852.432640634,2000,31
1529941852.445391236,2112,32
1529941852.457886763,1914,29
1529941852.470641172,1914,29
1529941852.483293306,1848,28
1529941852.496085113,2000,31
1529941852.508568813,2310,35
1529941852.521078235,2376,36
1529941852.533856545,2178,33
1529941852.546682734,2112,32
1529941852.559581790,2178,33
1529941852.572242703,1980,30
1529941852.584776893,1914,29
1529941852.597644810,2178,33
1529941852.610225203,2112,32
1529941852.622963428,2000,31
1529941852.635604790,2376,36
1529941852.648171174,2442,37
1529941852.660779974,2000,31
1529941852.673623211,1980,30
1529941852.686389395,1848,28
1529941852.699136520,1848,28
1529941852.711918282,1914,29
1529941852.724500025,1914,29
1529941852.737196191,1848,28
1529941852.749612596,1914,29
1529941852.762280369,1980,30
1529941852.774992130,1848,28
1529941852.787647512,1914,29
1529941852.800286840,1980,30
1529941852.812837264,1980,30
1529941852.825522009,1848,28
1529941852.838064483,2244,34
1529941852.850826458,2112,32
1529941852.863489208,2000,31
1529941852.876025557,1980,30
1529941852.888537767,1782,27
1529941852.901020386,1914,29
1529941852.913700147,2000,31
1529941852.926406742,1980,30
1529941852.939082273,1782,27
1529941852.951722814,2178,33
1529941852.964343278,2178,33
1529941852.976959390,1980,30
1529941852.989559353,1980,30
1529941853.002286820,1848,28
1529941853.015118831,1848,28
1529941853.027764514,2000,31
1529941853.040258964,2310,35
1529941853.052832075,2376,36
1529941853.065505719,2310,35
1529941853.078014796,2310,35
1529941853.090530012,1914,29
1529941853.103256943,1848,28
1529941853.115990598,1980,30
1529941853.128456832,1914,29
1529941853.140968290,2244,34
1529941853.153582633,2244,34
1529941853.166168387,2000,31
1529941853.179018567,1848,28
1529941853.191689664,1914,29
1529941853.204350039,1914,29
1529941853.216952175,1848,28
1529941853.229603013,1914,29
1529941853.242541512,1848,28
1529941853.255308308,1980,30
1529941853.267937210,2000,31
1529941853.280620321,2112,32
1529941853.293127555,1980,30
1529941853.305864990,1914,29
1529941853.318537536,2112,32
1529941853.331288408,2244,34
1529941853.344091108,2244,34
1529941853.356626900,1914,29
1529941853.369162342,1980,30
1529941853.381734571,1980,30
1529941853.394433740,2000,31
1529941853.407250916,2244,34
1529941853.419912773,2178,33
1529941853.432390858,1980,30
1529941853.445152517,1980,30
1529941853.457804761,2000,31
1529941853.470425352,1914,29
1529941853.483265328,1914,29
1529941853.495993887,1914,29
1529941853.508634070,1914,29
1529941853.521158390,1848,28
1529941853.533705771,1914,29
1529941853.546297404,1914,29
1529941853.558972458,2178,33
1529941853.571732605,2310,35
1529941853.584438973,2000,31
1529941853.597091819,2244,34
1529941853.609643955,2112,32
1529941853.622415671,2112,32
1529941853.634981850,2178,33
1529941853.647660216,2000,31
1529941853.660088333,2112,32
1529941853.672588086,1914,29
1529941853.685412586,1848,28
1529941853.697888323,1914,29
1529941853.710485882,1848,28
1529941853.723112435,2000,31
1529941853.735940312,2112,32
1529941853.748485465,2178,33
1529941853.761164956,1914,29
1529941853.773968232,1848,28
1529941853.786741495,1980,30
1529941853.799723893,2112,32
1529941853.812302730,2376,36
1529941853.824997203,2178,33
1529941853.837612402,1914,29
1529941853.850256646,1980,30
1529941853.862988038,2376,36
1529941853.875840422,2244,34
1529941853.888545067,1980,30
1529941853.901367183,1980,30
1529941853.914051585,2000,31
1529941853.926767941,2000,31
1529941853.939430667,2244,34
1529941853.952232152,2178,33
1529941853.964865234,2178,33
1529941853.977482486,2244,34
1529941853.990007188,2178,33
1529941854.002565936,1980,30
1529941854.015338913,1914,29
1529941854.028093943,1914,29
1529941854.040541689,2112,32
1529941854.053163558,2000,31
1529941854.065762747,2112,32
1529941854.078353416,1980,30
1529941854.090863627,2178,33
1529941854.103600511,2244,34
1529941854.116076250,1980,30
1529941854.128532392,2000,31
1529941854.141067929,1914,29
1529941854.153606541,1848,28
1529941854.166220169,2244,34
1529941854.178771043,2310,35
1529941854.191313244,1914,29
1529941854.204019710,1914,29
1529941854.216693467,1848,28
1529941854.229326061,1782,27
1529941854.242024632,1914,29
1529941854.254830512,1980,30
1529941854.267427550,2000,31
1529941854.279990995,2244,34
1529941854.292687952,2178,33
1529941854.317773386,1782,27
1529941854.330214840,1914,29
1529941854.342808905,1980,30
1529941854.355527795,2000,31
1529941854.368108682,2178,33
1529941854.380678974,2112,32
1529941854.393173730,1848,28
1529941854.405753158,1848,28
1529941854.418312399,1914,29
1529941854.431036844,1914,29
1529941854.443622795,1914,29
1529941854.456257614,1848,28
1529941854.468899282,2112,32
1529941854.481566757,2000,31
1529941854.494072347,1980,30
1529941854.506851118,1980,29
1529941854.519371027,1848,28
1529941854.532011663,1914,29
1529941854.544776358,1914,29
1529941854.557300503,2000,31
1529941854.569750023,1914,29
1529941854.582378789,1980,30
1529941854.595126599,1914,29
1529941854.607813167,1980,30
1529941854.620368892,1980,30
1529941854.632982018,1848,28
1529941854.645569776,1914,29
1529941854.658225628,1914,29
1529941854.670725347,1980,30
1529941854.683412751,2000,31
1529941854.695993854,1188,18
1529941854.708564070,330,5
1529941854.721058811,0,0
1529941854.733691549,0,0
1529941854.746102152,132,2
1529941854.758722108,132,2
1529941854.771303993,132,2
1529941854.784004080,0,0
1529941854.796624402,0,0
1529941854.809192584,132,2
1529941854.821709471,132,2
1529941854.834248041,132,2
1529941854.846910097,0,0
1529941854.859739111,0,0
1529941854.872125767,132,2
1529941854.884670091,132,2
1529941854.897343062,0,0
1529941854.909953670,0,0
1529941854.922735906,0,0
1529941854.935448949,132,2
1529941854.947992713,132,2
1529941854.960512526,0,0
1529941854.973190446,0,0
1529941854.985922553,66,1
1529941854.998636629,990,15
1529941855.011260283,1914,29
1529941855.024049868,2244,34
1529941855.036783818,2310,35
1529941855.049478013,2244,34
1529941855.062120146,2112,32
1529941855.074917542,2000,31
1529941855.087583522,1980,30
1529941855.100348084,1848,28
1529941855.113163375,1914,29
1529941855.125887344,1980,30
1529941855.138445842,1980,30
1529941855.151134216,2000,31
1529941855.163883830,2000,31
1529941855.176392802,2000,31
1529941855.189017393,2000,31
1529941855.201588088,1914,29
1529941855.214285519,1914,29
1529941855.226855239,1980,30
1529941855.239554753,1980,30
1529941855.252288753,1914,29
1529941855.264826758,2178,33
1529941855.277533596,2178,33
1529941855.290145918,2112,32
1529941855.302859578,1914,29
1529941855.315533595,1914,29
1529941855.328127721,2000,31
1529941855.340692642,1980,30
1529941855.353484422,1980,30
1529941855.366026281,1980,30
1529941855.378589670,1980,30
1529941855.391401438,2000,31
1529941855.404064933,2000,31
1529941855.416634266,2000,31
1529941855.429466717,2000,31
1529941855.442109085,1980,30
1529941855.454763367,2000,31
1529941855.467397366,2112,32
1529941855.480023995,2112,32
1529941855.492720276,1914,29
1529941855.505328309,1914,29
1529941855.517955191,2178,33
1529941855.530855915,2112,32
1529941855.543536302,1980,30
1529941855.556277634,1914,29
1529941855.569009307,2112,32
1529941855.581595362,2112,32
1529941855.594268038,2000,31
1529941855.606927213,1914,29
1529941855.619583179,1848,28
1529941855.632276315,1980,30
1529941855.644896754,2000,31
1529941855.657722357,2178,33
1529941855.670267414,2244,34
1529941855.682985753,1980,30
1529941855.695738238,1782,27
1529941855.708302455,1980,30
1529941855.720806361,2112,32
1529941855.733336237,2244,34
1529941855.746121511,2112,32
1529941855.758847790,1914,29
1529941855.771601575,1848,28
1529941855.784239419,1782,27
1529941855.796926372,1848,28
1529941855.809584109,1848,28
1529941855.822117546,1980,30
1529941855.834671459,2000,31
1529941855.847230502,1848,28
1529941855.859983091,1848,28
1529941855.872739222,1782,27
1529941855.885431372,1914,29
1529941855.897991529,2000,31
1529941855.910775548,2178,33
1529941855.923481705,2178,33
1529941855.936135594,1980,30
1529941855.948806069,1980,30
1529941855.961262189,1848,28
1529941855.973843397,1782,27
1529941855.986397451,1848,28
1529941855.998968424,1914,29
1529941856.011727691,1914,29
1529941856.024307565,1848,28
1529941856.037030482,1848,28
1529941856.049606598,1914,29
1529941856.062071241,1980,30
1529941856.074696558,1980,30
1529941856.087324384,1848,28
1529941856.099936765,1914,29
1529941856.112495541,1848,28
1529941856.125133086,1782,27
1529941856.137601789,1782,27
1529941856.150266636,1980,30
1529941856.162884176,2112,32
1529941856.175534043,1980,30
1529941856.188407326,1848,28
1529941856.201054800,1914,29
1529941856.213658076,1848,28
1529941856.226325039,1848,28
1529941856.239115797,1848,28
1529941856.251732211,1848,28
1529941856.264273675,2000,31
1529941856.276826523,2112,32
1529941856.289376412,2000,31
1529941856.301908011,2000,31
1529941856.314476336,1914,29
1529941856.327042198,1848,28
1529941856.339865884,1914,29
1529941856.352418226,1980,30
1529941856.364961765,1980,30
1529941856.377442635,1980,30
1529941856.390114076,1914,29
1529941856.402805098,1980,30
1529941856.415728545,1848,28
1529941856.428252805,1914,29
1529941856.440901798,1980,30
1529941856.453510719,1980,30
1529941856.465970130,1914,29
1529941856.478677461,1914,29
1529941856.491507164,1848,28
1529941856.504134682,1980,30
1529941856.516984832,1914,29
1529941856.529741153,1848,28
1529941856.542402195,2000,31
1529941856.555152475,1980,30
1529941856.567842460,1782,27
1529941856.580533054,1914,29
1529941856.593236381,1848,28
1529941856.605982545,1848,28
1529941856.618625336,1980,30
1529941856.631600782,2000,31
1529941856.644253605,2244,34
1529941856.657015266,2310,35
1529941856.669581782,1980,30
1529941856.682154799,2112,32
1529941856.694698403,2112,32
1529941856.707320386,2112,32
1529941856.719946840,2244,34
1529941856.732645005,2112,32
1529941856.745333617,1980,30
1529941856.758044579,1914,29
1529941856.770844556,2112,32
1529941856.783597508,2000,31
1529941856.796202760,1980,30
1529941856.808866045,1914,29
1529941856.821559354,1980,30
1529941856.834348036,1782,27
1529941856.847068772,2000,31
1529941856.859974498,2178,33
1529941856.872730122,1980,30
1529941856.885330447,1848,28
1529941856.898053739,1980,30
1529941856.910788255,1914,29
1529941856.923727053,1914,29
1529941856.936441468,2000,31
1529941856.949191311,1980,30
1529941856.961793029,2000,31
1529941856.974421973,1980,30
1529941856.987230236,1980,30
1529941856.999951786,1980,30
1529941857.012524331,1848,28
1529941857.025141843,1782,27
1529941857.038002168,1848,28
1529941857.050825046,1980,30
1529941857.063567401,2000,31
1529941857.076181605,1914,29
1529941857.088912986,1980,30
1529941857.101515309,1914,29
1529941857.114069049,2244,34
1529941857.126643295,2244,34
1529941857.139401288,2000,31
1529941857.151977509,2178,33
1529941857.164542839,2244,34
1529941857.177234581,1980,30
1529941857.189815823,2000,31
1529941857.202439290,2112,32
1529941857.215025350,1848,28
1529941857.227727772,1980,30
1529941857.240496840,2178,33
1529941857.253099006,2178,33
1529941857.265739172,2000,31
1529941857.278427443,2244,34
1529941857.291039047,2310,35
1529941857.303803728,1914,29
1529941857.316431051,1980,30
1529941857.328906627,2000,31
1529941857.341493067,2508,38
1529941857.353939938,2772,42
1529941857.366335898,2706,41
1529941857.378913824,2178,33
1529941857.391426958,1848,28
1529941857.403881729,1914,29
1529941857.416306351,1980,30
1529941857.428837945,2000,31
1529941857.441380216,1914,29
1529941857.453891001,1914,29
1529941857.466304822,2112,32
1529941857.478873110,2178,33
1529941857.491518410,1914,29
1529941857.503981900,1980,30
1529941857.516558482,1914,29
1529941857.529108850,1914,29
1529941857.541704316,1848,28
1529941857.554184870,1980,30
1529941857.566732741,2000,31
1529941857.579180669,1914,29
1529941857.591806934,1782,27
1529941857.604130974,1782,27
1529941857.616519086,1914,29
1529941857.629009207,1914,29
1529941857.641435664,1914,29
1529941857.653763977,1848,28
1529941857.666193036,1914,29
1529941857.678702458,1914,29
1529941857.691280293,1980,30
1529941857.703728593,2000,31
1529941857.716067107,1782,27
1529941857.728590087,1914,29
1529941857.740963396,1848,28
1529941857.753442004,1914,29
1529941857.765791896,1782,27
1529941857.778312579,1782,27
1529941857.790855920,1914,29
1529941857.803343075,1848,28
1529941857.815944582,2000,31
1529941857.828378543,1980,30
1529941857.840871623,1914,29
1529941857.853291396,1782,27
1529941857.865718542,1782,27
1529941857.878298520,1782,27
1529941857.890958762,1782,27
1529941857.903730495,1848,28
1529941857.916198371,1914,29
1529941857.928794316,1914,29
1529941857.941242483,1914,29
1529941857.953665298,1848,28
1529941857.966211876,1848,28
1529941857.978711038,1782,27
1529941857.991228811,1848,28
1529941858.003966793,1914,29
1529941858.016399011,1782,27
1529941858.028942752,1848,28
1529941858.041678757,1980,30
1529941858.054133225,1848,28
1529941858.066831995,1848,28
1529941858.079588540,1848,28
1529941858.092209240,1848,28
1529941858.104659297,2178,33
1529941858.117301348,2112,32
1529941858.129843563,1914,29
1529941858.142338768,1782,27
1529941858.155074059,1848,28
1529941858.167705143,1914,29
1529941858.180301626,1848,28
1529941858.192750258,1980,30
1529941858.205240196,1980,30
1529941858.217747354,1914,29
1529941858.230250431,1980,30
1529941858.242973073,2112,32
1529941858.255563367,2112,32
1529941858.268049433,2178,33
1529941858.280628300,2178,33
1529941858.293324642,1914,29
1529941858.305800445,1848,28
1529941858.318370725,1914,29
1529941858.331023407,1914,29
1529941858.343764972,1848,28
1529941858.356294075,1782,27
1529941858.368767652,1848,28
1529941858.381270233,2000,31
1529941858.393684050,2376,36
1529941858.406062138,2376,36
1529941858.418644969,1980,30
1529941858.431432374,1782,27
1529941858.444037713,1848,28
1529941858.456549448,1914,29
1529941858.469125164,1782,27
1529941858.481534345,2112,32
1529941858.494370298,2112,32
1529941858.506866531,1980,30
1529941858.519548130,1848,28
1529941858.532128602,1848,28
1529941858.544590064,1782,27
1529941858.557316923,1848,28
1529941858.569691480,1914,29
1529941858.582259842,1848,28
1529941858.594765295,1914,29
1529941858.607465765,1914,29
1529941858.620106548,1914,29
1529941858.632563966,1782,27
1529941858.645014379,1782,27
1529941858.657506005,1848,28
1529941858.670127749,1848,28
1529941858.682595469,1848,28
1529941858.695131552,1914,29
1529941858.707726278,1914,29
1529941858.720251105,1782,27
1529941858.732763860,1848,28
1529941858.745196933,1848,28
1529941858.757808510,1914,29
1529941858.770483336,1914,29
1529941858.783195678,1980,30
1529941858.795760514,1980,30
1529941858.808254522,1914,29
1529941858.820945101,1848,28
1529941858.833668190,1848,28
1529941858.846153935,1782,27
1529941858.858732132,1914,29
1529941858.871244864,2000,31
1529941858.883762795,1914,29
1529941858.896320162,1782,27
1529941858.908708641,1914,29
1529941858.921169108,1848,28
1529941858.933567114,1782,27
1529941858.945986175,1848,28
1529941858.958491469,1980,30
1529941858.971117655,1980,30
1529941858.983810043,2000,31
1529941858.996370224,1980,30
1529941859.008824066,1914,29
1529941859.021498661,1914,29
1529941859.033944612,1848,28
1529941859.046505967,1848,28
1529941859.059055744,1980,30
1529941859.071802557,2112,32
1529941859.084252009,1914,29
1529941859.096672377,2000,31
1529941859.109321173,2112,32
1529941859.121835274,2112,32
1529941859.134269358,1914,29
1529941859.146792044,1980,30
1529941859.159528776,1914,29
1529941859.172207871,1980,30
1529941859.184701324,2000,31
1529941859.197414507,1914,29
1529941859.209877417,1914,29
1529941859.222305119,1782,27
1529941859.234830138,2000,31
1529941859.247454087,2000,31
1529941859.260093959,2112,32
1529941859.272589001,1914,29
1529941859.285178213,1914,29
1529941859.297669385,1848,28
1529941859.323559033,2112,32
1529941859.336181220,1848,28
1529941859.348823499,1848,28
1529941859.361244970,2178,33
1529941859.373654324,2000,31
1529941859.386152424,1914,29
1529941859.398701139,2112,32
1529941859.411333710,2112,32
1529941859.423842652,2000,31
1529941859.436314369,2112,32
1529941859.448885565,1914,29
1529941859.461422873,1782,27
1529941859.473910253,1914,29
1529941859.486499308,2112,32
1529941859.499134015,2244,34
1529941859.511816799,2178,33
1529941859.524371520,1914,29
1529941859.536806891,1980,30
1529941859.549433247,2178,33
1529941859.561974225,2310,35
1529941859.574464419,2178,33
1529941859.587140188,1914,29
1529941859.599718106,2000,31
1529941859.612154126,2310,35
1529941859.624625854,2310,35
1529941859.637247731,2000,31
1529941859.649753661,1848,28
1529941859.662305301,1980,30
1529941859.674798202,2310,35
1529941859.687587679,2310,35
1529941859.700157005,1848,28
1529941859.712913468,1782,27
1529941859.725340561,1980,30
1529941859.738085111,2112,32
1529941859.750711415,2112,32
1529941859.763277668,1980,30
1529941859.775964560,1914,29
1529941859.788461199,1980,30
1529941859.801155561,2000,31
1529941859.813830822,2112,32
1529941859.826511049,1848,28
1529941859.839368618,2000,31
1529941859.852149843,2112,32
1529941859.864733691,2112,32
1529941859.877497055,2000,31
1529941859.890092032,1848,28
1529941859.902795147,1914,29
1529941859.915554583,1980,30
1529941859.928180763,2178,33
1529941859.940960927,2000,31
1529941859.953738036,2000,31
1529941859.966286572,2376,36
1529941859.978898387,2178,33
1529941859.991726697,2310,35
1529941860.004425194,2178,33
1529941860.016993913,1848,28
1529941860.029608016,2178,33
1529941860.042359557,2508,38
1529941860.055019340,2574,39
1529941860.067844190,2244,34
1529941860.080407320,1848,28
1529941860.093134873,1848,28
1529941860.105924683,1848,28
1529941860.118701353,2000,31
1529941860.131326552,1980,30
1529941860.143975764,1848,28
1529941860.156702923,1848,28
1529941860.169462212,1980,30
1529941860.181937753,1914,29
1529941860.194709009,1980,30
1529941860.207367597,2112,32
1529941860.220031958,1980,30
1529941860.232579366,1980,30
1529941860.245362715,1848,28
1529941860.257999255,1782,27
1529941860.270662797,1848,28
1529941860.283553725,2178,33
1529941860.296150622,2310,35
1529941860.308869177,2310,35
1529941860.321631873,2000,31
1529941860.334134201,1848,28
1529941860.346749982,1914,29
1529941860.359486383,1914,29
1529941860.372246613,2000,31
1529941860.385096971,2112,32
1529941860.397718691,2000,31
1529941860.410534208,2000,31
1529941860.423222890,1914,29
1529941860.436049785,1914,29
1529941860.448683845,1980,30
1529941860.461227969,2376,36
1529941860.473781351,2574,39
1529941860.486565233,2310,35
1529941860.499151503,1980,30
1529941860.511893733,1980,30
1529941860.524562597,1848,28
1529941860.537101943,1848,28
1529941860.549668328,1914,29
1529941860.562243692,1782,27
1529941860.575038163,1914,29
1529941860.587820573,2000,31
1529941860.600542952,1848,28
1529941860.613196442,1782,27
1529941860.625722306,1848,28
1529941860.638400175,1782,27
1529941860.651089375,1848,28
1529941860.663908809,1914,29
1529941860.676486883,1914,29
1529941860.689239953,1914,29
1529941860.701958384,2112,32
1529941860.714691181,2000,31
1529941860.727536421,2112,32
1529941860.740171601,2178,33
1529941860.752718494,1914,29
1529941860.765244777,1914,29
1529941860.778023255,1848,28
1529941860.790561164,1782,27
1529941860.803258776,1980,30
1529941860.816073593,1980,30
1529941860.828824216,1914,29
1529941860.841497994,1848,28
1529941860.854131303,1914,29
1529941860.866888157,1848,28
1529941860.879692404,1848,28
1529941860.892420633,1848,28
1529941860.905076514,1914,29
1529941860.917694814,1914,29
1529941860.930416709,1914,29
1529941860.943107599,1914,29
1529941860.955828174,1782,27
1529941860.968421280,1848,28
1529941860.981104385,2000,31
1529941860.993862413,2000,31
1529941861.006653947,1914,29
1529941861.019369950,2178,33
1529941861.031939050,2178,33
1529941861.044495499,2112,32
1529941861.057206969,1848,28
1529941861.069835404,1848,28
1529941861.082411661,2000,31
1529941861.095208485,2000,31
1529941861.107885360,2178,33
1529941861.120428063,2178,33
1529941861.133037655,1914,29
1529941861.145777981,1848,28
1529941861.158610858,1848,28
1529941861.171479325,1980,30
1529941861.184072075,1980,30
1529941861.196658139,1914,29
1529941861.209180411,1848,28
1529941861.221725855,1782,27
1529941861.234333023,1980,30
1529941861.246910170,1980,30
1529941861.259749049,1848,28
1529941861.272190539,1980,30
1529941861.284901539,2178,33
1529941861.297631940,2244,34
1529941861.310356777,1980,30
1529941861.322936610,1848,28
1529941861.335727040,1980,30
1529941861.348256374,1980,30
1529941861.360830497,2178,33
1529941861.373673727,2178,33
1529941861.386386701,1914,29
1529941861.399158720,1980,30
1529941861.412000632,1782,27
1529941861.424561163,1914,29
1529941861.437260539,1980,30
1529941861.449846550,1914,29
1529941861.462568850,1848,28
1529941861.475429562,1980,30
1529941861.488070056,1980,30
1529941861.500825895,2112,32
1529941861.513505364,2178,33
1529941861.526207942,2000,31
1529941861.539052458,2178,33
1529941861.551829323,2112,32
1529941861.564384992,2244,34
1529941861.577011414,1980,30
1529941861.589654618,1914,29
1529941861.602438264,1848,28
1529941861.615189079,1782,27
1529941861.627939178,1980,30
1529941861.640565775,2112,32
1529941861.653100165,2178,33
1529941861.665757481,2178,33
1529941861.678407616,2310,35
1529941861.691081468,2376,36
1529941861.703778122,2244,34
1529941861.716598753,1980,30
1529941861.729251845,1914,29
1529941861.741797264,2000,31
1529941861.754627371,2244,34
1529941861.767510726,2244,34
1529941861.780309513,2178,33
1529941861.792932124,1914,29
1529941861.805584673,1848,28
1529941861.818123664,1848,28
1529941861.830975815,2178,33
1529941861.843628701,2178,33
1529941861.856266679,2000,31
1529941861.868918418,1914,29
1529941861.881526679,1782,27
1529941861.894190476,1782,27
1529941861.906766972,1980,30
1529941861.919520275,1980,30
1529941861.932030604,1914,29
1529941861.944701772,1848,28
1529941861.957197562,1914,29
1529941861.969817634,1914,29
1529941861.982572938,1914,29
1529941861.995184832,1980,30
1529941862.007907095,1980,30
1529941862.020637120,1782,27
1529941862.033329679,1782,27
1529941862.045925534,1782,27
1529941862.058537045,1914,29
1529941862.071447891,2178,33
1529941862.084232642,2178,33
1529941862.097028456,1914,29
1529941862.109638902,1914,29
1529941862.122332022,1848,28
1529941862.134959280,1848,28
1529941862.147765671,1914,29
